"avg_time (s)" avg_latitude avg_longitude avg_altitude(m) avg_ultrasonicHeight(m) avg_speed(mps) avg_distance(m) avg_time(millisecond) avg_velocityX(mps) avg_velocityY(mps) avg_velocityZ(mps) avg_pitch(deg) avg_roll(deg) avg_yaw(deg) avg_pitchRaw avg_rollRaw avg_yawRaw avg_uplinkSignalQuality "stdDev_time (s)" stdDev_latitude stdDev_longitude stdDev_altitude(m) stdDev_ultrasonicHeight(m) stdDev_speed(mps) stdDev_distance(m) stdDev_time(millisecond) stdDev_velocityX(mps) stdDev_velocityY(mps) stdDev_velocityZ(mps) stdDev_pitch(deg) stdDev_roll(deg) stdDev_yaw(deg) stdDev_pitchRaw stdDev_rollRaw stdDev_yawRaw stdDev_uplinkSignalQuality
59.538714285714285 48.07489600000001 11.647966285714284 14.328571428571427 0.0 1.0 51.712857142857146 59538.71428571428 0.0 0.0 -1.0 0.9714285714285715 -0.21428571428571427 0.0 -9.714285714285714 -2.142857142857143 0.0 100.0 0.2621486570008456 7.105427357601002e-15 4.5175395111453266e-07 0.26572964625340373 0.0 0.0 0.02762725657973416 262.1486570008455 0.0 0.0 0.0 0.28139593719417444 0.28499910490371433 0.0 2.813959371941744 2.8499910490371434 0.0 0.0
60.5105 48.074896 11.647965875 15.35 0.0 0.95 51.7625 60510.5 0.0 0.0 -0.95 1.0374999999999999 -0.2625 0.0 -10.375 -2.625 0.0 100.0 0.2840937345314029 0.0 3.3071891422303846e-07 0.31224989991991986 0.0 0.04999999999999999 0.010897247358851758 284.09373453140427 0.0 0.0 0.04999999999999999 0.17275343701356566 0.28256636388643286 0.0 1.7275343701356567 2.8256636388643286 0.0 0.0
61.457625 48.074896 11.647966 16.299999999999997 0.0 0.9375 51.741249999999994 61457.625 0.0 0.0 -0.9375 1.1625 -0.6125 0.0 -11.625 -6.125 0.0 100.0 0.32229758667262665 0.0 0.0 0.2915475947422652 0.0 0.0484122918275927 0.016909686573085312 322.29758667262774 0.0 0.0 0.0484122918275927 0.2642796813983247 0.18328597873268976 0.0 2.6427968139832467 1.8328597873268975 0.0 0.0
62.48166666666667 48.074896111111116 11.647966222222221 17.311111111111114 0.0 0.9222222222222223 51.7011111111111 62481.666666666664 0.0 0.0 -0.9222222222222223 1.4333333333333331 -0.7000000000000001 0.0 -14.333333333333334 -7.0 0.0 100.0 0.2959339265594407 3.142696797338998e-07 4.1573970933040923e-07 0.33481153718487483 0.0 0.0415739709641549 0.025141574442187575 295.93392655944143 0.0 0.0 0.0415739709641549 0.30912061651652345 0.26246692913372704 0.0 3.0912061651652345 2.6246692913372702 0.0 0.0
63.474333333333334 48.07489655555556 11.647966555555554 18.322222222222223 0.0 0.9777777777777779 51.666666666666664 63474.333333333336 0.0 0.0 -0.9777777777777779 1.3888888888888888 -0.6444444444444445 0.0 -13.88888888888889 -6.444444444444445 0.0 100.0 0.30282888457565205 4.969039937453913e-07 4.969039946280701e-07 0.30102704853653484 0.0 0.0415739709641549 0.01763834207376371 302.8288845756516 0.0 0.0 0.0415739709641549 0.3314763086705844 0.14229164972073 0.0 3.314763086705844 1.4229164972072998 0.0 0.0
64.439 48.0748965 11.647966375 19.275 0.0 1.0 51.6875 64439.0 0.0 0.0 -1.0 1.2125 0.19999999999999996 0.0 -12.125 2.0 0.0 100.0 0.30076361149580577 4.999999987376214e-07 4.841229179136093e-07 0.2727178028658931 0.0 0.0 0.03031088913245467 300.7636114958058 0.0 0.0 0.0 0.4935521755599908 1.1947803145348521 0.0 4.9355217555999085 11.947803145348521 0.0 0.0
65.52362500000001 48.074897750000005 11.647971250000001 20.0375 0.0 0.89125 51.301249999999996 65523.625 0.2 0.7 -0.2375 -0.8875 6.7625 -0.1625 8.875 67.625 -1.625 100.0 0.3087689012433065 8.291561981733905e-07 3.4910600108577745e-06 0.11110243021644549 0.0 0.15152866890460037 0.2701590966449221 308.7689012433085 0.1224744871391589 0.35 0.31199959935871713 1.5885823082232788 4.940378907533308 0.19324531042175383 15.885823082232786 49.40378907533308 1.9324531042175384 0.0
66.577875 48.074900625 11.647984375 20.075000000000003 0.0 0.9612499999999999 50.265 66577.875 0.3 0.9125000000000001 0.0 0.8875 0.6375 -0.0625 -8.875 6.375 -0.625 100.0 0.26788730723010956 8.56956824311618e-07 2.912795049549276e-06 0.04330127018922255 0.0 0.02976470224947667 0.24202272620561938 267.8873072301112 0.0 0.03307189138830738 0.0 0.09270248108869579 0.4270172713134681 0.04841229182759271 0.9270248108869579 4.270172713134681 0.4841229182759271 0.0
67.51483333333333 48.074903 11.647996000000001 20.0 0.0 0.9500000000000001 49.36666666666667 67514.83333333333 0.3 0.9 0.0 0.9166666666666666 0.8500000000000001 -0.05000000000000001 -9.166666666666666 8.5 -0.5 100.0 0.284055990177209 8.164965788662703e-07 3.4156502551905573e-06 0.0 0.0 1.1102230246251565e-16 0.27499494944857167 284.0559901772106 0.0 0.0 0.0 0.16749792701868146 0.19790570145063197 0.05 1.674979270186815 1.9790570145063195 0.5 0.0
68.47144444444444 48.07490577777778 11.648008888888889 20.0 0.0 0.9499999999999998 48.354444444444454 68471.44444444444 0.3 0.8999999999999999 0.0 1.0222222222222221 0.6222222222222222 0.06666666666666668 -10.222222222222221 6.222222222222222 0.6666666666666666 100.0 0.28178719752919557 7.856742017910719e-07 3.5101264441040625e-06 0.0 0.0 1.1102230246251565e-16 0.28740645284301153 281.7871975291958 0.0 1.1102230246251565e-16 0.0 0.11331154474650633 0.16850834320114555 0.06666666666666668 1.1331154474650633 1.6850834320114558 0.6666666666666666 0.0
69.47988888888888 48.07490888888889 11.648022444444443 20.0 0.0 0.9499999999999998 47.30111111111111 69479.88888888889 0.3 0.8999999999999999 0.0 1.0111111111111108 0.2888888888888889 0.12222222222222223 -10.11111111111111 2.888888888888889 1.2222222222222223 100.0 0.28057498282572263 7.370277317096804e-07 3.6851386558049822e-06 0.0 0.0 1.1102230246251565e-16 0.2861019416006365 280.57498282572226 0.0 1.1102230246251565e-16 0.0 0.15234788000891208 0.17284832429004493 0.07856742013183862 1.5234788000891208 1.7284832429004495 0.7856742013183862 0.0
70.46214285714287 48.074911571428565 11.64803442857143 20.0 0.0 0.8928571428571427 46.36000000000001 70462.14285714286 0.3 0.8428571428571427 0.0 0.9285714285714287 0.29999999999999993 -0.028571428571428574 -9.285714285714286 3.0 -0.2857142857142857 100.0 0.2863975401786978 4.948716580559626e-07 2.9692299556857666e-06 0.0 0.0 0.04948716593053934 0.22456306781964733 286.39754017869666 0.0 0.04948716593053934 0.0 0.0880630571852711 0.1851640199545103 0.04517539514526256 0.8806305718527109 1.8516401995451028 0.4517539514526256 0.0
71.5001111111111 48.07491466666667 11.648047666666667 20.0 0.0 0.9388888888888888 45.31777777777777 71500.11111111111 0.3 0.8888888888888888 0.0 1.1 0.4222222222222222 -0.011111111111111112 -11.0 4.222222222222222 -0.1111111111111111 100.0 0.29914227177955294 9.428090414347197e-07 4.189935030059668e-06 0.0 0.0 0.03142696805273544 0.32051270655268566 299.14227177955325 0.0 0.03142696805273544 0.0 0.06666666666666665 0.12272623352430288 0.03142696805273545 0.6666666666666666 1.227262335243029 0.31426968052735443 0.0
72.460875 48.07491725 11.648059624999998 20.0 0.0 0.9249999999999999 44.38125 72460.875 0.3 0.875 0.0 0.75 0.675 0.0 -7.5 6.75 0.0 100.0 0.2674020556671176 6.614378260961777e-07 3.388860428130805e-06 0.0 0.0 0.043301270189221926 0.24715569485650174 267.4020556671171 0.0 0.043301270189221926 0.0 0.26925824035672524 0.10897247358851687 0.0 2.692582403567252 1.0897247358851685 0.0 0.0
73.37771428571429 48.07491985714286 11.648070714285714 19.985714285714288 0.0 0.9500000000000001 43.512857142857136 73377.71428571429 0.3 0.9000000000000001 0.0 0.9428571428571428 0.9 0.0 -9.428571428571429 9.0 0.0 100.0 0.22186077634776163 6.388765652027281e-07 2.8139593720258824e-06 0.034992710611188756 0.0 1.1102230246251565e-16 0.22159901274369337 221.86077634776422 0.0 1.1102230246251565e-16 0.0 0.1761261143705422 0.18516401995451034 0.0 1.761261143705422 1.8516401995451028 0.0 0.0
74.4565 48.074923125 11.648083750000001 19.9 0.0 0.95 42.4775 74456.5 0.3 0.9 0.0 1.125 0.8 0.0 -11.25 8.0 0.0 100.0 0.28593224721951166 7.806247508155815e-07 4.408798022010484e-06 0.0 0.0 0.0 0.3313136731256346 285.9322472195118 0.0 0.0 0.0 0.1299038105676658 0.20615528128088306 0.0 1.299038105676658 2.0615528128088303 0.0 0.0
75.40644444444445 48.074925666666665 11.64809611111111 19.9 0.0 0.9499999999999998 41.51888888888888 75406.44444444444 0.3 0.8999999999999999 0.0 0.48888888888888893 0.6 0.05555555555555555 -4.888888888888889 6.0 0.5555555555555556 100.0 0.26651625387628153 6.66666666562479e-07 3.2810717910066815e-06 0.0 0.0 1.1102230246251565e-16 0.24704675420946504 266.5162538762822 0.0 1.1102230246251565e-16 0.0 0.21314806770278755 0.047140452079103154 0.04969039949999533 2.1314806770278754 0.4714045207910317 0.4969039949999533 0.0
76.47822222222223 48.07492822222222 11.648109333333332 19.944444444444443 0.0 0.98 40.49444444444444 76478.22222222222 0.4 0.8999999999999999 0.0 0.6444444444444444 0.7222222222222222 0.0 -6.444444444444445 7.222222222222222 0.0 100.0 0.2977529840424321 1.0304020538156926e-06 3.59010987159496e-06 0.049690399499996034 0.0 0.0 0.2883713312577339 297.7529840424321 0.0 1.1102230246251565e-16 0.0 0.1892154040658489 0.12272623352430291 0.0 1.892154040658489 1.227262335243029 0.0 0.0
77.49487500000001 48.074931500000005 11.648122625 19.975 0.0 0.98 39.448750000000004 77494.875 0.4 0.9 0.0 0.7875000000000001 0.875 0.0125 -7.875 8.75 0.125 100.0 0.2553729809024419 8.660254031363048e-07 3.6379080529209445e-06 0.04330127018922255 0.0 0.0 0.27943861132635195 255.37298090244394 0.0 0.0 0.0 0.09270248108869582 0.14790199457749043 0.033071891388307385 0.9270248108869579 1.479019945774904 0.33071891388307384 0.0
78.50314285714285 48.074934999999996 11.648135285714286 19.942857142857147 0.0 0.9757142857142859 38.434285714285714 78503.14285714286 0.3857142857142857 0.9000000000000001 0.0 0.8714285714285713 0.6571428571428571 0.05714285714285715 -8.714285714285714 6.571428571428571 0.5714285714285714 100.0 0.27644499766625263 1.3093073412113338e-06 3.3685217493731053e-06 0.049487165930540054 0.0 0.010497813183356486 0.28177281339289495 276.4449976662516 0.03499271061118827 1.1102230246251565e-16 0.0 0.2185294077254051 0.07284313590846837 0.049487165930539354 2.1852940772540506 0.7284313590846835 0.4948716593053935 0.0
79.51299999999999 48.07493844444444 11.648148333333333 19.9 0.0 0.9499999999999998 37.42444444444445 79513.0 0.3 0.8999999999999999 0.0 0.7 0.6777777777777778 0.0 -7.0 6.777777777777778 0.0 100.0 0.30007036211899046 1.0657403379632678e-06 3.4960294938998846e-06 0.0 0.0 1.1102230246251565e-16 0.28265059353323674 300.0703621189907 0.0 1.1102230246251565e-16 0.0 0.17638342073763938 0.21487866228681907 0.0 1.7638342073763937 2.1487866228681907 0.0 0.0
80.5866 48.074942 11.648161 19.9 0.0 0.986 36.419999999999995 80586.6 0.3 0.96 0.0 0.9200000000000002 0.6599999999999999 0.0 -9.2 6.6 0.0 100.0 0.19721926883547783 6.324555304368792e-07 3.0331501776931995e-06 0.0 0.0 0.04409081537009724 0.24199173539606797 197.21926883547658 0.0 0.04898979485566354 0.0 0.0748331477354788 0.2576819745345025 0.0 0.7483314773547882 2.5768197453450252 0.0 0.0
81.53644444444444 48.07494511111111 11.648173888888888 19.9 0.0 0.9499999999999998 35.392222222222216 81536.44444444444 0.3 0.8999999999999999 0.0 0.7444444444444445 0.4222222222222222 0.0 -7.444444444444445 4.222222222222222 0.0 100.0 0.28613986910488076 8.748897615702057e-07 3.725123247805833e-06 0.0 0.0 1.1102230246251565e-16 0.29861821696971763 286.1398691048803 0.0 1.1102230246251565e-16 0.0 0.17069212773041353 0.1314684396244359 0.0 1.7069212773041351 1.314684396244359 0.0 0.0
82.54742857142857 48.074948 11.648186857142857 19.900000000000002 0.0 0.9500000000000001 34.4 82547.42857142857 0.3 0.9000000000000001 0.0 0.34285714285714286 0.7571428571428571 0.0 -3.4285714285714284 7.571428571428571 0.0 100.0 0.2848136519314505 7.559289441099173e-07 3.681171065046954e-06 3.552713678800501e-15 0.0 1.1102230246251565e-16 0.2829941947915433 284.81365193145257 0.0 1.1102230246251565e-16 0.0 0.13997084244475305 0.1590789817951435 0.0 1.3997084244475304 1.5907898179514348 0.0 0.0
83.59233333333333 48.074951 11.648198833333334 19.933333333333334 0.0 0.9500000000000001 33.43166666666667 83592.33333333333 0.3 0.9 0.0 0.6999999999999998 0.5833333333333334 0.03333333333333333 -7.0 5.833333333333333 0.3333333333333333 100.0 0.31796418386702663 1.1547005405918134e-06 3.975620147581045e-06 0.04714045207910384 0.0 1.1102230246251565e-16 0.3140284841999025 317.9641838670233 0.0 0.0 0.0 0.14142135623730953 0.23392781412697 0.047140452079103175 1.4142135623730951 2.3392781412697 0.4714045207910317 0.0
84.609125 48.074954375000004 11.648212125 20.0 0.0 0.95 32.40375 84609.125 0.3 0.9 0.0 0.6875 0.55 -0.05 -6.875 5.5 -0.5 100.0 0.24898566098271838 6.959705467870271e-07 3.099899192203826e-06 0.0 0.0 0.0 0.24591347563726543 248.98566098271604 0.0 0.0 0.0 0.20879116360612582 0.07071067811865474 0.05 2.0879116360612584 0.7071067811865476 0.5 0.0
85.50783333333334 48.074957500000004 11.648223166666666 20.0 0.0 0.995 31.521666666666665 85507.83333333333 0.3 0.9500000000000001 0.0 0.9166666666666665 0.5166666666666666 0.016666666666666666 -9.166666666666666 5.166666666666667 0.16666666666666666 100.0 0.2527227840056296 9.574271084313073e-07 3.184162195683078e-06 0.0 0.0 0.04500000000000004 0.2533388157301511 252.7227840056285 0.0 0.04999999999999999 0.0 0.27335365778094545 0.36704525909242064 0.037267799624996496 2.733536577809454 3.6704525909242065 0.372677996249965 0.0
86.42 48.074959875000005 11.648234875 19.912499999999998 0.0 0.95 30.615000000000002 86420.0 0.3 0.9 0.0 0.3625 0.35 -0.1375 -3.625 3.5 -1.375 100.0 0.30778726419395347 7.806247503889144e-07 3.854785986445317e-06 0.03307189138830785 0.0 0.0 0.30471297970385164 307.7872641939559 0.0 0.0 0.0 0.14086784586980805 0.08660254037844387 0.06959705453537528 1.4086784586980805 0.8660254037844386 0.6959705453537527 0.0
87.54155555555555 48.074963555555556 11.648249666666667 19.9 0.0 0.9499999999999998 29.45444444444444 87541.55555555556 0.3 0.8999999999999999 0.0 0.7333333333333333 0.4222222222222223 0.0 -7.333333333333333 4.222222222222222 0.0 100.0 0.30383332825420106 1.0657403389509904e-06 3.8586123010261134e-06 0.0 0.0 1.1102230246251565e-16 0.2982583187295169 303.83332825420035 0.0 1.1102230246251565e-16 0.0 0.09428090415820636 0.10304020550550781 0.0 0.9428090415820634 1.0304020550550783 0.0 0.0
88.57625 48.074966625 11.64826275 19.9 0.0 0.95 28.43625 88576.25 0.3 0.9 0.0 0.7875 0.6125 0.0 -7.875 6.125 0.0 100.0 0.2783427518366523 9.92156740598966e-07 3.7332961309319912e-06 0.0 0.0 0.0 0.29474300246146634 278.3427518366519 0.0 0.0 0.0 0.13635890143294643 0.12686114456365277 0.0 1.3635890143294642 1.2686114456365274 0.0 0.0
89.44049999999999 48.0749695 11.648272999999998 19.900000000000002 0.0 0.9116666666666666 27.636666666666667 89440.5 0.2833333333333333 0.8666666666666667 0.0 1.2333333333333334 0.6833333333333332 0.0 -12.333333333333334 6.833333333333333 0.0 100.0 0.2947308093837514 7.637626138976581e-07 2.380476142931615e-06 3.552713678800501e-15 0.0 0.054898896973335345 0.19163043135739707 294.7308093837494 0.03726779962499649 0.04714045207910316 0.0 0.07453559924999299 0.14624940645653536 0.0 0.7453559924999299 1.4624940645653537 0.0 0.0
90.44387499999999 48.074972625 11.648285125 19.9 0.0 0.9075 26.68625 90443.875 0.2 0.9 0.0 0.625 1.3624999999999998 0.0125 -6.25 13.625 0.125 100.0 0.3168779092568599 9.92156740598966e-07 4.196352583018885e-06 0.0 0.0 0.03307189138830741 0.31499751983150576 316.87790925686187 0.0 0.0 0.0 0.19843134832984433 0.14947825928876746 0.033071891388307385 1.984313483298443 1.4947825928876748 0.33071891388307384 0.0
91.49466666666666 48.07497555555555 11.648298222222223 19.98888888888889 0.0 1.03 25.666666666666668 91494.66666666667 0.3 0.9888888888888889 0.0 0.7555555555555556 1.0 0.07777777777777778 -7.555555555555555 10.0 0.7777777777777778 100.0 0.2942916165227201 1.0657403381278882e-06 3.99382239017247e-06 0.0314269680527359 0.0 0.02828427124746193 0.30912061651652323 294.2916165227198 0.0 0.03142696805273544 0.0 0.20608041101101565 0.2905932629027116 0.04157397096415491 2.060804110110156 2.9059326290271157 0.41573970964154905 0.0
92.413 48.074978875 11.648310500000001 20.0 0.0 0.9275 24.70875 92413.0 0.225 0.9 0.0 0.9999999999999999 0.8500000000000001 0.0 -10.0 8.5 0.0 100.0 0.2859195691099159 7.806247478289117e-07 2.872281322936089e-06 0.0 0.0 0.012990381056766543 0.21525783957849212 285.9195691099159 0.04330127018922192 0.0 0.0 0.09999999999999999 0.07071067811865477 0.0 1.0 0.7071067811865476 0.0 0.0
93.44466666666666 48.07498233333334 11.648324333333333 20.0 0.0 0.9200000000000002 23.63666666666667 93444.66666666667 0.2 0.8999999999999999 0.0 0.9444444444444444 0.8111111111111112 0.0 -9.444444444444445 8.11111111111111 0.0 100.0 0.29037523616482613 9.428090422721024e-07 3.590109871485006e-06 0.0 0.0 1.1102230246251565e-16 0.2721519183593363 290.3752361648248 0.0 1.1102230246251565e-16 0.0 0.0955813918560292 0.17284832429004499 0.0 0.9558139185602919 1.7284832429004495 0.0 0.0
94.462875 48.074985 11.648337 20.0 0.0 0.9237500000000001 22.6575 94462.875 0.21250000000000002 0.9 0.0 0.42500000000000004 1.0625 0.0 -4.25 10.625 0.0 100.0 0.32228343018995154 7.071067819134224e-07 3.80788655305603e-06 0.0 0.0 0.009921567416492187 0.2946502163583116 322.2834301899494 0.03307189138830737 0.0 0.0 0.2537222891273055 0.14947825928876748 0.0 2.537222891273055 1.4947825928876748 0.0 0.0
95.525 48.074987625000006 11.648350375 19.95 0.0 0.95 21.64 95525.0 0.3 0.9 0.0 0.36249999999999993 0.575 0.0 -3.625 5.75 0.0 100.0 0.2777476372536805 6.959705453513331e-07 2.9973947022255123e-06 0.05000000000000071 0.0 0.0 0.22583179581272433 277.7476372536767 0.0 0.0 0.0 0.25464435984329203 0.13919410907075053 0.0 2.54644359843292 1.3919410907075054 0.0 0.0
96.51714285714286 48.07499128571429 11.648363285714286 19.900000000000002 0.0 0.9500000000000001 20.627142857142854 96517.14285714286 0.3 0.9000000000000001 0.0 0.7142857142857143 0.7428571428571429 0.0 -7.142857142857143 7.428571428571429 0.0 100.0 0.28249724578755137 1.0301575077713281e-06 3.1493439552629757e-06 3.552713678800501e-15 0.0 1.1102230246251565e-16 0.25555062599997563 282.4972457875492 0.0 1.1102230246251565e-16 0.0 0.1355261854357877 0.17612611437054218 0.0 1.355261854357877 1.761261143705422 0.0 0.0
97.47557142857144 48.07499442857143 11.648375571428572 19.900000000000002 0.0 0.9500000000000001 19.69 97475.57142857143 0.3 0.9000000000000001 0.0 0.7142857142857143 1.1571428571428573 0.0 -7.142857142857143 11.571428571428571 0.0 100.0 0.232409034212686 9.035079036735227e-07 2.6649654435408284e-06 3.552713678800501e-15 0.0 1.1102230246251565e-16 0.2107130750570547 232.40903421268604 0.0 1.1102230246251565e-16 0.0 0.18070158058105026 0.10497813183356469 0.0 1.8070158058105024 1.0497813183356477 0.0 0.0
98.43366666666667 48.07499716666666 11.6483875 19.900000000000002 0.0 0.9500000000000001 18.786666666666665 98433.66666666667 0.3 0.9 0.0 0.65 0.9666666666666667 0.0 -6.5 9.666666666666666 0.0 100.0 0.26590328233317645 8.97527468668416e-07 3.593976442087621e-06 3.552713678800501e-15 0.0 1.1102230246251565e-16 0.2707192067232925 265.9032823331738 0.0 0.0 0.0 0.12583057392117913 0.074535599249993 0.0 1.2583057392117916 0.74535599249993 0.0 0.0
99.431125 48.0750005 11.648399874999999 19.912499999999998 0.0 0.95 17.84375 99431.125 0.3 0.9 0.0 0.8 0.75 0.037500000000000006 -8.0 7.5 0.375 100.0 0.27214630141708673 8.660254031363048e-07 3.7562448002741693e-06 0.03307189138830785 0.0 0.0 0.2773056752033752 272.14630141708705 0.0 0.0 0.0 0.11180339887498951 0.16583123951777 0.04841229182759271 1.118033988749895 1.6583123951777 0.4841229182759271 0.0
100.436 48.075003499999994 11.64841225 19.95 0.0 0.95 16.9075 100436.0 0.3 0.9 0.0 0.4875 1.05 0.0 -4.875 10.5 0.0 100.0 0.268937260341515 8.660254031363048e-07 3.3071891387223205e-06 0.05000000000000071 0.0 0.0 0.24473199627347464 268.93726034151535 0.0 0.0 0.0 0.20271593425283568 0.11180339887498947 0.0 2.027159342528357 1.118033988749895 0.0 0.0
101.479 48.07500642857143 11.648424714285714 20.0 0.0 0.9500000000000001 15.954285714285714 101479.0 0.3 0.9000000000000001 0.0 0.41428571428571426 1.2285714285714284 0.0 -4.142857142857143 12.285714285714286 0.0 100.0 0.2186392985195997 7.284313592362696e-07 2.8139593720258824e-06 0.0 0.0 1.1102230246251565e-16 0.2084539786727267 218.6392985196002 0.0 1.1102230246251565e-16 0.0 0.0989743318610787 0.0451753951452626 0.0 0.9897433186107868 0.45175395145262565 0.0 0.0
102.48714285714286 48.075009571428566 11.648436714285713 20.0 0.0 0.9500000000000001 15.058571428571428 102487.14285714286 0.3 0.9000000000000001 0.0 0.6857142857142857 1.442857142857143 -0.05714285714285715 -6.857142857142857 14.428571428571429 -0.5714285714285714 100.0 0.22848346521696086 9.035079039945132e-07 3.19438282503765e-06 0.0 0.0 1.1102230246251565e-16 0.2394295942698918 228.4834652169627 0.0 1.1102230246251565e-16 0.0 0.09897433186107872 0.10497813183356479 0.049487165930539354 0.989743318610787 1.0497813183356477 0.4948716593053935 0.0
103.49466666666666 48.07501277777778 11.648450222222221 19.933333333333334 0.0 0.9499999999999998 14.045555555555556 103494.66666666667 0.3 0.8999999999999999 0.0 0.5333333333333333 1.1444444444444446 0.07777777777777778 -5.333333333333333 11.444444444444445 0.7777777777777778 100.0 0.2991799904182519 9.162456943746835e-07 3.823255674345372e-06 0.04714045207910384 0.0 1.1102230246251565e-16 0.29219898513441156 299.1799904182542 0.0 1.1102230246251565e-16 0.0 0.14907119849998599 0.2114033065604494 0.0628539361054709 1.4907119849998598 2.1140330656044943 0.628539361054709 0.0
104.45683333333334 48.075015500000006 11.648463 19.900000000000002 0.0 0.9649999999999999 13.116666666666667 104456.83333333333 0.3499999999999999 0.9 0.0 0.35000000000000003 0.5166666666666667 0.05000000000000001 -3.5 5.166666666666667 0.5 100.0 0.24326762811539557 9.574271071944113e-07 3.0550504629556567e-06 3.552713678800501e-15 0.0 0.015000000000000012 0.23012074125457585 243.26762811539248 0.05000000000000002 0.0 0.0 0.22912878474779197 0.24776781245530843 0.05 2.29128784747792 2.4776781245530843 0.5 0.0
105.525375 48.075017875 11.648472625 19.9 0.0 0.22874999999999998 12.4175 105525.375 0.0875 0.2125 0.0 2.8875 -4.5375 0.037500000000000006 -28.875 -45.375 0.375 100.0 0.2819312582439203 3.3071891304808883e-07 6.959705448328881e-07 0.0 0.0 0.34093391955040203 0.06098155458825244 281.9312582439202 0.12686114456365274 0.3179524335494226 0.0 1.4878150926778502 3.932218680338112 0.17275343701356569 14.878150926778503 39.322186803381115 1.7275343701356567 0.0
106.497625 48.075018 11.648473124999999 19.9 0.0 0.0 12.35625 106497.625 0.0 0.0 0.0 1.1875 -0.5 0.125 -11.875 -5.0 1.25 100.0 0.3089599235742399 0.0 3.3071891422303846e-07 0.0 0.0 0.0 0.009921567416492003 308.95992357423967 0.0 0.0 0.0 0.11659223816361015 0.3774917217635375 0.04330127018922193 1.165922381636102 3.774917217635375 0.4330127018922193 0.0
107.59085714285713 48.075017714285714 11.648474000000002 19.900000000000002 0.0 0.0 12.315714285714288 107590.85714285714 0.0 0.0 0.0 1.0142857142857145 -0.31428571428571433 0.12857142857142856 -10.142857142857142 -3.142857142857143 1.2857142857142858 100.0 0.2568487206628078 4.517539503120565e-07 1.7763568394002505e-15 3.552713678800501e-15 0.0 0.0 0.013997084244475471 256.8487206628105 0.0 0.0 0.0 0.0989743318610787 0.0832993127835043 0.045175395145262566 0.989743318610787 0.8329931278350429 0.45175395145262565 0.0
108.60128571428571 48.075018 11.64847457142857 19.900000000000002 0.0 0.0 12.26142857142857 108601.28571428571 0.0 0.0 0.0 1.1142857142857143 -0.2571428571428572 0.09999999999999999 -11.142857142857142 -2.5714285714285716 1.0 100.0 0.25083558319329025 0.0 4.948716589350314e-07 3.552713678800501e-15 0.0 0.0 0.019587584572573993 250.83558319329092 0.0 0.0 0.0 0.08329931278350426 0.13997084244475305 1.3877787807814457e-17 0.8329931278350429 1.3997084244475304 0.0 0.0
109.55025 48.075018 11.648475 19.9 0.0 0.0 12.2125 109550.25 0.0 0.0 0.0 1.275 -0.225 0.1 -12.75 -2.25 1.0 100.0 0.2754041348636594 0.0 0.0 0.0 0.0 0.0 0.011989578808282237 275.40413486365816 0.0 0.0 0.0 0.043301270189221974 0.06614378277661476 0.0 0.4330127018922193 0.6614378277661477 0.0 0.0
110.485625 48.075018 11.6484755 19.9 0.0 0.0 12.19625 110485.625 0.0 0.0 0.0 1.275 -0.0875 0.1 -12.75 -0.875 1.0 100.0 0.23971803097597857 0.0 5.000000005139782e-07 0.0 0.0 0.0 0.008569568250501479 239.7180309759781 0.0 0.0 0.0 0.09682458365518538 0.07806247497997998 0.0 0.9682458365518543 0.7806247497997998 0.0 0.0
111.51362499999999 48.0750185 11.648476 19.9 0.0 0.0 12.166250000000002 111513.625 0.0 0.0 0.0 1.2125000000000001 -0.22499999999999998 0.1375 -12.125 -2.25 1.375 100.0 0.3178938256320792 4.999999987376214e-07 0.0 0.0 0.0 0.0 0.012183492931010946 317.89382563208113 0.0 0.0 0.0 0.09270248108869578 0.1299038105676658 0.04841229182759271 0.9270248108869579 1.299038105676658 0.4841229182759271 0.0
112.549 48.075019 11.648476500000001 19.9375 0.0 0.0 12.12875 112549.0 0.0 0.0 0.0 1.0875 -0.225 0.1875 -10.875 -2.25 1.875 100.0 0.28559280453120733 0.0 4.999999996257998e-07 0.0484122918275934 0.0 0.0 0.009270248108870218 285.59280453120664 0.0 0.0 0.0 0.0927024810886958 0.04330127018922192 0.033071891388307385 0.9270248108869579 0.4330127018922193 0.33071891388307384 0.0
113.50919999999999 48.075019 11.648477 19.9 0.0 0.0 12.123999999999999 113509.2 0.0 0.0 0.0 1.08 -0.18 0.14000000000000004 -10.8 -1.8 1.4 100.0 0.2907424289641946 0.0 0.0 0.0 0.0 0.0 0.0048989794855671225 290.742428964195 0.0 0.0 0.0 0.11661903789690602 0.04 0.04898979485566357 1.1661903789690602 0.4 0.48989794855663565 0.0
114.47028571428571 48.075019 11.648476857142857 19.900000000000002 0.0 0.0 12.125714285714286 114470.28571428571 0.0 0.0 0.0 1.2 -0.17142857142857146 0.09999999999999999 -12.0 -1.7142857142857142 1.0 100.0 0.3123138139233441 0.0 3.4992710584999697e-07 3.552713678800501e-15 0.0 0.0 0.010497813183357014 312.3138139233469 0.0 0.0 0.0 0.07559289460184543 0.08806305718527109 1.3877787807814457e-17 0.7559289460184544 0.880630571852711 0.0 0.0
