"avg_OSD.flyTime [s]" "avg_CUSTOM.distance [m]" "avg_CALC.hSpeed [m/s]" "avg_CALC.distance [m]" avg_OSD.latitude avg_OSD.longitude "avg_OSD.height [m]" "avg_OSD.altitude [m]" "avg_OSD.xSpeed [m/s]" "avg_OSD.ySpeed [m/s]" "avg_OSD.zSpeed [m/s]" avg_OSD.pitch avg_OSD.roll avg_OSD.yaw "stdDev_OSD.flyTime [s]" "stdDev_CUSTOM.distance [m]" "stdDev_CALC.hSpeed [m/s]" "stdDev_CALC.distance [m]" stdDev_OSD.latitude stdDev_OSD.longitude "stdDev_OSD.height [m]" "stdDev_OSD.altitude [m]" "stdDev_OSD.xSpeed [m/s]" "stdDev_OSD.ySpeed [m/s]" "stdDev_OSD.zSpeed [m/s]" stdDev_OSD.pitch stdDev_OSD.roll stdDev_OSD.yaw
61.45 18.631999999999998 1.1280000000000001 18.631999999999998 48.0482284 11.654643799999999 10.599999999999998 582.7 0.85 -0.19999999999999998 0.0 3.54 -6.67 -22.04 0.2872281323269009 0.07807688518377305 0.2751290606242823 0.07807688518377305 2.576819745291592e-06 1.0770329614125157e-06 1.7763568394002505e-15 0.0 0.22912878474779202 0.30331501776206204 0.0 1.68949696655543 3.3849815361387128 0.16248076809271922
62.4875 19.83875 2.55125 19.88125 48.048237 11.654627125000001 10.625 582.725 0.6124999999999999 -1.3125 0.0 3.0749999999999997 -1.1875 -21.825000000000003 0.2934173648576372 0.5632814016990085 1.5601717653835427 0.6040578925070011 3.0000000001232743e-06 8.14612637976466e-06 0.04330127018922178 0.04330127018918255 0.07806247497997996 0.1690968657308585 0.0 1.2080459428349568 3.0811675952469706 0.04330127018922101
63.455555555555556 21.41222222222222 1.39 21.464444444444446 48.04824277777778 11.65460611111111 10.7 582.8 0.2222222222222222 -1.0111111111111113 0.0 4.133333333333334 5.3 -21.666666666666668 0.30225490019412043 0.37484153030248163 0.7075780286771676 0.36049691356703484 9.162456938002437e-07 4.794544224588679e-06 0.0 0.0 0.23465235646603197 0.20786985482077452 0.0 1.0923979738782625 1.6519348924485158 0.10540925533894598
64.45 22.398000000000003 1.249 22.398000000000003 48.0482368 11.6545934 10.7 582.8 -0.41 -0.71 0.0 0.08999999999999998 2.29 -21.790000000000003 0.2872281323269024 0.24999199987199633 0.4914763473454241 0.24999199987199633 2.4819347277414903e-06 3.527038417537877e-06 0.0 0.0 0.1044030650891055 0.053851648071345064 0.0 0.6564297372910524 1.2801952976011122 0.06999999999999988
65.45 22.883 0.865 22.883 48.0482298 11.6545868 10.809999999999999 582.91 -0.44000000000000006 -0.13999999999999999 -0.31 -0.15 3.87 -21.790000000000003 0.2872281323269024 0.07349149610669253 0.3114562569607488 0.07349149610669253 1.9899748744735415e-06 9.79795896996407e-07 0.13747727084867542 0.13747727084870645 0.04898979485566354 0.1907878402833891 0.23 0.23769728648009425 1.419189909772473 0.05385164807134508
66.46666666666667 22.60888888888889 0.7466666666666666 22.60888888888889 48.04822288888889 11.654590555555556 11.38888888888889 583.4888888888889 -0.4888888888888888 0.011111111111111115 -0.6 -1.5222222222222224 -1.5888888888888888 -21.744444444444447 0.2981423969999728 0.043319085976929864 0.49017003852404795 0.043319085976929864 1.8525924453663454e-06 6.849348891544234e-07 0.1911627837120584 0.19116278371206216 0.07370277311900889 0.07370277311900889 0.0 0.33259176771323923 1.0979217179587222 0.049690399499996034
67.48888888888888 22.64333333333333 0.3211111111111111 22.64333333333333 48.048220666666666 11.654590333333335 12.011111111111111 584.1111111111111 -0.15555555555555556 -0.2222222222222222 -0.5111111111111111 -0.2111111111111111 -1.7555555555555555 -21.755555555555556 0.27666443551086095 0.041633319989322716 0.16210041088743898 0.041633319989322716 4.714045196008497e-07 6.66666666562479e-07 0.17916128329552336 0.17916128329553038 0.09558139185602918 0.06285393610547088 0.03142696805273544 0.6505458297024198 0.10657403385139372 0.049690399499996034
68.46666666666667 22.964444444444446 0.62 22.964444444444446 48.04822188888889 11.654586111111112 12.644444444444446 584.7444444444445 -0.022222222222222223 -0.48888888888888893 -0.5888888888888888 0.9666666666666666 -1.4444444444444444 -21.766666666666666 0.2981423969999728 0.15833235867146314 0.1851125783588643 0.15833235867146314 3.1426968196692017e-07 2.1314806768216593e-06 0.20061633428075315 0.20061633428074985 0.041573970964154904 0.07370277311900887 0.03142696805273544 0.24944382578492946 0.20608041101101562 0.04714045207910384
69.45 23.666 0.8300000000000001 23.666 48.048222100000004 11.6545766 13.279999999999998 585.38 -0.06 -0.67 -0.55 1.19 0.19 -21.77 0.2872281323269024 0.24413930449642882 0.12083045973594574 0.24413930449642882 2.999999992425728e-07 3.5270384175378776e-06 0.1833030277982337 0.18330302779823557 0.048989794855663564 0.04582575694955839 0.04999999999999999 0.10440306508910549 0.3618010503025109 0.04582575694955905
70.425 24.4925 0.97875 24.4925 48.048221 11.6545655 13.9375 586.0374999999999 -0.175 -0.7124999999999999 -0.6 0.7375 0.7999999999999999 -21.75 0.3072051431861136 0.2631895704620525 0.284843707144813 0.2631895704620525 8.66025404674675e-07 3.427827300226217e-06 0.19960899278339123 0.1996089927833994 0.06614378277661476 0.03307189138830741 0.0 0.17275343701356569 0.2958039891549808 0.05000000000000071
71.45 25.334 0.858 25.334 48.0482173 11.6545546 14.610000000000003 586.71 -0.32999999999999996 -0.6299999999999999 -0.5999999999999999 0.27 1.7400000000000002 -21.78 0.2872281323269024 0.2062134816155334 0.12496399481450643 0.2062134816155334 1.268857755489279e-06 2.727636339557012e-06 0.18138357147217055 0.18138357147216416 0.04582575694955841 0.06403124237432847 1.1102230246251565e-16 0.21 0.14282856857085702 0.04000000000000057
72.45 25.932 0.666 25.932 48.0482126 11.654547099999998 15.27 587.37 -0.37 -0.45000000000000007 -0.5999999999999999 -0.4999999999999999 1.64 -21.74 0.2872281323269024 0.13833293172632455 0.13070577645995604 0.13833293172632455 1.3564659959241653e-06 1.5779733836719138e-06 0.19519221295943143 0.19519221295943437 0.04582575694955841 0.04999999999999999 1.1102230246251565e-16 0.2792848008753788 0.38781438859330636 0.04898979485566426
73.45 26.244 0.465 26.244 48.0482085 11.654543499999999 15.95 588.05 -0.23000000000000004 -0.09 -0.5999999999999999 -0.7 3.5 -21.78 0.2872281323269024 0.034117444218463897 0.1697203582367183 0.034117444218463897 1.0246950760891096e-06 4.999999996257998e-07 0.20615528128088323 0.2061552812808775 0.04582575694955839 0.13 1.1102230246251565e-16 0.1341640786499874 0.904433524367601 0.060000000000000143
74.375 26.0925 0.47625 26.091250000000002 48.048205374999995 11.654546 16.5875 588.6875 -0.1875 0.1 -0.6625 -1.6 1.25 -21.75 0.263391343821319 0.04322904116447618 0.23605812313919639 0.04226035376094231 6.959705453513331e-07 7.071067812853854e-07 0.1899835519196331 0.18998355191962882 0.05994789404140899 0.0 0.0484122918275927 0.32787192621510003 0.24999999999999997 0.05000000000000071
75.46666666666667 25.864444444444445 0.2888888888888889 25.84888888888889 48.04820433333333 11.654549444444445 17.45555555555556 589.5555555555555 0.03333333333333334 0.12222222222222223 -0.711111111111111 -1.111111111111111 0.1444444444444445 -21.744444444444447 0.2981423969999728 0.09990118574661787 0.10439715241374528 0.0872346063395137 4.714045229503802e-07 1.1653431645705656e-06 0.23147407395555197 0.23147407395555283 0.047140452079103175 0.041573970964154904 0.031426968052735475 0.47713134563519755 0.4991350543381378 0.049690399499996034
76.45 25.663999999999998 0.254 25.663999999999998 48.0482061 11.654551799999998 18.29 590.39 0.1 0.02 -0.82 -0.36999999999999994 -0.37000000000000005 -21.800000000000004 0.2872281323269024 0.014282856857086142 0.09046546302318914 0.014282856857086142 6.9999999823267e-07 4.000000004111826e-07 0.2467792535850615 0.24677925358505845 0.0447213595499958 0.04 0.039999999999999994 0.3925557285278104 0.16763054614240208 3.552713678800501e-15
77.45 25.794999999999998 0.35300000000000004 25.794999999999998 48.0482085 11.6545496 19.25 591.35 0.08 -0.12000000000000002 -0.97 0.6199999999999999 0.47000000000000003 -21.75 0.2872281323269024 0.07486654793697949 0.1848810428356569 0.07486654793697949 4.999999987376214e-07 1.1135528725302288e-06 0.2872281323269014 0.2872281323269014 0.04 0.060000000000000005 0.04582575694955839 0.3762977544445356 0.40509258201058185 0.05000000000000071
78.45 26.070999999999998 0.28600000000000003 26.070999999999998 48.048209 11.654545700000002 20.360000000000003 592.46 0.0 -0.15000000000000002 -1.09 0.38000000000000006 1.4300000000000002 -21.759999999999998 0.2872281323269024 0.0830000000000001 0.09068627239003707 0.0830000000000001 0.0 1.1000000003556146e-06 0.3527038417709677 0.35270384177096437 0.0 0.05 0.030000000000000023 0.3789459064299283 0.2830194339616981 0.04898979485566426
79.5 26.33625 0.28375 26.33625 48.048207875 11.6545425 21.5375 593.6375 -0.0625 -0.0625 -1.1 -0.2 2.4 -21.775 0.2915475947422655 0.04998437255783048 0.17021585560693223 0.04998437255783048 5.994789414933232e-07 7.071067814423947e-07 0.33142683958907126 0.331426839589077 0.04841229182759271 0.06959705453537528 0.0 0.264575131106459 0.11180339887498958 0.06614378277661487
80.45 26.386000000000003 0.253 26.386000000000003 48.048206199999996 11.654541999999998 22.639999999999997 594.74 -0.06000000000000001 0.01 -1.1 -1.09 1.8200000000000003 -21.770000000000003 0.2872281323269024 0.006633249580710979 0.16504847772699996 0.006633249580710979 7.483314754654329e-07 1.7763568394002505e-15 0.3322649545167227 0.332264954516713 0.048989794855663564 0.030000000000000002 0.0 0.2343074902771996 0.16613247725836153 0.045825756949559045
81.45555555555556 26.30777777777778 0.16666666666666666 26.30777777777778 48.04820455555555 11.654543333333333 23.76666666666667 595.8666666666667 0.0 0.022222222222222223 -1.077777777777778 -1.0222222222222221 -0.7777777777777778 -21.744444444444447 0.30225490019412216 0.025724082006200483 0.09865765724632496 0.025724082006200483 4.969039972761065e-07 4.7140452043823233e-07 0.3197221015541815 0.31972210155418285 0.0 0.041573970964154904 0.041573970964154945 0.2698879511442471 1.2795639689430474 0.049690399499996034
82.45 26.416000000000004 0.38 26.416000000000004 48.048204299999995 11.6545417 24.85 596.95 0.0 -0.27999999999999997 -1.06 -0.28 -2.2600000000000007 -21.78 0.2872281323269024 0.09779570542718082 0.2211334438749598 0.09779570542718082 4.5825757159471073e-07 1.3453624047435821e-06 0.2872281323269017 0.28722813232689354 0.0 0.11661903789690602 0.048989794855663606 0.4422668877499197 0.5257375771237967 0.04000000000000057
83.51428571428572 27.087142857142855 1.107142857142857 27.087142857142855 48.048206285714286 11.654532428571429 25.914285714285715 598.0142857142857 0.0 -0.8714285714285713 -0.9000000000000001 0.7999999999999999 -2.7285714285714286 -21.814285714285717 0.2799416848895075 0.2884794761560435 0.4072105206932469 0.2884794761560435 4.517539503120565e-07 3.95897327441048e-06 0.279941684889506 0.2799416848894885 0.0 0.1665986255670086 1.1102230246251565e-16 0.43752550946038726 0.5848425568702491 0.034992710611187514
84.45 28.242 1.296 28.242 48.0482066 11.6545169 26.85 598.95 -0.06999999999999999 -1.13 -0.93 1.15 0.41 -21.78 0.2872281323269024 0.38618130457079325 0.10547037498748171 0.38618130457079325 4.898979473197622e-07 5.107837115675969e-06 0.2872281323269017 0.28722813232689354 0.045825756949558406 0.04582575694955834 0.04582575694955839 0.10246950765959596 1.4159449141827518 0.04000000000000057
85.45 29.391 1.009 29.391 48.0482045 11.654501800000002 27.75 599.85 -0.22000000000000003 -0.6900000000000001 -0.6 0.51 6.18 -21.77 0.2872281323269024 0.22739613013417825 0.3047769676337108 0.22739613013417825 1.2845232576657657e-06 2.7856776555838837e-06 0.18574175621006697 0.18574175621006342 0.07483314773547882 0.23853720883753127 0.3435112807463534 0.6729784543356495 1.0824047302187847 0.07810249675906647
86.45 29.800999999999995 0.8860000000000001 29.800999999999995 48.0481975 11.654497199999998 27.9 600.0 -0.41 -0.1 0.0 -1.42 3.28 -21.860000000000003 0.2872281323269024 0.03910242959203427 0.5115896793329592 0.03910242959203427 2.4596747746727827e-06 4.0000000041118254e-07 0.0 0.0 0.08306623862918075 0.11832159566199232 0.0 0.5491812087098392 0.7782030583337488 0.048989794855662516
87.3875 29.755000000000003 0.675 29.755000000000003 48.048191375 11.654499375 27.9375 600.0375 -0.25 0.1125 0.07500000000000001 -3.65 1.75 -21.837500000000002 0.28476964374736524 0.08616843969807078 0.2692118125194361 0.08616843969807078 1.1110243015577951e-06 1.316956719280136e-06 0.06959705453537539 0.0695970545353911 0.13228756555322954 0.10532687216470449 0.13919410907075055 0.3354101966249684 0.6910137480542627 0.04841229182759168
88.45 29.258999999999997 0.556 29.258999999999997 48.0481912 11.654506100000003 27.560000000000002 599.6600000000001 0.13 0.2 0.42000000000000004 -2.4299999999999997 -1.1 -21.740000000000002 0.2872281323269024 0.1404599587070993 0.24142079446476852 0.1404599587070993 8.717797884632185e-07 1.868154169131494e-06 0.13564659966250592 0.13564659966249262 0.1004987562112089 0.06324555320336758 0.09797958971132711 0.71 0.5585696017507576 0.04898979485566426
89.45 28.932 0.6780000000000002 28.925 48.048196000000004 11.6545095 27.380000000000003 599.48 0.38 -0.01 0.05 0.25 -1.81 -21.770000000000003 0.2872281323269024 0.03867815921162749 0.28937173324289994 0.03930648801406709 1.8973665954300154e-06 5.000000005139781e-07 0.03999999999999915 0.0400000000000091 0.040000000000000015 0.06999999999999999 0.0806225774829855 0.7130918594402827 0.122065556157337 0.04582575694955905
90.45 29.167999999999996 0.733 29.191999999999997 48.048201399999996 11.6545048 27.360000000000003 599.4599999999999 0.26 -0.31999999999999995 0.15 2.33 -0.040000000000000056 -21.78 0.2872281323269024 0.14641038214552993 0.26366835229128277 0.16110865898517066 1.3564659976003863e-06 2.3579652244481725e-06 0.06633249580710744 0.06633249580712308 0.08 0.08717797887081348 0.18027756377319948 0.3950949253027682 1.0297572529484802 0.04000000000000057
91.41111111111111 29.75 0.6577777777777778 29.803333333333335 48.04820288888889 11.654496222222223 26.96666666666667 599.0666666666667 0.011111111111111115 -0.35555555555555557 0.2777777777777778 2.4222222222222225 2.411111111111111 -21.73333333333333 0.27666443551086234 0.18006171781426053 0.24947846835516588 0.1686548085423138 3.142696797338998e-07 2.393406581035818e-06 0.08164965809277376 0.08164965809279116 0.08748897637790902 0.06849348892187752 0.1987615979999813 0.30469576001782417 0.17916128329552336 0.047140452079103834
92.4875 30.377499999999998 0.80375 30.377499999999998 48.048199 11.654489375 26.9625 599.0625 -0.3125 -0.15000000000000002 0.0 -0.20000000000000007 3.5125 -21.85 0.27128168017763543 0.13562355990018848 0.5391877571866779 0.13562355990018848 1.4999999991734587e-06 1.576190026368482e-06 0.0484122918275934 0.04841229182760372 0.03307189138830739 0.07071067811865477 0.0 0.6763874629234342 0.6954090522850563 0.04999999999999894
93.45 30.478999999999996 0.663 30.478999999999996 48.04819389999999 11.654489000000002 26.880000000000003 598.9799999999999 -0.29999999999999993 0.16 0.0 -1.2600000000000002 2.54 -21.860000000000003 0.2872281323269024 0.10054352291420846 0.32394598315151246 0.10054352291420846 1.299999999778615e-06 1.7888543819519699e-06 0.03999999999999915 0.0400000000000091 5.551115123125783e-17 0.12 0.0 0.46518813398452036 2.2154909162530996 0.048989794855662516
94.45 30.107999999999997 0.512 30.107999999999997 48.0481897 11.654495 26.8 598.8999999999999 -0.13999999999999999 0.19 0.0 -2.31 -0.09000000000000001 -24.32 0.2872281323269024 0.09249864863877716 0.31134546728674245 0.09249864863877716 7.810249679841345e-07 1.4142135620683414e-06 0.0 1.1368683772161603e-13 0.11135528725660043 0.03 0.0 0.36180105030251086 0.17578395831246946 1.4565713164826495
95.41111111111111 29.790000000000003 0.46888888888888897 29.790000000000003 48.04819088888889 11.654499 26.8 598.9 0.13333333333333333 0.10000000000000002 0.0 -0.47777777777777775 -1.5777777777777777 -8.3 0.27666443551086234 0.09741092797468279 0.2518131778585264 0.09741092797468279 7.370277321857621e-07 1.1547005385406533e-06 0.0 0.0 0.06666666666666668 0.06666666666666667 0.0 0.8929075823495306 0.3392075004994166 6.704890420846231
96.48888888888888 29.576666666666668 0.3344444444444445 29.576666666666668 48.04819388888889 11.654501222222223 26.8 598.9 0.15555555555555556 0.13333333333333336 0.0 0.8999999999999999 4.933333333333334 0.25555555555555554 0.27666443551086095 0.04082482904638678 0.16747212777130085 0.04082482904638678 7.370277321857621e-07 4.157397100689113e-07 0.0 0.0 0.06849348892187752 0.1414213562373095 0.0 0.08164965809277261 2.3790754506740637 0.0955813918560292
97.42222222222222 29.24666666666667 0.8244444444444444 29.24666666666667 48.04819277777777 11.654505777777779 26.77777777777778 598.8777777777779 -0.08888888888888889 0.6222222222222222 0.0 -0.13333333333333333 5.866666666666666 0.2555555555555556 0.2897423291201185 0.14491376746189472 0.5224538493411242 0.14491376746189472 1.3966450108049967e-06 2.3465235646051307e-06 0.04157397096415549 0.041573970964164354 0.09938079899999064 0.14740554623801777 0.0 0.5773502691896258 0.5270462766947298 0.04969039949999532
98.45 28.424 1.496 28.424 48.0481864 11.6545186 26.7 598.8 -0.41999999999999993 1.22 0.0 -2.0799999999999996 4.67 0.15 0.2872281323269024 0.33130650461468464 0.240674053441579 0.33130650461468464 2.154065922693087e-06 5.0635955604680095e-06 0.0 0.0 0.06 0.16613247725836147 0.0 0.3458323293158117 2.0430614283471757 0.05
99.45 27.146000000000004 1.5510000000000002 27.146000000000004 48.048180200000004 11.654537999999999 26.7 598.8 -0.29000000000000004 1.27 0.0 -2.3600000000000003 -2.31 0.25999999999999995 0.2872281323269024 0.38309789871519767 0.23843028331149543 0.38309789871519767 1.4000000009316083e-06 5.744562646691621e-06 0.0 0.0 0.12206555615733704 0.13453624047073706 0.0 0.41521078984053394 2.596709456215693 0.066332495807108
100.5125 25.95875 1.3425 25.95875 48.0481815 11.65455375 26.75 598.8499999999999 0.25 0.6 0.0 -0.09999999999999998 -3.3875 0.23750000000000002 0.27128168017763543 0.2642649002421632 0.8284737473209396 0.2642649002421632 2.061552812343038e-06 3.1523800533004613e-06 0.05000000000000071 0.05000000000001137 0.18027756377319948 0.11180339887498948 0.0 0.9313968005098578 1.328944600049227 0.0484122918275927
101.45 25.271 0.9209999999999999 25.271 48.0481896 11.6545607 26.78 598.88 0.5599999999999999 0.28 0.0 2.1300000000000003 0.85 0.21000000000000002 0.2872281323269024 0.135827095971312 0.3990601458427038 0.135827095971312 2.332380757167422e-06 1.2688577540193154e-06 0.04000000000000057 0.0400000000000091 0.04898979485566354 0.08717797887081348 0.0 0.3661966684720111 1.8467539088898661 0.05385164807134503
102.45 25.023000000000003 0.43600000000000005 25.023000000000003 48.0481946 11.654562799999999 26.7 598.8 0.2 0.26 0.0 1.64 5.0200000000000005 0.33999999999999997 0.2872281323269024 0.035791060336346166 0.1987058126980688 0.035791060336346166 6.633249581102391e-07 5.999999999062311e-07 0.0 0.0 0.1788854381999832 0.066332495807108 0.0 0.8089499366462675 0.8953211714239757 0.04898979485566358
103.45 24.796 0.982 24.796 48.04819239999999 11.654566500000001 26.7 598.8 -0.19 0.78 0.0 -0.7300000000000001 8.62 0.20000000000000004 0.2872281323269024 0.16776173580408568 0.4526543935498693 0.16776173580408568 1.7435595777414854e-06 2.801785145156351e-06 0.0 0.0 0.1374772708486752 0.25219040425836986 0.0 0.4670117771534247 0.5455272678794343 0.06324555320336758
104.47777777777777 23.72222222222222 2.201111111111111 23.72222222222222 48.04818377777778 11.654584111111113 26.644444444444442 598.7444444444444 -0.6222222222222222 1.5666666666666669 0.0 -2.922222222222222 4.788888888888889 0.07777777777777778 0.2897423291201191 0.40265170440683357 0.7167588226708781 0.40265170440683357 3.119037521664852e-06 6.5903033891330855e-06 0.049690399499994264 0.04969039949995013 0.06285393610547087 0.14907119849998599 0.0 0.4916588197741686 1.3568300019976667 0.041573970964154904
105.45 22.113999999999997 2.2779999999999996 22.095 48.048175900000004 11.6546098 26.6 598.7 -0.43999999999999995 1.9600000000000002 0.0 -3.02 1.77 0.2 0.2872281323269024 0.5755032580272679 0.3005594783067073 0.5681769090697016 1.1357816689825531e-06 8.506468127027884e-06 0.0 0.0 0.12 0.09165151389911684 0.0 0.4833218389437829 0.9970456358662826 0.07745966692414834
106.45 19.972 2.229 19.951 48.04817440000001 11.6546405 26.6 598.7 -0.010000000000000004 1.9799999999999998 0.0 -1.3 -0.20999999999999996 0.30999999999999994 0.2872281323269024 0.6346936268783548 0.25731109575764505 0.6414896725591149 6.633249563963454e-07 8.61684397000651e-06 0.0 0.0 0.11357816691600547 0.040000000000000036 0.0 0.6016643582596529 0.42532340636273475 0.030000000000000013
107.4 18.00111111111111 1.8888888888888888 17.981111111111108 48.04817811111111 11.654666777777777 26.6 598.7 0.2888888888888889 1.677777777777778 0.0 0.36666666666666664 -0.8666666666666668 0.3 0.2581988897471611 0.491786865407825 0.3013467712506803 0.4889772647394751 1.7284832435099942e-06 6.249938271201745e-06 0.0 0.0 0.08748897637790902 0.13146843962443588 0.0 0.21602468994692867 0.9660917830792959 0.0
108.44444444444444 16.23 1.818888888888889 16.19222222222222 48.048185777777775 11.654687888888889 26.6 598.7 0.4555555555555556 1.488888888888889 0.0 1.5666666666666667 3.288888888888889 0.3 0.302254900194122 0.4955804677345547 0.9409149736582584 0.4856559774110287 1.7497795283542216e-06 6.0450980039583e-06 0.0 0.0 0.04969039949999532 0.031426968052735475 0.0 0.2748737083745107 0.20245407953654 0.047140452079103175
109.45 14.766000000000002 1.2850000000000001 14.766000000000002 48.04818949999999 11.6547064 26.679999999999996 598.78 0.19 1.4 0.0 0.8699999999999999 3.9200000000000004 0.2 0.2872281323269024 0.3526244461179626 0.2572255819315023 0.3526244461179626 4.999999987376214e-07 4.608687448710116e-06 0.03999999999999915 0.03999999999996362 0.11357816691600547 0.0 0.0 0.38483762809787714 0.4422668877499197 0.04472135954999579
110.45 13.52 1.4449999999999998 13.52 48.04818959999999 11.6547242 26.7 598.8 -0.030000000000000006 1.56 0.0 -0.37 4.449999999999999 0.18 0.2872281323269024 0.38685914749427874 0.2930955475608594 0.38685914749427874 4.898979473197623e-07 5.758472019311273e-06 0.0 0.0 0.045825756949558406 0.048989794855663606 0.0 0.3874274125562103 0.11180339887498933 0.04
111.45 12.078 1.8379999999999999 12.078 48.048187199999994 11.6547467 26.740000000000002 598.8399999999999 -0.13 1.8099999999999998 0.0 -1.35 4.02 0.2 0.2872281323269024 0.4474997206703041 0.1404848746306875 0.4474997206703041 7.483314785038415e-07 7.197916365109997e-06 0.04898979485566426 0.0489897948556747 0.045825756949558406 0.08306623862918072 0.0 0.22472205054244235 0.20880613017821104 0.04472135954999579
112.52857142857142 10.304285714285713 2.6771428571428575 10.304285714285713 48.048184 11.654776142857143 26.78571428571429 598.8857142857142 -0.12857142857142856 1.9714285714285715 0.0 -1.3285714285714287 1.214285714285714 0.34285714285714286 0.26572964625340617 0.4413569058792974 1.3783915500706327 0.4413569058792974 5.345224824753092e-07 7.356796108174301e-06 0.03499271061118875 0.03499271061119622 0.045175395145262566 0.0451753951452626 0.0 0.2249716535431946 1.3314101776779723 0.04948716593053937
113.5 8.743333333333332 2.012222222222222 8.743333333333332 48.04818355555555 11.654801999999998 26.8 598.9 0.0 1.8111111111111111 0.0 -0.4444444444444444 0.7555555555555556 0.37777777777777777 0.2581988897471623 0.41587925598129544 0.7364596659058613 0.41587925598129544 4.969039937453913e-07 6.633249580328757e-06 0.0 0.0 0.0 0.0314269680527354 0.0 0.3201080064641763 0.3715167443844553 0.04157397096415492
114.45000000000002 7.313999999999998 1.706 7.313999999999998 48.0481858 11.6548251 26.8 598.8999999999999 0.1 1.67 0.0 0.11000000000000001 1.2500000000000002 0.31999999999999995 0.2872281323269024 0.38335883973113233 0.16794046564184578 0.38335883973113233 7.483314785038414e-07 6.3945289116694295e-06 0.0 1.1368683772161603e-13 0.0 0.06403124237432845 0.0 0.13 0.18574175621006708 0.040000000000000015
115.45000000000002 6.111000000000001 1.5140000000000002 6.111000000000001 48.048187899999995 11.6548465 26.8 598.8999999999999 0.07 1.59 0.0 0.12000000000000002 2.1799999999999997 0.35 0.2872281323269024 0.29463367085246733 0.09551963149007643 0.29463367085246733 5.385164817288276e-07 6.086871117454251e-06 0.0 1.1368683772161603e-13 0.045825756949558406 0.03000000000000003 0.0 0.14696938456699069 0.2712931993250107 0.0670820393249937
116.4375 5.307499999999999 1.6775000000000002 5.307499999999999 48.048189 11.654865875 26.8 598.9 0.0 1.5125 0.0 -0.2125 3.1 0.3375 0.28256636388643486 0.15888281845435648 0.7202733855974411 0.15888281845435648 0.0 5.4643732484862055e-06 0.0 0.0 0.0 0.03307189138830741 0.0 0.19645292056877137 0.3464101615137754 0.04841229182759273
117.4888888888889 5.035555555555556 1.7055555555555557 5.035555555555556 48.04818788888888 11.654887333333335 26.8 598.9 -0.08888888888888889 1.6555555555555554 0.0 -0.8555555555555556 3.1666666666666665 0.3222222222222222 0.27666443551086095 0.031661792997277796 0.5683330618007388 0.031661792997277796 5.665577247794246e-07 5.962847940104704e-06 0.0 0.0 0.03142696805273545 0.049690399499995264 0.0 0.16405358955814892 0.5163977794943223 0.04157397096415492
118.45000000000002 5.404000000000001 1.6969999999999998 5.404000000000001 48.0481856 11.654909 26.8 598.8999999999999 -0.14000000000000004 1.7 0.0 -1.24 1.7399999999999998 0.29 0.2872281323269024 0.1861827059637925 0.0565773806392626 0.1861827059637925 9.165151397782525e-07 6.480740698217334e-06 0.0 1.1368683772161603e-13 0.04898979485566357 0.0 0.0 0.128062484748657 0.22 0.05385164807134504
119.45000000000002 6.163 1.6760000000000002 6.163 48.048183699999996 11.6549317 26.8 598.8999999999999 -0.05 1.6300000000000001 0.0 -0.96 1.49 0.23000000000000004 0.2872281323269024 0.25235094610482434 0.06264183905346328 0.25235094610482434 4.5825756833859485e-07 6.466065264387732e-06 0.0 1.1368683772161603e-13 0.05000000000000001 0.04582575694955834 0.0 0.12 0.09433981132056608 0.045825756949558386
120.45000000000002 7.196000000000001 1.703 7.196000000000001 48.0481829 11.6549548 26.759999999999998 598.86 0.0 1.6 0.0 -0.93 1.2899999999999998 0.26999999999999996 0.2872281323269024 0.3395644268765504 0.10109896141899775 0.3395644268765504 3.00000001374201e-07 6.6902914735619174e-06 0.04898979485566426 0.0489897948556747 0.0 0.0 0.0 0.11 0.14456832294800956 0.04582575694955839
121.52857142857144 8.48857142857143 1.9028571428571426 8.48857142857143 48.048182 11.654979142857144 26.771428571428576 598.8714285714286 0.0 1.5999999999999999 0.0 -0.9 1.3142857142857143 0.2714285714285714 0.28139593719417555 0.34995626548913494 0.8960981178055748 0.34995626548913494 0.0 6.081084757991519e-06 0.045175395145263204 0.04517539514527283 0.0 2.220446049250313e-16 0.0 0.10690449676496976 0.06388765649999396 0.04517539514526255
122.45000000000002 9.565000000000001 1.5020000000000002 9.59 48.048182499999996 11.654998 26.82 598.92 0.0 1.5 0.0 -0.61 1.28 0.22000000000000003 0.2872281323269024 0.34615747861341956 0.051341990611973795 0.3416723576761808 5.00000002290335e-07 5.744562646351475e-06 0.03999999999999915 0.0400000000000091 0.0 0.0 0.0 0.15132745950421556 0.22271057451320087 0.039999999999999994
123.45000000000002 10.811 1.364 10.811 48.048183 11.6550178 26.9 599.0 0.0 1.41 0.0 -0.6599999999999999 1.33 0.22000000000000003 0.2872281323269024 0.33868717129528253 0.10316976301223145 0.33868717129528253 0.0 5.473572873114144e-06 0.0 0.0 0.0 0.030000000000000023 0.0 0.2009975124224178 0.26476404589747454 0.039999999999999994
124.45000000000002 12.019 1.368 12.019 48.048183 11.6550367 26.96 599.0600000000001 0.0 1.34 0.0 -0.6599999999999999 1.3800000000000001 0.2 0.2872281323269024 0.3481795513811802 0.13636715146984627 0.3481795513811802 0.0 5.3860932036060605e-06 0.04898979485566426 0.0489897948556747 0.0 0.06633249580710796 0.0 0.11135528725660046 0.48744230427815766 0.04472135954999579
