Time "Packet Inter-arrival (ms)" "Time (s)" "avg_OSD.height [m]"
99.649592 20.799 100.0 24.4
99.662748 13.156 100.0 24.4
99.671627 8.879 100.0 24.4
99.692082 20.455 100.0 24.4
99.729023 36.941 100.0 24.4
99.740034 11.011 100.0 24.4
99.763905 23.871 100.0 24.4
99.763972 0.067 100.0 24.4
99.764201 0.229 100.0 24.4
99.788019 23.818 100.0 24.4
99.81107 23.051 100.0 24.4
99.831403 20.333 100.0 24.4
99.851739 20.336 100.0 24.4
99.873782 22.043 100.0 24.4
99.89408 20.298 100.0 24.4
99.915079 20.999 100.0 24.4
99.938938 23.859 100.0 24.4
99.959225 20.287 100.0 24.4
99.967785 8.56 100.0 24.4
99.970417 2.632 100.0 24.4
99.971027 0.61 100.0 24.4
99.971081 0.054 100.0 24.4
99.987944 16.863 100.0 24.4
100.015774 27.83 100.0 24.4
100.042608 26.834 100.0 24.4
100.058128 15.52 100.0 24.4
100.062948 4.82 100.0 24.4
100.068849 5.901 100.0 24.4
100.098898 30.049 100.0 24.4
100.109102 10.204 100.0 24.4
100.13783 28.728 100.0 24.4
100.173522 35.692 100.0 24.4
100.187541 14.019 100.0 24.4
100.189872 2.331 100.0 24.4
100.191204 1.332 100.0 24.4
100.192563 1.359 100.0 24.4
100.19625 3.687 100.0 24.4
100.211091 14.841 100.0 24.4
100.23344 22.349 100.0 24.4
100.258769 25.329 100.0 24.4
100.271444 12.675 100.0 24.4
100.279872 8.428 100.0 24.4
100.300113 20.241 100.0 24.4
100.303115 3.002 100.0 24.4
100.308393 5.278 100.0 24.4
100.320102 11.709 100.0 24.4
100.320162 0.06 100.0 24.4
100.328945 8.783 100.0 24.4
100.335574 6.629 100.0 24.4
100.335633 0.059 100.0 24.4
100.335671 0.038 100.0 24.4
100.350643 14.972 100.0 24.4
100.373691 23.048 100.0 24.4
100.374645 0.954 100.0 24.4
100.399779 25.134 100.0 24.4
100.420119 20.34 100.0 24.4
100.440398 20.279 100.0 24.4
100.461417 21.019 100.0 24.4
100.481692 20.275 100.0 24.4
100.509499 27.807 101.0 24.4
100.536389 26.89 101.0 24.4
100.55668 20.291 101.0 24.4
100.577102 20.422 101.0 24.4
100.61026 33.158 101.0 24.4
100.62247 12.21 101.0 24.4
100.650291 27.821 101.0 24.4
100.673146 22.855 101.0 24.4
100.675946 2.8 101.0 24.4
100.693411 17.465 101.0 24.4
100.714146 20.735 101.0 24.4
100.743703 29.557 101.0 24.4
100.753923 10.22 101.0 24.4
100.776165 22.242 101.0 24.4
100.776752 0.587 101.0 24.4
100.777265 0.513 101.0 24.4
100.801814 24.549 101.0 24.4
100.82294 21.126 101.0 24.4
100.85455 31.61 101.0 24.4
100.867834 13.284 101.0 24.4
100.888512 20.678 101.0 24.4
100.912835 24.323 101.0 24.4
100.945837 33.002 101.0 24.4
100.956052 10.215 101.0 24.4
100.979582 23.53 101.0 24.4
100.983331 3.749 101.0 24.4
100.983397 0.066 101.0 24.4
100.983444 0.047 101.0 24.4
100.983498 0.054 101.0 24.4
101.005239 21.741 101.0 24.4
101.025533 20.294 101.0 24.4
101.045952 20.419 101.0 24.4
101.047312 1.36 101.0 24.4
101.066909 19.597 101.0 24.4
101.071866 4.957 101.0 24.4
101.083134 11.268 101.0 24.4
101.087194 4.06 101.0 24.4
101.10934 22.146 101.0 24.4
101.129797 20.457 101.0 24.4
101.151936 22.139 101.0 24.4
101.184559 32.623 101.0 24.4
101.194785 10.226 101.0 24.4
101.228458 33.673 101.0 24.4
101.240209 11.751 101.0 24.4
101.260687 20.478 101.0 24.4
101.280973 20.286 101.0 24.4
101.285768 4.795 101.0 24.4
101.304365 18.597 101.0 24.4
101.324663 20.298 101.0 24.4
101.348584 23.921 101.0 24.4
101.372326 23.742 101.0 24.4
101.387822 15.496 101.0 24.4
101.392643 4.821 101.0 24.4
101.423046 30.403 101.0 24.4
101.433927 10.881 101.0 24.4
101.458645 24.718 101.0 24.4
101.483991 25.346 101.0 24.4
101.504246 20.255 102.0 24.4
101.524579 20.333 102.0 24.4
101.548116 23.537 102.0 24.4
101.568404 20.288 102.0 24.4
101.589199 20.795 102.0 24.4
101.610654 21.455 102.0 24.4
101.631751 21.097 102.0 24.4
101.652012 20.261 102.0 24.4
101.681025 29.013 102.0 24.4
101.693514 12.489 102.0 24.4
101.70598 12.466 102.0 24.4
101.726915 20.935 102.0 24.4
101.750556 23.641 102.0 24.4
101.781338 30.782 102.0 24.4
101.791789 10.451 102.0 24.4
101.796689 4.9 102.0 24.4
101.796748 0.059 102.0 24.4
101.81469 17.942 102.0 24.4
101.837354 22.664 102.0 24.4
101.857646 20.292 102.0 24.4
101.878084 20.438 102.0 24.4
101.90564 27.556 102.0 24.4
101.925922 20.282 102.0 24.4
101.946189 20.267 102.0 24.4
101.953199 7.01 102.0 24.4
101.954452 1.253 102.0 24.4
101.955624 1.172 102.0 24.4
101.957451 1.827 102.0 24.4
101.96827 10.819 102.0 24.4
101.988646 20.376 102.0 24.4
101.996945 8.299 102.0 24.4
101.998693 1.748 102.0 24.4
101.998752 0.059 102.0 24.4
101.998792 0.04 102.0 24.4
102.043589 44.797 102.0 24.4
102.053784 10.195 102.0 24.4
102.07698 23.196 102.0 24.4
102.085798 8.818 102.0 24.4
102.097614 11.816 102.0 24.4
102.100789 3.175 102.0 24.4
102.117924 17.135 102.0 24.4
102.14143 23.506 102.0 24.4
102.161901 20.471 102.0 24.4
102.182154 20.253 102.0 24.4
102.206612 24.458 102.0 24.4
102.227904 21.292 102.0 24.4
102.249807 21.903 102.0 24.4
102.27007 20.263 102.0 24.4
102.28373 13.66 102.0 24.4
102.29119 7.46 102.0 24.4
102.295284 4.094 102.0 24.4
102.302838 7.554 102.0 24.4
102.327012 24.174 102.0 24.4
102.331965 4.953 102.0 24.4
102.342308 10.343 102.0 24.4
102.347247 4.939 102.0 24.4
102.357133 9.886 102.0 24.4
102.357192 0.059 102.0 24.4
102.366858 9.666 102.0 24.4
102.375534 8.676 102.0 24.4
102.381952 6.418 102.0 24.4
102.388311 6.359 102.0 24.4
102.390357 2.046 102.0 24.4
102.404983 14.626 102.0 24.4
102.408591 3.608 102.0 24.4
102.429463 20.872 102.0 24.4
102.451972 22.509 102.0 24.4
102.472486 20.514 102.0 24.4
102.495047 22.561 102.0 24.4
102.533389 38.342 103.0 24.4
102.543588 10.199 103.0 24.4
102.564337 20.749 103.0 24.4
102.579203 14.866 103.0 24.4
102.589707 10.504 103.0 24.4
102.629134 39.427 103.0 24.4
102.64255 13.416 103.0 24.4
102.67541 32.86 103.0 24.4
102.6906 15.19 103.0 24.4
102.714533 23.933 103.0 24.4
102.72172 7.187 103.0 24.4
102.740677 18.957 103.0 24.4
102.764409 23.732 103.0 24.4
102.78536 20.951 103.0 24.4
102.805687 20.327 103.0 24.4
102.815502 9.815 103.0 24.4
102.815639 0.137 103.0 24.4
102.829176 13.537 103.0 24.4
102.857351 28.175 103.0 24.4
102.880176 22.825 103.0 24.4
102.881904 1.728 103.0 24.4
102.900547 18.643 103.0 24.4
102.920919 20.372 103.0 24.4
102.941537 20.618 103.0 24.4
102.961851 20.314 103.0 24.4
102.982118 20.267 103.0 24.4
103.00285 20.732 103.0 24.4
103.018164 15.314 103.0 24.4
103.018765 0.601 103.0 24.4
103.018811 0.046 103.0 24.4
103.01937 0.559 103.0 24.4
103.023121 3.751 103.0 24.4
103.0434 20.279 103.0 24.4
103.065284 21.884 103.0 24.4
103.086612 21.328 103.0 24.4
103.102882 16.27 103.0 24.4
103.106908 4.026 103.0 24.4
103.12184 14.932 103.0 24.4
103.127554 5.714 103.0 24.4
103.148019 20.465 103.0 24.4
103.177615 29.596 103.0 24.4
103.187806 10.191 103.0 24.4
103.208249 20.443 103.0 24.4
103.228538 20.289 103.0 24.4
103.248826 20.288 103.0 24.4
103.303443 54.617 103.0 24.4
103.318711 15.268 103.0 24.4
103.32507 6.359 103.0 24.4
103.34168 16.61 103.0 24.4
103.362017 20.337 103.0 24.4
103.382577 20.56 103.0 24.4
103.404336 21.759 103.0 24.4
103.426499 22.163 103.0 24.4
103.426836 0.337 103.0 24.4
103.452983 26.147 103.0 24.4
103.48555 32.567 103.0 24.4
103.495743 10.193 103.0 24.4
103.516969 21.226 104.0 24.44
103.550592 33.623 104.0 24.44
103.560774 10.182 104.0 24.44
103.581844 21.07 104.0 24.44
103.608142 26.298 104.0 24.44
103.628416 20.274 104.0 24.44
103.651217 22.801 104.0 24.44
103.673639 22.422 104.0 24.44
103.693909 20.27 104.0 24.44
103.714174 20.265 104.0 24.44
103.736212 22.038 104.0 24.44
103.738097 1.885 104.0 24.44
103.756517 18.42 104.0 24.44
103.779816 23.299 104.0 24.44
103.801892 22.076 104.0 24.44
103.822224 20.332 104.0 24.44
103.838924 16.7 104.0 24.44
103.838986 0.062 104.0 24.44
103.843094 4.108 104.0 24.44
103.865071 21.977 104.0 24.44
103.885352 20.281 104.0 24.44
103.905633 20.281 104.0 24.44
103.926477 20.844 104.0 24.44
103.948114 21.637 104.0 24.44
103.992026 43.912 104.0 24.44
104.008583 16.557 104.0 24.44
104.029078 20.495 104.0 24.44
104.043423 14.345 104.0 24.44
104.043485 0.062 104.0 24.44
104.044026 0.541 104.0 24.44
104.044079 0.053 104.0 24.44
104.049377 5.298 104.0 24.44
104.074391 25.014 104.0 24.44
104.097447 23.056 104.0 24.44
104.102716 5.269 104.0 24.44
104.11782 15.104 104.0 24.44
104.125605 7.785 104.0 24.44
104.14053 14.925 104.0 24.44
104.146889 6.359 104.0 24.44
104.166065 19.176 104.0 24.44
104.187038 20.973 104.0 24.44
104.208287 21.249 104.0 24.44
104.231961 23.674 104.0 24.44
104.254572 22.611 104.0 24.44
104.278412 23.84 104.0 24.44
104.300375 21.963 104.0 24.44
104.323626 23.251 104.0 24.44
104.344836 21.21 104.0 24.44
104.348463 3.627 104.0 24.44
104.366899 18.436 104.0 24.44
104.367512 0.613 104.0 24.44
104.389 21.488 104.0 24.44
104.393292 4.292 104.0 24.44
104.396171 2.879 104.0 24.44
104.396406 0.235 104.0 24.44
104.397877 1.471 104.0 24.44
104.412563 14.686 104.0 24.44
104.43316 20.597 104.0 24.44
104.440771 7.611 104.0 24.44
104.441078 0.307 104.0 24.44
104.450525 9.447 104.0 24.44
104.454146 3.621 104.0 24.44
104.477963 23.817 104.0 24.44
104.499481 21.518 104.0 24.44
104.520432 20.951 105.0 24.47
104.548521 28.089 105.0 24.47
104.580639 32.118 105.0 24.47
104.5807 0.061 105.0 24.47
104.580742 0.042 105.0 24.47
104.580781 0.039 105.0 24.47
104.580822 0.041 105.0 24.47
104.594075 13.253 105.0 24.47
104.618928 24.853 105.0 24.47
104.642801 23.873 105.0 24.47
104.654345 11.544 105.0 24.47
104.678592 24.247 105.0 24.47
104.698886 20.294 105.0 24.47
104.721787 22.901 105.0 24.47
104.751982 30.195 105.0 24.47
104.770186 18.204 105.0 24.47
104.782233 12.047 105.0 24.47
104.802492 20.259 105.0 24.47
104.822792 20.3 105.0 24.47
104.843276 20.484 105.0 24.47
104.853194 9.918 105.0 24.47
104.853257 0.063 105.0 24.47
104.853292 0.035 105.0 24.47
104.863824 10.532 105.0 24.47
104.88475 20.926 105.0 24.47
104.909327 24.577 105.0 24.47
104.929597 20.27 105.0 24.47
104.94995 20.353 105.0 24.47
104.972481 22.531 105.0 24.47
104.992753 20.272 105.0 24.47
105.013123 20.37 105.0 24.47
105.033392 20.269 105.0 24.47
105.053983 20.591 105.0 24.47
105.056303 2.32 105.0 24.47
105.059565 3.262 105.0 24.47
105.059624 0.059 105.0 24.47
105.059749 0.125 105.0 24.47
105.081715 21.966 105.0 24.47
105.102076 20.361 105.0 24.47
105.12389 21.814 105.0 24.47
105.146699 22.809 105.0 24.47
105.15771 11.011 105.0 24.47
105.167474 9.764 105.0 24.47
105.181124 13.65 105.0 24.47
105.224229 43.105 105.0 24.47
105.241064 16.835 105.0 24.47
105.261831 20.767 105.0 24.47
105.2851 23.269 105.0 24.47
105.313354 28.254 105.0 24.47
105.336204 22.85 105.0 24.47
105.360658 24.454 105.0 24.47
105.371974 11.316 105.0 24.47
105.382494 10.52 105.0 24.47
105.402749 20.255 105.0 24.47
105.424507 21.758 105.0 24.47
105.446813 22.306 105.0 24.47
105.460485 13.672 105.0 24.47
105.467099 6.614 105.0 24.47
105.490325 23.226 105.0 24.47
105.519567 29.242 106.0 24.4
105.529768 10.201 106.0 24.4
105.550096 20.328 106.0 24.4
105.572665 22.569 106.0 24.4
105.598088 25.423 106.0 24.4
105.626797 28.709 106.0 24.4
105.648587 21.79 106.0 24.4
105.662572 13.985 106.0 24.4
105.67099 8.418 106.0 24.4
105.695264 24.274 106.0 24.4
105.715556 20.292 106.0 24.4
105.738203 22.647 106.0 24.4
105.759891 21.688 106.0 24.4
105.76511 5.219 106.0 24.4
105.780178 15.068 106.0 24.4
105.800502 20.324 106.0 24.4
105.827107 26.605 106.0 24.4
105.847364 20.257 106.0 24.4
105.866814 19.45 106.0 24.4
105.866873 0.059 106.0 24.4
105.871356 4.483 106.0 24.4
105.89312 21.764 106.0 24.4
105.913674 20.554 106.0 24.4
105.934102 20.428 106.0 24.4
105.957042 22.94 106.0 24.4
105.982757 25.715 106.0 24.4
106.003023 20.266 106.0 24.4
106.024297 21.274 106.0 24.4
106.057137 32.84 106.0 24.4
106.067325 10.188 106.0 24.4
106.069587 2.262 106.0 24.4
106.069745 0.158 106.0 24.4
106.069783 0.038 106.0 24.4
106.072119 2.336 106.0 24.4
106.088802 16.683 106.0 24.4
106.118051 29.249 106.0 24.4
106.138401 20.35 106.0 24.4
106.158799 20.398 106.0 24.4
106.159768 0.969 106.0 24.4
106.172491 12.723 106.0 24.4
106.186191 13.7 106.0 24.4
106.211275 25.084 106.0 24.4
106.231648 20.373 106.0 24.4
106.255454 23.806 106.0 24.4
106.276155 20.701 106.0 24.4
106.296544 20.389 106.0 24.4
106.31837 21.826 106.0 24.4
106.366538 48.168 106.0 24.4
106.376987 10.449 106.0 24.4
106.378736 1.749 106.0 24.4
106.399292 20.556 106.0 24.4
106.427511 28.219 106.0 24.4
106.429581 2.07 106.0 24.4
106.437739 8.158 106.0 24.4
106.437799 0.06 106.0 24.4
106.453126 15.327 106.0 24.4
106.465291 12.165 106.0 24.4
106.467296 2.005 106.0 24.4
106.476112 8.816 106.0 24.4
106.484163 8.051 106.0 24.4
106.485902 1.739 106.0 24.4
106.524071 38.169 107.0 24.42
106.535485 11.414 107.0 24.42
106.537466 1.981 107.0 24.42
106.54118 3.714 107.0 24.42
106.562245 21.065 107.0 24.42
106.604763 42.518 107.0 24.42
106.617671 12.908 107.0 24.42
106.644042 26.371 107.0 24.42
106.6816 37.558 107.0 24.42
106.691791 10.191 107.0 24.42
106.712341 20.55 107.0 24.42
106.732612 20.271 107.0 24.42
106.752924 20.312 107.0 24.42
106.773539 20.615 107.0 24.42
106.780758 7.219 107.0 24.42
106.794248 13.49 107.0 24.42
106.817544 23.296 107.0 24.42
106.83787 20.326 107.0 24.42
106.858133 20.263 107.0 24.42
106.878411 20.278 107.0 24.42
106.882106 3.695 107.0 24.42
106.882168 0.062 107.0 24.42
106.898732 16.564 107.0 24.42
106.919025 20.293 107.0 24.42
106.940157 21.132 107.0 24.42
106.960841 20.684 107.0 24.42
106.987666 26.825 107.0 24.42
107.009511 21.845 107.0 24.42
107.029845 20.334 107.0 24.42
107.050858 21.013 107.0 24.42
107.072806 21.948 107.0 24.42
107.084547 11.741 107.0 24.42
107.084606 0.059 107.0 24.42
107.084915 0.309 107.0 24.42
107.085049 0.134 107.0 24.42
107.098543 13.494 107.0 24.42
107.119 20.457 107.0 24.42
107.152479 33.479 107.0 24.42
107.163399 10.92 107.0 24.42
107.179708 16.309 107.0 24.42
107.188292 8.584 107.0 24.42
107.190138 1.846 107.0 24.42
107.210827 20.689 107.0 24.42
107.214611 3.784 107.0 24.42
107.237624 23.013 107.0 24.42
107.264365 26.741 107.0 24.42
107.286735 22.37 107.0 24.42
107.292434 5.699 107.0 24.42
107.293986 1.552 107.0 24.42
107.316889 22.903 107.0 24.42
107.327332 10.443 107.0 24.42
107.350236 22.904 107.0 24.42
107.374379 24.143 107.0 24.42
107.39163 17.251 107.0 24.42
107.397402 5.772 107.0 24.42
107.432205 34.803 107.0 24.42
107.443984 11.779 107.0 24.42
107.465018 21.034 107.0 24.42
107.48796 22.942 107.0 24.42
107.498847 10.887 107.0 24.42
107.509667 10.82 108.0 24.7
107.530025 20.358 108.0 24.7
107.550656 20.631 108.0 24.7
107.573763 23.107 108.0 24.7
107.6164 42.637 108.0 24.7
107.628366 11.966 108.0 24.7
107.650004 21.638 108.0 24.7
107.67033 20.326 108.0 24.7
107.692263 21.933 108.0 24.7
107.712736 20.473 108.0 24.7
107.733285 20.549 108.0 24.7
107.753564 20.279 108.0 24.7
107.774806 21.242 108.0 24.7
107.795224 20.418 108.0 24.7
107.802188 6.964 108.0 24.7
107.817569 15.381 108.0 24.7
107.842094 24.525 108.0 24.7
107.862392 20.298 108.0 24.7
107.902733 40.341 108.0 24.7
107.904139 1.406 108.0 24.7
107.908415 4.276 108.0 24.7
107.91216 3.745 108.0 24.7
107.924824 12.664 108.0 24.7
107.945211 20.387 108.0 24.7
107.96661 21.399 108.0 24.7
107.986883 20.273 108.0 24.7
108.009953 23.07 108.0 24.7
108.030266 20.313 108.0 24.7
108.051273 21.007 108.0 24.7
108.071542 20.269 108.0 24.7
108.095893 24.351 108.0 24.7
108.106003 10.11 108.0 24.7
108.106068 0.065 108.0 24.7
108.106106 0.038 108.0 24.7
108.107523 1.417 108.0 24.7
108.11647 8.947 108.0 24.7
108.142044 25.574 108.0 24.7
108.16598 23.936 108.0 24.7
108.191117 25.137 108.0 24.7
108.191548 0.431 108.0 24.7
108.209002 17.454 108.0 24.7
108.213985 4.983 108.0 24.7
108.243106 29.121 108.0 24.7
108.26593 22.824 108.0 24.7
108.289736 23.806 108.0 24.7
108.311475 21.739 108.0 24.7
108.331748 20.273 108.0 24.7
108.352177 20.429 108.0 24.7
108.377343 25.166 108.0 24.7
108.397674 20.331 108.0 24.7
108.410539 12.865 108.0 24.7
108.423185 12.646 108.0 24.7
108.445748 22.563 108.0 24.7
108.466027 20.279 108.0 24.7
108.491405 25.378 108.0 24.7
108.512114 20.709 109.0 26.3
108.517228 5.114 109.0 26.3
108.517532 0.304 109.0 26.3
108.541021 23.489 109.0 26.3
108.555914 14.893 109.0 26.3
108.558116 2.202 109.0 26.3
108.558811 0.695 109.0 26.3
108.5631 4.289 109.0 26.3
108.571365 8.265 109.0 26.3
108.586689 15.324 109.0 26.3
108.58888 2.191 109.0 26.3
108.589415 0.535 109.0 26.3
108.609793 20.378 109.0 26.3
108.630135 20.342 109.0 26.3
108.650481 20.346 109.0 26.3
108.67075 20.269 109.0 26.3
108.691835 21.085 109.0 26.3
108.712259 20.424 109.0 26.3
108.733218 20.959 109.0 26.3
108.756105 22.887 109.0 26.3
108.77752 21.415 109.0 26.3
108.798334 20.814 109.0 26.3
108.816095 17.761 109.0 26.3
108.824657 8.562 109.0 26.3
108.829156 4.499 109.0 26.3
108.845972 16.816 109.0 26.3
108.866257 20.285 109.0 26.3
108.888902 22.645 109.0 26.3
108.920117 31.215 109.0 26.3
108.921959 1.842 109.0 26.3
108.922542 0.583 109.0 26.3
108.93774 15.198 109.0 26.3
108.958639 20.899 109.0 26.3
108.981475 22.836 109.0 26.3
109.005433 23.958 109.0 26.3
109.027408 21.975 109.0 26.3
109.047909 20.501 109.0 26.3
109.068178 20.269 109.0 26.3
109.090972 22.794 109.0 26.3
109.113691 22.719 109.0 26.3
109.119952 6.261 109.0 26.3
109.120016 0.064 109.0 26.3
109.120328 0.312 109.0 26.3
109.120927 0.599 109.0 26.3
109.156164 35.237 109.0 26.3
109.17849 22.326 109.0 26.3
109.210623 32.133 109.0 26.3
109.213521 2.898 109.0 26.3
109.222367 8.846 109.0 26.3
109.223906 1.539 109.0 26.3
109.263024 39.118 109.0 26.3
109.27903 16.006 109.0 26.3
109.301701 22.671 109.0 26.3
109.328018 26.317 109.0 26.3
109.351827 23.809 109.0 26.3
109.376764 24.937 109.0 26.3
109.390311 13.547 109.0 26.3
109.391943 1.632 109.0 26.3
109.393554 1.611 109.0 26.3
109.395804 2.25 109.0 26.3
109.408972 13.168 109.0 26.3
109.425024 16.052 109.0 26.3
109.44342 18.396 109.0 26.3
109.455222 11.802 109.0 26.3
109.476749 21.527 109.0 26.3
109.497352 20.603 109.0 26.3
109.521165 23.813 110.0 28.36
109.526275 5.11 110.0 28.36
109.541431 15.156 110.0 28.36
109.565558 24.127 110.0 28.36
109.594979 29.421 110.0 28.36
109.595042 0.063 110.0 28.36
109.595078 0.036 110.0 28.36
109.595118 0.04 110.0 28.36
109.595151 0.033 110.0 28.36
109.598759 3.608 110.0 28.36
109.614728 15.969 110.0 28.36
109.635078 20.35 110.0 28.36
109.655482 20.404 110.0 28.36
109.688162 32.68 110.0 28.36
109.698349 10.187 110.0 28.36
109.719219 20.87 110.0 28.36
109.739529 20.31 110.0 28.36
109.759949 20.42 110.0 28.36
109.784023 24.074 110.0 28.36
109.804749 20.726 110.0 28.36
109.828572 23.823 110.0 28.36
109.833073 4.501 110.0 28.36
109.848853 15.78 110.0 28.36
109.871773 22.92 110.0 28.36
109.892255 20.482 110.0 28.36
109.914211 21.956 110.0 28.36
109.933414 19.203 110.0 28.36
109.933773 0.359 110.0 28.36
109.93445 0.677 110.0 28.36
109.955932 21.482 110.0 28.36
109.978484 22.552 110.0 28.36
110.003158 24.674 110.0 28.36
110.028288 25.13 110.0 28.36
110.048602 20.314 110.0 28.36
110.068929 20.327 110.0 28.36
110.095234 26.305 110.0 28.36
110.117889 22.655 110.0 28.36
110.136012 18.123 110.0 28.36
110.136385 0.373 110.0 28.36
110.138101 1.716 110.0 28.36
110.138172 0.071 110.0 28.36
110.13837 0.198 110.0 28.36
110.160839 22.469 110.0 28.36
110.184466 23.627 110.0 28.36
110.205962 21.496 110.0 28.36
110.226228 20.266 110.0 28.36
110.226336 0.108 110.0 28.36
110.239888 13.552 110.0 28.36
110.246937 7.049 110.0 28.36
110.284437 37.5 110.0 28.36
110.311484 27.047 110.0 28.36
110.332742 21.258 110.0 28.36
110.344354 11.612 110.0 28.36
110.364658 20.304 110.0 28.36
110.377812 13.154 110.0 28.36
110.398978 21.166 110.0 28.36
110.409256 10.278 110.0 28.36
110.433392 24.136 110.0 28.36
110.443349 9.957 110.0 28.36
110.453723 10.374 110.0 28.36
110.474016 20.293 110.0 28.36
110.494452 20.436 110.0 28.36
110.531103 36.651 111.0 30.4
110.543499 12.396 111.0 30.4
110.546373 2.874 111.0 30.4
110.577767 31.394 111.0 30.4
110.594146 16.379 111.0 30.4
110.596496 2.35 111.0 30.4
110.597702 1.206 111.0 30.4
110.59785 0.148 111.0 30.4
110.597895 0.045 111.0 30.4
110.611123 13.228 111.0 30.4
110.612855 1.732 111.0 30.4
110.614623 1.768 111.0 30.4
110.635702 21.079 111.0 30.4
110.665477 29.775 111.0 30.4
110.687322 21.845 111.0 30.4
110.709794 22.472 111.0 30.4
110.736694 26.9 111.0 30.4
110.756964 20.27 111.0 30.4
110.77751 20.546 111.0 30.4
110.79831 20.8 111.0 30.4
110.819009 20.699 111.0 30.4
110.839314 20.305 111.0 30.4
110.850065 10.751 111.0 30.4
110.859721 9.656 111.0 30.4
110.883075 23.354 111.0 30.4
110.907054 23.979 111.0 30.4
110.933421 26.367 111.0 30.4
110.952428 19.007 111.0 30.4
110.95344 1.012 111.0 30.4
111.001789 48.349 111.0 30.4
111.056607 54.818 111.0 30.4
111.066804 10.197 111.0 30.4
111.104033 37.229 111.0 30.4
111.123753 19.72 111.0 30.4
111.143224 19.471 111.0 30.4
111.155241 12.017 111.0 30.4
111.155949 0.708 111.0 30.4
111.15639 0.441 111.0 30.4
111.157831 1.441 111.0 30.4
111.177672 19.841 111.0 30.4
111.207211 29.539 111.0 30.4
111.227749 20.538 111.0 30.4
111.243043 15.294 111.0 30.4
111.245334 2.291 111.0 30.4
111.257255 11.921 111.0 30.4
111.267473 10.218 111.0 30.4
111.292308 24.835 111.0 30.4
111.312823 20.515 111.0 30.4
111.333146 20.323 111.0 30.4
111.36321 30.064 111.0 30.4
111.398397 35.187 111.0 30.4
111.409346 10.949 111.0 30.4
111.429622 20.276 111.0 30.4
111.454372 24.75 111.0 30.4
111.458692 4.32 111.0 30.4
111.474966 16.274 111.0 30.4
111.494512 19.546 111.0 30.4
111.495836 1.324 111.0 30.4
111.496474 0.638 111.0 30.4
111.498564 2.09 111.0 30.4
111.49985 1.286 111.0 30.4
111.532053 32.203 112.0 32.4
111.54267 10.617 112.0 32.4
111.560122 17.452 112.0 32.4
111.568964 8.842 112.0 32.4
111.610541 41.577 112.0 32.4
111.621295 10.754 112.0 32.4
111.641554 20.259 112.0 32.4
111.66607 24.516 112.0 32.4
111.696132 30.062 112.0 32.4
111.707094 10.962 112.0 32.4
111.759158 52.064 112.0 32.4
111.772057 12.899 112.0 32.4
111.811712 39.655 112.0 32.4
111.837695 25.983 112.0 32.4
111.853838 16.143 112.0 32.4
111.86619 12.352 112.0 32.4
111.875475 9.285 112.0 32.4
111.896011 20.536 112.0 32.4
111.90736 11.349 112.0 32.4
111.921052 13.692 112.0 32.4
111.963614 42.562 112.0 32.4
111.965107 1.493 112.0 32.4
111.965166 0.059 112.0 32.4
111.97381 8.644 112.0 32.4
111.994738 20.928 112.0 32.4
112.015824 21.086 112.0 32.4
112.040689 24.865 112.0 32.4
112.063614 22.925 112.0 32.4
112.102902 39.288 112.0 32.4
112.115677 12.775 112.0 32.4
112.135929 20.252 112.0 32.4
112.157089 21.16 112.0 32.4
112.171635 14.546 112.0 32.4
112.172011 0.376 112.0 32.4
112.172207 0.196 112.0 32.4
112.17225 0.043 112.0 32.4
112.1905 18.25 112.0 32.4
112.204394 13.894 112.0 32.4
112.228577 24.183 112.0 32.4
112.249603 21.026 112.0 32.4
112.260102 10.499 112.0 32.4
112.271699 11.597 112.0 32.4
112.279595 7.896 112.0 32.4
112.309444 29.849 112.0 32.4
112.322068 12.624 112.0 32.4
112.343064 20.996 112.0 32.4
112.363375 20.311 112.0 32.4
112.383694 20.319 112.0 32.4
112.403996 20.302 112.0 32.4
112.424496 20.5 112.0 32.4
112.46076 36.264 112.0 32.4
112.474273 13.513 112.0 32.4
112.490554 16.281 112.0 32.4
112.500722 10.168 113.0 34.4
112.529199 28.477 113.0 34.4
112.551113 21.914 113.0 34.4
112.571562 20.449 113.0 34.4
112.576744 5.182 113.0 34.4
112.604019 27.275 113.0 34.4
112.614802 10.783 113.0 34.4
112.622064 7.262 113.0 34.4
112.635126 13.062 113.0 34.4
112.657859 22.733 113.0 34.4
112.661782 3.923 113.0 34.4
112.66617 4.388 113.0 34.4
112.667361 1.191 113.0 34.4
112.667416 0.055 113.0 34.4
112.687157 19.741 113.0 34.4
112.688844 1.687 113.0 34.4
112.690758 1.914 113.0 34.4
112.701912 11.154 113.0 34.4
112.724848 22.936 113.0 34.4
112.746062 21.214 113.0 34.4
112.766344 20.282 113.0 34.4
112.789492 23.148 113.0 34.4
112.810549 21.057 113.0 34.4
112.83083 20.281 113.0 34.4
112.852428 21.598 113.0 34.4
112.861533 9.105 113.0 34.4
112.872692 11.159 113.0 34.4
112.880202 7.51 113.0 34.4
112.893994 13.792 113.0 34.4
112.916833 22.839 113.0 34.4
112.939998 23.165 113.0 34.4
112.982332 42.334 113.0 34.4
112.983571 1.239 113.0 34.4
112.985837 2.266 113.0 34.4
113.012437 26.6 113.0 34.4
113.031179 18.742 113.0 34.4
113.045773 14.594 113.0 34.4
113.06702 21.247 113.0 34.4
