"avg_Time (s)" "avg_Speed (m/s)" "avg_Distance (m)" "avg_Height (m)" "stdDev_Time (s)" "stdDev_Speed (m/s)" "stdDev_Distance (m)" "stdDev_Height (m)"
236.58182142857143 0.8000000000000002 5.942857142857143 23.360714285714288 0.2311168618394833 1.1102230246251565e-16 0.0045175395145261605 0.22887814242874407
237.504375 0.7875 5.94625 22.453125 0.3037477108967248 0.03307189138830741 0.004841229182759168 0.27611634210057157
238.54532142857144 0.8000000000000002 5.967142857142855 21.714285714285715 0.258732494724823 1.1102230246251565e-16 0.0069985421222377355 0.18070158058104996
239.51582352941176 0.8176470588235294 6.006470588235295 20.86176470588235 0.3166564728523781 0.038122004108281524 0.016066470922055733 0.34042767728286677
240.5279375 0.8 6.0287500000000005 19.9 0.271925304254218 0.0 0.007806247497998205 0.21213203435596434
241.47509677419353 0.8129032258064517 6.070967741935483 19.09354838709678 0.2845991357227061 0.03352356401746214 0.01855329528328826 0.2734905599255051
242.42078125 0.8 6.13 18.2625 0.28387703482042675 0.0 0.021213203435596444 0.24968730444297715
243.51896551724136 0.8000000000000003 6.183793103448275 17.410344827586208 0.3311315482692875 2.220446049250313e-16 0.004852154234300427 0.2630652568656644
244.5282580645161 0.8129032258064516 6.177419354838709 16.625806451612902 0.2675372711739826 0.033523564017462135 0.012691816498649103 0.23413222337579387
245.56417241379307 0.8206896551724138 6.164482758620688 15.713793103448273 0.31065215817201725 0.04050806939472664 0.00813091456727679 0.2528787878248154
246.43344000000002 0.7936 6.1676 14.927999999999999 0.30265651554195755 0.07573004687704878 0.005851495535330993 0.2749836358767553
247.46104545454543 0.7890909090909092 6.1118181818181805 14.059090909090912 0.311049904980581 0.03752684989190966 0.025873180855922957 0.2229127242770771
248.45696875 0.8125 6.0796875 13.2 0.2951262954625302 0.03307189138830737 0.005854685623498374 0.21650635094610965
249.4936176470588 0.8117647058823529 6.112647058823529 12.288235294117646 0.288480911256133 0.032218973970892115 0.013785931347362435 0.2730704561984745
250.5393235294118 0.8235294117647058 6.123235294117647 11.358823529411765 0.2788653185983408 0.042418250299576334 0.004678227564878391 0.22507207611422347
251.5707037037037 0.7851851851851852 6.12037037037037 10.64074074074074 0.2729670736913428 0.08904307614941713 0.001888525745775065 0.2345354103553714
252.55912903225808 0.858064516129032 6.122903225806451 9.606451612903227 0.29448278792305654 0.07940989435542693 0.0063212638523435505 0.29614238496847745
253.55 0.825 6.149687500000001 8.753125 0.2903882099879404 0.04330127018922192 0.013803164265848707 0.22636305876843063
254.5225625 0.7375 6.1784375 7.950000000000001 0.27230887075846394 0.0695970545353753 0.006179287479151698 0.16007810593582106
255.4780625 0.7050000000000001 6.120000000000001 7.428125 0.29504363422000884 0.0050000000000000044 0.030618621784789697 0.22112549462918116
256.53934375 0.6749999999999999 6.042187500000001 6.63125 0.29388322610509254 0.043301270189221926 0.004133986423538335 0.19754350786598884
257.52275 0.6222222222222223 6.024444444444446 5.944444444444444 0.29739819686743296 0.041573970964154904 0.01065740338513954 0.24545246704860585
258.51040625 0.6375 6.0525 5.225 0.25615386725743616 0.0484122918275927 0.011989578808281706 0.19843134832984433
259.53482857142853 0.6000000000000001 6.027714285714286 4.608571428571429 0.3049148345465143 1.1102230246251565e-16 0.006363159271805973 0.17787865618598156
260.5380606060606 0.6 6.012727272727273 3.9454545454545453 0.28688989962827643 0.0 0.009620913858416682 0.18272501129310703
261.49075000000005 0.5555555555555557 5.972222222222224 3.3111111111111104 0.27538360870691825 0.0955813918560292 0.010304020550550956 0.15234788000891203
262.4992258064516 0.04516129032258064 5.968709677419354 3.0064516129032257 0.29413226229219214 0.087394949575123 0.009752397714729773 0.02456701001891586
263.5225405405405 0.02162162162162162 6.013783783783783 3.0 0.28257461053432875 0.041166341112777886 0.007833176619561691 0.0
264.485 0.10000000000000002 5.973333333333334 2.9333333333333336 0.27872612005335734 1.3877787807814457e-17 0.022110831935702596 0.047140452079103216
265.48 0.11428571428571432 5.925714285714285 2.7571428571428576 0.3486807791007225 0.03499271061118826 0.007284313590846929 0.04948716593053917
266.54634999999996 0.12000000000000002 5.948 2.56 0.24080516501935362 0.04 0.003999999999999915 0.048989794855663606
267.4929722222222 0.1111111111111111 5.944444444444443 2.388888888888889 0.3076041364870625 0.03142696805273544 0.004969039949999427 0.07370277311900895
268.53575 0.1625 5.945 2.175 0.2986705961423111 0.04841229182759271 0.004999999999999893 0.06614378277661472
269.538 0.1125 5.9525 2.0 0.2770946363609372 0.033071891388307385 0.0043301270189221005 0.07071067811865482
270.5119705882353 0.1470588235294118 5.9676470588235295 1.7941176470588238 0.2970332210865772 0.04991341984846218 0.015540993898379943 0.06389870877176597
271.530625 0.22187500000000004 5.9775 1.6 0.3147991174940016 0.041339864235384216 0.008291561975888725 0.07071067811865474
272.4775357142857 0.2071428571428571 5.973214285714285 1.3499999999999999 0.2563931805064319 0.0842130437325114 0.004670248868079608 0.07791937224739794
273.5102580645161 0.009677419354838712 6.000645161290323 1.2387096774193547 0.307969622270465 0.029565004483586073 0.011896186396506697 0.04870860925981133
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
