Time,Packet Inter-arrival (ms),Time (s),avg_OSD.height [m]
131.274001,0.38,131,49.1
131.292055,18.054,131,49.1
131.294275,2.22,131,49.1
131.294328,0.053,131,49.1
131.294833,0.505,131,49.1
131.297832,2.999,131,49.1
131.297891,0.059,131,49.1
131.298522,0.631,131,49.1
131.300102,1.58,131,49.1
131.308595,8.493,131,49.1
131.332318,23.723,131,49.1
131.333519,1.201,131,49.1
131.334016,0.497,131,49.1
131.338651,4.635,131,49.1
131.33954,0.889,131,49.1
131.339582,0.042,131,49.1
131.358656,19.074,131,49.1
131.368015,9.359,131,49.1
131.368367,0.352,131,49.1
131.369236,0.869,131,49.1
131.369741,0.505,131,49.1
131.375553,5.812,131,49.1
131.375603,0.05,131,49.1
131.386389,10.786,131,49.1
131.392212,5.823,131,49.1
131.394369,2.157,131,49.1
131.394427,0.058,131,49.1
131.395728,1.301,131,49.1
131.396201,0.473,131,49.1
131.40043,4.229,131,49.1
131.400528,0.098,131,49.1
131.407849,7.321,131,49.1
131.43056,22.711,131,49.1
131.435707,5.147,131,49.1
131.435762,0.055,131,49.1
131.436198,0.436,131,49.1
131.437073,0.875,131,49.1
131.437121,0.048,131,49.1
131.437545,0.424,131,49.1
131.437577,0.032,131,49.1
131.460575,22.998,131,49.1
131.461695,1.12,131,49.1
131.462176,0.481,131,49.1
131.476422,14.246,131,49.1
131.476897,0.475,131,49.1
131.477798,0.901,131,49.1
131.47826,0.462,131,49.1
131.482056,3.796,131,49.1
131.482102,0.046,131,49.1
131.482125,0.023,131,49.1
131.482147,0.022,131,49.1
131.482168,0.021,131,49.1
131.487668,5.5,131,49.1
131.492887,5.219,131,49.1
131.498998,6.111,131,49.1
131.505081,6.083,132,49.1
131.505538,0.457,132,49.1
131.506421,0.883,132,49.1
131.506918,0.497,132,49.1
131.50773,0.812,132,49.1
131.508203,0.473,132,49.1
131.50909,0.887,132,49.1
131.509562,0.472,132,49.1
131.513437,3.875,132,49.1
131.513756,0.319,132,49.1
131.513897,0.141,132,49.1
131.513935,0.038,132,49.1
131.514002,0.067,132,49.1
131.514103,0.101,132,49.1
131.515164,1.061,132,49.1
131.531992,16.828,132,49.1
131.532865,0.873,132,49.1
131.533367,0.502,132,49.1
131.534174,0.807,132,49.1
131.534697,0.523,132,49.1
131.535565,0.868,132,49.1
131.53604,0.475,132,49.1
131.536922,0.882,132,49.1
131.537426,0.504,132,49.1
131.53829,0.864,132,49.1
131.538761,0.471,132,49.1
131.539611,0.85,132,49.1
131.539885,0.274,132,49.1
131.560987,21.102,132,49.1
131.562089,1.102,132,49.1
131.562309,0.22,132,49.1
131.565169,2.86,132,49.1
131.565581,0.412,132,49.1
131.569027,3.446,132,49.1
131.569317,0.29,132,49.1
131.592203,22.886,132,49.1
131.593032,0.829,132,49.1
131.593538,0.506,132,49.1
131.594422,0.884,132,49.1
131.594898,0.476,132,49.1
131.59784,2.942,132,49.1
131.609203,11.363,132,49.1
131.609683,0.48,132,49.1
131.61646,6.777,132,49.1
131.629212,12.752,132,49.1
131.636988,7.776,132,49.1
131.637459,0.471,132,49.1
131.640932,3.473,132,49.1
131.64152,0.588,132,49.1
131.642378,0.858,132,49.1
131.644402,2.024,132,49.1
131.644604,0.202,132,49.1
131.660195,15.591,132,49.1
131.661016,0.821,132,49.1
131.661519,0.503,132,49.1
131.664202,2.683,132,49.1
131.66468,0.478,132,49.1
131.665012,0.332,132,49.1
131.687866,22.854,132,49.1
131.692562,4.696,132,49.1
131.693363,0.801,132,49.1
131.693858,0.495,132,49.1
131.69473,0.872,132,49.1
131.69522,0.49,132,49.1
131.695538,0.318,132,49.1
131.712729,17.191,132,49.1
131.71948,6.751,132,49.1
131.731298,11.818,132,49.1
131.741666,10.368,132,49.1
131.741727,0.061,132,49.1
131.743193,1.466,132,49.1
131.743699,0.506,132,49.1
131.745002,1.303,132,49.1
131.763255,18.253,132,49.1
131.768579,5.324,132,49.1
131.768635,0.056,132,49.1
131.772016,3.381,132,49.1
131.780093,8.077,132,49.1
131.780157,0.064,132,49.1
131.793424,13.267,132,49.1
131.795595,2.171,132,49.1
131.803774,8.179,132,49.1
131.804411,0.637,132,49.1
131.813532,9.121,132,49.1
131.813813,0.281,132,49.1
131.817235,3.422,132,49.1
131.817291,0.056,132,49.1
131.827933,10.642,132,49.1
131.830683,2.75,132,49.1
131.831319,0.636,132,49.1
131.834359,3.04,132,49.1
131.834439,0.08,132,49.1
131.834468,0.029,132,49.1
131.838671,4.203,132,49.1
131.862126,23.455,132,49.1
131.863551,1.425,132,49.1
131.864227,0.676,132,49.1
131.865238,1.011,132,49.1
131.865766,0.528,132,49.1
131.872399,6.633,132,49.1
131.897271,24.872,132,49.1
131.899951,2.68,132,49.1
131.900012,0.061,132,49.1
131.900598,0.586,132,49.1
131.905399,4.801,132,49.1
131.912489,7.09,132,49.1
131.927195,14.706,132,49.1
131.932028,4.833,132,49.1
131.932082,0.054,132,49.1
131.933022,0.94,132,49.1
131.933636,0.614,132,49.1
131.933683,0.047,132,49.1
131.959747,26.064,132,49.1
131.965951,6.204,132,49.1
131.966579,0.628,132,49.1
131.967635,1.056,132,49.1
131.968305,0.67,132,49.1
131.97059,2.285,132,49.1
131.993478,22.888,132,49.1
131.998474,4.996,132,49.1
131.999116,0.642,132,49.1
132.000093,0.977,132,49.1
132.000851,0.758,132,49.1
132.013173,12.322,132,49.1
132.01776,4.587,132,49.1
132.026263,8.503,132,49.1
132.042876,16.613,132,49.1
132.04352,0.644,132,49.1
132.043549,0.029,132,49.1
132.044841,1.292,132,49.1
132.060419,15.578,132,49.1
132.061966,1.547,132,49.1
132.067396,5.43,132,49.1
132.06839,0.994,132,49.1
132.068913,0.523,132,49.1
132.093074,24.161,132,49.1
132.094407,1.333,132,49.1
132.095051,0.644,132,49.1
132.096063,1.012,132,49.1
132.096498,0.435,132,49.1
132.115797,19.299,132,49.1
132.127878,12.081,132,49.1
132.130376,2.498,132,49.1
132.130981,0.605,132,49.1
132.134136,3.155,132,49.1
132.134196,0.06,132,49.1
132.16003,25.834,132,49.1
132.161061,1.031,132,49.1
132.161679,0.618,132,49.1
132.162969,1.29,132,49.1
132.16351,0.541,132,49.1
132.188258,24.748,132,49.1
132.198337,10.079,132,49.1
132.199334,0.997,132,49.1
132.20001,0.676,132,49.1
132.20469,4.68,132,49.1
132.204888,0.198,132,49.1
132.214013,9.125,132,49.1
132.232806,18.793,132,49.1
132.233781,0.975,132,49.1
132.23447,0.689,132,49.1
132.242069,7.599,132,49.1
132.242122,0.053,132,49.1
132.242146,0.024,132,49.1
132.242167,0.021,132,49.1
132.260288,18.121,132,49.1
132.26167,1.382,132,49.1
132.262319,0.649,132,49.1
132.263363,1.044,132,49.1
132.264019,0.656,132,49.1
132.264285,0.266,132,49.1
132.296344,32.059,132,49.1
132.297328,0.984,132,49.1
132.297975,0.647,132,49.1
132.299372,1.397,132,49.1
132.300004,0.632,132,49.1
132.314836,14.832,132,49.1
132.320625,5.789,132,49.1
132.321654,1.029,132,49.1
132.327001,5.347,132,49.1
132.329384,2.383,132,49.1
132.330584,1.2,132,49.1
132.334894,4.31,132,49.1
132.335419,0.525,132,49.1
132.359893,24.474,132,49.1
132.360873,0.98,132,49.1
132.361609,0.736,132,49.1
132.365045,3.436,132,49.1
132.365098,0.053,132,49.1
132.374957,9.859,132,49.1
132.393196,18.239,132,49.1
132.396654,3.458,132,49.1
132.397301,0.647,132,49.1
132.398361,1.06,132,49.1
132.399006,0.645,132,49.1
132.399381,0.375,132,49.1
132.4159,16.519,132,49.1
132.427439,11.539,132,49.1
132.428891,1.452,132,49.1
132.429557,0.666,132,49.1
132.430614,1.057,132,49.1
132.431263,0.649,132,49.1
132.438712,7.449,132,49.1
132.460566,21.854,132,49.1
132.461933,1.367,132,49.1
132.462595,0.662,132,49.1
132.465422,2.827,132,49.1
132.466055,0.633,132,49.1
132.466862,0.807,132,49.1
132.485898,19.036,132,49.1
132.494675,8.777,132,49.1
132.501287,6.612,133,49.1
132.501351,0.064,133,49.1
132.501947,0.596,133,49.1
132.501975,0.028,133,49.1
132.502579,0.604,133,49.1
132.516498,13.919,133,49.1
132.51675,0.252,133,49.1
132.516877,0.127,133,49.1
132.517133,0.256,133,49.1
132.527244,10.111,133,49.1
132.528108,0.864,133,49.1
132.530287,2.179,133,49.1
132.530356,0.069,133,49.1
132.530481,0.125,133,49.1
132.531483,1.002,133,49.1
132.531536,0.053,133,49.1
132.564041,32.505,133,49.1
132.564999,0.958,133,49.1
132.565657,0.658,133,49.1
132.566804,1.147,133,49.1
132.567143,0.339,133,49.1
132.594098,26.955,133,49.1
132.594169,0.071,133,49.1
132.595522,1.353,133,49.1
132.595919,0.397,133,49.1
132.59658,0.661,133,49.1
132.597136,0.556,133,49.1
132.617496,20.36,133,49.1
132.629087,11.591,133,49.1
132.630099,1.012,133,49.1
132.630733,0.634,133,49.1
132.631762,1.029,133,49.1
132.632425,0.663,133,49.1
132.633769,1.344,133,49.1
132.63413,0.361,133,49.1
132.634169,0.039,133,49.1
132.660578,26.409,133,49.1
132.661719,1.141,133,49.1
132.662243,0.524,133,49.1
132.663289,1.046,133,49.1
132.663917,0.628,133,49.1
132.664325,0.408,133,49.1
132.673055,8.73,133,49.1
132.702336,29.281,133,49.1
132.706033,3.697,133,49.1
132.70609,0.057,133,49.1
132.706119,0.029,133,49.1
132.706142,0.023,133,49.1
132.706168,0.026,133,49.1
132.718789,12.621,133,49.1
132.735969,17.18,133,49.1
132.752162,16.193,133,49.1
132.752219,0.057,133,49.1
132.752246,0.027,133,49.1
132.752273,0.027,133,49.1
132.752298,0.025,133,49.1
132.752318,0.02,133,49.1
132.762811,10.493,133,49.1
132.77165,8.839,133,49.1
132.771707,0.057,133,49.1
132.771731,0.024,133,49.1
132.771754,0.023,133,49.1
132.771776,0.022,133,49.1
132.793535,21.759,133,49.1
132.794166,0.631,133,49.1
132.794486,0.32,133,49.1
132.79876,4.274,133,49.1
132.799611,0.851,133,49.1
132.799854,0.243,133,49.1
132.81961,19.756,133,49.1
132.821107,1.497,133,49.1
132.826639,5.532,133,49.1
132.844788,18.149,133,49.1
132.845107,0.319,133,49.1
132.84514,0.033,133,49.1
132.845426,0.286,133,49.1
132.866198,20.772,133,49.1
132.866874,0.676,133,49.1
132.867211,0.337,133,49.1
132.867555,0.344,133,49.1
132.867868,0.313,133,49.1
132.869492,1.624,133,49.1
132.869625,0.133,133,49.1
132.894009,24.384,133,49.1
132.903985,9.976,133,49.1
132.904053,0.068,133,49.1
132.904073,0.02,133,49.1
132.904092,0.019,133,49.1
132.904111,0.019,133,49.1
132.904129,0.018,133,49.1
132.920522,16.393,133,49.1
132.92351,2.988,133,49.1
132.929397,5.887,133,49.1
132.93398,4.583,133,49.1
132.934037,0.057,133,49.1
132.934066,0.029,133,49.1
132.936317,2.251,133,49.1
132.936365,0.048,133,49.1
132.936389,0.024,133,49.1
132.936521,0.132,133,49.1
132.949785,13.264,133,49.1
132.960397,10.612,133,49.1
132.964813,4.416,133,49.1
132.964867,0.054,133,49.1
132.964893,0.026,133,49.1
132.964917,0.024,133,49.1
132.965124,0.207,133,49.1
132.966361,1.237,133,49.1
132.966396,0.035,133,49.1
132.977102,10.706,133,49.1
133.003138,26.036,133,49.1
133.02197,18.832,133,49.1
133.022034,0.064,133,49.1
133.022055,0.021,133,49.1
133.022074,0.019,133,49.1
133.022094,0.02,133,49.1
133.022112,0.018,133,49.1
133.02213,0.018,133,49.1
133.022148,0.018,133,49.1
133.022167,0.019,133,49.1
133.022184,0.017,133,49.1
133.0254,3.216,133,49.1
133.033643,8.243,133,49.1
133.034301,0.658,133,49.1
133.034651,0.35,133,49.1
133.034979,0.328,133,49.1
133.035315,0.336,133,49.1
133.062897,27.582,133,49.1
133.062958,0.061,133,49.1
133.062986,0.028,133,49.1
133.063006,0.02,133,49.1
133.063024,0.018,133,49.1
133.063043,0.019,133,49.1
133.06306,0.017,133,49.1
133.063078,0.018,133,49.1
133.063096,0.018,133,49.1
133.063114,0.018,133,49.1
133.064552,1.438,133,49.1
133.064582,0.03,133,49.1
133.064601,0.019,133,49.1
133.064725,0.124,133,49.1
133.094484,29.759,133,49.1
133.11223,17.746,133,49.1
133.1123,0.07,133,49.1
133.112329,0.029,133,49.1
133.112355,0.026,133,49.1
133.112383,0.028,133,49.1
133.112409,0.026,133,49.1
133.112432,0.023,133,49.1
133.120219,7.787,133,49.1
133.127087,6.868,133,49.1
133.133594,6.507,133,49.1
133.13366,0.066,133,49.1
133.133689,0.029,133,49.1
133.133708,0.019,133,49.1
133.133725,0.017,133,49.1
133.163426,29.701,133,49.1
133.172899,9.473,133,49.1
133.172963,0.064,133,49.1
133.172983,0.02,133,49.1
133.173002,0.019,133,49.1
133.173029,0.027,133,49.1
133.198773,25.744,133,49.1
133.202823,4.05,133,49.1
133.202884,0.061,133,49.1
133.203142,0.258,133,49.1
133.204164,1.022,133,49.1
133.204199,0.035,133,49.1
133.223251,19.052,133,49.1
133.230633,7.382,133,49.1
133.23302,2.387,133,49.1
133.23337,0.35,133,49.1
133.233687,0.317,133,49.1
133.23373,0.043,133,49.1
133.233792,0.062,133,49.1
133.258505,24.713,133,49.1
133.264026,5.521,133,49.1
133.266378,2.352,133,49.1
133.266432,0.054,133,49.1
133.266712,0.28,133,49.1
133.266739,0.027,133,49.1
133.266811,0.072,133,49.1
133.284849,18.038,133,49.1
133.29748,12.631,133,49.1
133.303821,6.341,133,49.1
133.307864,4.043,133,49.1
133.307927,0.063,133,49.1
133.307956,0.029,133,49.1
133.307979,0.023,133,49.1
133.32438,16.401,133,49.1
133.336764,12.384,133,49.1
133.340177,3.413,133,49.1
133.341299,1.122,133,49.1
133.344978,3.679,133,49.1
133.346752,1.774,133,49.1
133.346788,0.036,133,49.1
133.346812,0.024,133,49.1
133.369324,22.512,133,49.1
133.381728,12.404,133,49.1
133.382298,0.57,133,49.1
133.382334,0.036,133,49.1
133.382355,0.021,133,49.1
133.399194,16.839,133,49.1
133.400025,0.831,133,49.1
133.400513,0.488,133,49.1
133.401375,0.862,133,49.1
133.401615,0.24,133,49.1
133.422958,21.343,133,49.1
133.427842,4.884,133,49.1
133.432269,4.427,133,49.1
133.432731,0.462,133,49.1
133.436582,3.851,133,49.1
133.436639,0.057,133,49.1
133.453294,16.655,133,49.1
133.461253,7.959,133,49.1
133.462088,0.835,133,49.1
133.462603,0.515,133,49.1
133.463861,1.258,133,49.1
133.464177,0.316,133,49.1
133.497325,33.148,133,49.1
133.500636,3.311,134,49.1
133.501132,0.496,134,49.1
133.501986,0.854,134,49.1
133.502234,0.248,134,49.1
133.503551,1.317,134,49.1
133.503807,0.256,134,49.1
133.504708,0.901,134,49.1
133.504906,0.198,134,49.1
133.523564,18.658,134,49.1
133.527729,4.165,134,49.1
133.528528,0.799,134,49.1
133.529048,0.52,134,49.1
133.53062,1.572,134,49.1
133.530696,0.076,134,49.1
133.533817,3.121,134,49.1
133.534447,0.63,134,49.1
133.534832,0.385,134,49.1
133.548867,14.035,134,49.1
133.566214,17.347,134,49.1
133.567062,0.848,134,49.1
133.567545,0.483,134,49.1
133.570167,2.622,134,49.1
133.570373,0.206,134,49.1
133.584278,13.905,134,49.1
133.593981,9.703,134,49.1
133.594796,0.815,134,49.1
133.595292,0.496,134,49.1
133.596149,0.857,134,49.1
133.596431,0.282,134,49.1
133.624535,28.104,134,49.1
133.633033,8.498,134,49.1
133.63389,0.857,134,49.1
133.634388,0.498,134,49.1
133.639043,4.655,134,49.1
133.639395,0.352,134,49.1
133.643157,3.762,134,49.1
133.648451,5.294,134,49.1
133.666938,18.487,134,49.1
133.668027,1.089,134,49.1
133.668563,0.536,134,49.1
133.669361,0.798,134,49.1
133.669735,0.374,134,49.1
133.695853,26.118,134,49.1
133.696601,0.748,134,49.1
133.697062,0.461,134,49.1
133.69795,0.888,134,49.1
133.698296,0.346,134,49.1
133.722726,24.43,134,49.1
133.724836,2.11,134,49.1
133.72806,3.224,134,49.1
133.728912,0.852,134,49.1
133.729386,0.474,134,49.1
133.731898,2.512,134,49.1
133.731958,0.06,134,49.1
133.731988,0.03,134,49.1
133.74415,12.162,134,49.1
133.765717,21.567,134,49.1
133.766555,0.838,134,49.1
133.767046,0.491,134,49.1
133.767929,0.883,134,49.1
133.768959,1.03,134,49.1
133.769017,0.058,134,49.1
133.7733,4.283,134,49.1
133.795458,22.158,134,49.1
133.797254,1.796,134,49.1
133.797558,0.304,134,49.1
133.797884,0.326,134,49.1
133.798017,0.133,134,49.1
133.825585,27.568,134,49.1
133.828198,2.613,134,49.1
133.829032,0.834,134,49.1
133.829516,0.484,134,49.1
133.830508,0.992,134,49.1
133.830654,0.146,134,49.1
133.835589,4.935,134,49.1
133.864705,29.116,134,49.1
133.867796,3.091,134,49.1
133.868289,0.493,134,49.1
133.869034,0.745,134,49.1
133.869371,0.337,134,49.1
133.893503,24.132,134,49.1
133.894335,0.832,134,49.1
133.894823,0.488,134,49.1
133.895709,0.886,134,49.1
133.896204,0.495,134,49.1
133.896902,0.698,134,49.1
133.928293,31.391,134,49.1
133.929111,0.818,134,49.1
133.931275,2.164,134,49.1
133.931369,0.094,134,49.1
133.931401,0.032,134,49.1
133.931756,0.355,134,49.1
133.949427,17.671,134,49.1
133.961816,12.389,134,49.1
133.964791,2.975,134,49.1
133.965278,0.487,134,49.1
133.966252,0.974,134,49.1
133.966686,0.434,134,49.1
133.995629,28.943,134,49.1
133.996484,0.855,134,49.1
133.996973,0.489,134,49.1
133.997817,0.844,134,49.1
133.998156,0.339,134,49.1
134.027019,28.863,134,49.1
134.028467,1.448,134,49.1
134.029494,1.027,134,49.1
134.029993,0.499,134,49.1
134.030843,0.85,134,49.1
134.031202,0.359,134,49.1
134.062735,31.533,134,49.1
134.063994,1.259,134,49.1
134.064484,0.49,134,49.1
134.065465,0.981,134,49.1
134.066655,1.19,134,49.1
134.083868,17.213,134,49.1
134.094393,10.525,134,49.1
134.095088,0.695,134,49.1
134.09558,0.492,134,49.1
134.096476,0.896,134,49.1
134.096683,0.207,134,49.1
134.128702,32.019,134,49.1
134.129537,0.835,134,49.1
134.13004,0.503,134,49.1
134.133682,3.642,134,49.1
134.134171,0.489,134,49.1
134.134478,0.307,134,49.1
134.135514,1.036,134,49.1
134.163812,28.298,134,49.1
134.165701,1.889,134,49.1
134.165752,0.051,134,49.1
134.166813,1.061,134,49.1
134.16722,0.407,134,49.1
134.195908,28.688,134,49.1
134.196747,0.839,134,49.1
134.197242,0.495,134,49.1
134.198085,0.843,134,49.1
134.198415,0.33,134,49.1
134.228325,29.91,134,49.1
134.231799,3.474,134,49.1
134.233501,1.702,134,49.1
134.233668,0.167,134,49.1
134.233835,0.167,134,49.1
134.234064,0.229,134,49.1
134.248046,13.982,134,49.1
134.261576,13.53,134,49.1
134.263376,1.8,134,49.1
134.263695,0.319,134,49.1
134.26405,0.355,134,49.1
134.264191,0.141,134,49.1
134.272819,8.628,134,49.1
134.296435,23.616,134,49.1
134.29726,0.825,134,49.1
134.297756,0.496,134,49.1
134.298738,0.982,134,49.1
134.299387,0.649,134,49.1
134.29943,0.043,134,49.1
134.306352,6.922,134,49.1
134.334019,27.667,134,49.1
134.337305,3.286,134,49.1
134.337774,0.469,134,49.1
134.342548,4.774,134,49.1
134.343031,0.483,134,49.1
134.34351,0.479,134,49.1
134.343888,0.378,134,49.1
134.344361,0.473,134,49.1
134.344584,0.223,134,49.1
134.36167,17.086,134,49.1
134.362487,0.817,134,49.1
134.362979,0.492,134,49.1
134.363944,0.965,134,49.1
134.367331,3.387,134,49.1
134.367414,0.083,134,49.1
134.367444,0.03,134,49.1
134.386469,19.025,134,49.1
134.395265,8.796,134,49.1
134.398957,3.692,134,49.1
134.399386,0.429,134,49.1
134.400253,0.867,134,49.1
134.401007,0.754,134,49.1
134.401594,0.587,134,49.1
134.401892,0.298,134,49.1
134.429341,27.449,134,49.1
134.431586,2.245,134,49.1
134.431795,0.209,134,49.1
134.432654,0.859,134,49.1
134.433154,0.5,134,49.1
134.44257,9.416,134,49.1
134.44304,0.47,134,49.1
134.44391,0.87,134,49.1
134.444411,0.501,134,49.1
134.445012,0.601,134,49.1
134.445191,0.179,134,49.1
134.462667,17.476,134,49.1
134.468246,5.579,134,49.1
134.468297,0.051,134,49.1
134.468316,0.019,134,49.1
134.468335,0.019,134,49.1
134.468353,0.018,134,49.1
134.468371,0.018,134,49.1
134.468409,0.038,134,49.1
134.468691,0.282,134,49.1
134.469799,1.108,134,49.1
134.501748,31.949,135,49.1
134.502571,0.823,135,49.1
134.503061,0.49,135,49.1
134.503941,0.88,135,49.1
134.504447,0.506,135,49.1
134.505306,0.859,135,49.1
134.505804,0.498,135,49.1
134.506716,0.912,135,49.1
134.507161,0.445,135,49.1
134.50805,0.889,135,49.1
134.508539,0.489,135,49.1
134.509492,0.953,135,49.1
134.509819,0.327,135,49.1
134.530947,21.128,135,49.1
134.53506,4.113,135,49.1
134.538852,3.792,135,49.1
134.538918,0.066,135,49.1
134.542798,3.88,135,49.1
134.543013,0.215,135,49.1
134.547799,4.786,135,49.1
134.548261,0.462,135,49.1
134.549137,0.876,135,49.1
134.549623,0.486,135,49.1
134.550501,0.878,135,49.1
134.550999,0.498,135,49.1
134.552152,1.153,135,49.1
134.552347,0.195,135,49.1
134.552874,0.527,135,49.1
134.558117,5.243,135,49.1
134.559092,0.975,135,49.1
134.559134,0.042,135,49.1
134.562167,3.033,135,49.1
134.562999,0.832,135,49.1
134.563511,0.512,135,49.1
134.564479,0.968,135,49.1
134.564963,0.484,135,49.1
134.565808,0.845,135,49.1
134.56613,0.322,135,49.1
134.572873,6.743,135,49.1
134.57533,2.457,135,49.1
134.598261,22.931,135,49.1
134.599079,0.818,135,49.1
134.599593,0.514,135,49.1
134.600646,1.053,135,49.1
134.600899,0.253,135,49.1
134.62678,25.881,135,49.1
134.628044,1.264,135,49.1
134.628904,0.86,135,49.1
134.629382,0.478,135,49.1
134.630446,1.064,135,49.1
134.630553,0.107,135,49.1
134.631526,0.973,135,49.1
134.650308,18.782,135,49.1
134.662984,12.676,135,49.1
134.664927,1.943,135,49.1
134.664983,0.056,135,49.1
134.66553,0.547,135,49.1
134.666019,0.489,135,49.1
134.670108,4.089,135,49.1
134.68638,16.272,135,49.1
134.695381,9.001,135,49.1
134.696243,0.862,135,49.1
134.696748,0.505,135,49.1
134.697612,0.864,135,49.1
134.698085,0.473,135,49.1
134.700928,2.843,135,49.1
134.729099,28.171,135,49.1
134.731086,1.987,135,49.1
134.731571,0.485,135,49.1
134.732449,0.878,135,49.1
134.732963,0.514,135,49.1
134.733535,0.572,135,49.1
134.762071,28.536,135,49.1
134.766014,3.943,135,49.1
134.76664,0.626,135,49.1
134.76667,0.03,135,49.1
134.767717,1.047,135,49.1
134.767754,0.037,135,49.1
134.795404,27.65,135,49.1
134.79625,0.846,135,49.1
134.796727,0.477,135,49.1
134.797616,0.889,135,49.1
134.798053,0.437,135,49.1
134.828755,30.702,135,49.1
134.832809,4.054,135,49.1
134.833302,0.493,135,49.1
134.834424,1.122,135,49.1
134.834459,0.035,135,49.1
134.834483,0.024,135,49.1
134.83463,0.147,135,49.1
134.856114,21.484,135,49.1
134.862136,6.022,135,49.1
134.863496,1.36,135,49.1
134.863978,0.482,135,49.1
134.864821,0.843,135,49.1
134.86517,0.349,135,49.1
134.888829,23.659,135,49.1
134.895371,6.542,135,49.1
134.895841,0.47,135,49.1
134.897197,1.356,135,49.1
134.897278,0.081,135,49.1
134.899057,1.779,135,49.1
134.929341,30.284,135,49.1
134.932178,2.837,135,49.1
134.932641,0.463,135,49.1
134.93537,2.729,135,49.1
134.935702,0.332,135,49.1
134.935885,0.183,135,49.1
134.962448,26.563,135,49.1
134.963264,0.816,135,49.1
134.96377,0.506,135,49.1
134.964612,0.842,135,49.1
134.96491,0.298,135,49.1
134.968541,3.631,135,49.1
134.996503,27.962,135,49.1
134.997338,0.835,135,49.1
134.99779,0.452,135,49.1
134.998779,0.989,135,49.1
134.999057,0.278,135,49.1
135.040563,41.506,135,49.1
135.041382,0.819,135,49.1
135.041884,0.502,135,49.1
135.043102,1.218,135,49.1
135.043231,0.129,135,49.1
135.043732,0.501,135,49.1
135.067584,23.852,135,49.1
135.070359,2.775,135,49.1
135.070754,0.395,135,49.1
135.071883,1.129,135,49.1
135.072166,0.283,135,49.1
135.074953,2.787,135,49.1
135.09767,22.717,135,49.1
135.098465,0.795,135,49.1
135.098971,0.506,135,49.1
135.102605,3.634,135,49.1
135.103019,0.414,135,49.1
135.137461,34.442,135,49.1
135.138834,1.373,135,49.1
135.139335,0.501,135,49.1
135.140196,0.861,135,49.1
135.140521,0.325,135,49.1
135.14164,1.119,135,49.1
135.162625,20.985,135,49.1
135.16607,3.445,135,49.1
135.167917,1.847,135,49.1
135.167984,0.067,135,49.1
135.168104,0.12,135,49.1
135.185186,17.082,135,49.1
135.199095,13.909,135,49.1
135.200073,0.978,135,49.1
135.200556,0.483,135,49.1
135.201928,1.372,135,49.1
135.202216,0.288,135,49.1
135.231688,29.472,135,49.1
135.232527,0.839,135,49.1
135.232995,0.468,135,49.1
135.233863,0.868,135,49.1
135.234359,0.496,135,49.1
135.234846,0.487,135,49.1
135.237909,3.063,135,49.1
135.263487,25.578,135,49.1
135.264568,1.081,135,49.1
135.265057,0.489,135,49.1
135.265926,0.869,135,49.1
135.266412,0.486,135,49.1
135.266706,0.294,135,49.1
135.289808,23.102,135,49.1
135.29652,6.712,135,49.1
135.29735,0.83,135,49.1
135.297846,0.496,135,49.1
135.29873,0.884,135,49.1
135.299235,0.505,135,49.1
135.299497,0.262,135,49.1
135.329573,30.076,135,49.1
135.330407,0.834,135,49.1
135.330881,0.474,135,49.1
135.331738,0.857,135,49.1
135.332015,0.277,135,49.1
135.336039,4.024,135,49.1
135.363756,27.717,135,49.1
135.364675,0.919,135,49.1
135.365075,0.4,135,49.1
135.366193,1.118,135,49.1
135.366533,0.34,135,49.1
135.366808,0.275,135,49.1
135.366952,0.144,135,49.1
135.385658,18.706,135,49.1
135.398934,13.276,135,49.1
135.399763,0.829,135,49.1
135.400261,0.498,135,49.1
135.401136,0.875,135,49.1
135.401573,0.437,135,49.1
135.430253,28.68,135,49.1
135.432128,1.875,135,49.1
135.432442,0.314,135,49.1
135.432775,0.333,135,49.1
135.433631,0.856,135,49.1
135.436852,3.221,135,49.1
135.46533,28.478,135,49.1
135.465393,0.063,135,49.1
135.465497,0.104,135,49.1
135.466335,0.838,135,49.1
135.46668,0.345,135,49.1
135.485024,18.344,135,49.1
135.496376,11.352,135,49.1
135.497201,0.825,135,49.1
135.497699,0.498,135,49.1
135.498546,0.847,135,49.1
135.498945,0.399,135,49.1
135.530145,31.2,136,49.1
135.530799,0.654,136,49.1
135.531283,0.484,136,49.1
135.532295,1.012,136,49.1
135.532754,0.459,136,49.1
135.538091,5.337,136,49.1
135.544441,6.35,136,49.1
135.545542,1.101,136,49.1
135.563051,17.509,136,49.1
135.567869,4.818,136,49.1
135.568329,0.46,136,49.1
135.575513,7.184,136,49.1
135.57595,0.437,136,49.1
135.575987,0.037,136,49.1
135.576055,0.068,136,49.1
135.576376,0.321,136,49.1
135.576473,0.097,136,49.1
135.576567,0.094,136,49.1
135.590223,13.656,136,49.1
135.597465,7.242,136,49.1
135.60713,9.665,136,49.1
135.607195,0.065,136,49.1
135.607221,0.026,136,49.1
135.60724,0.019,136,49.1
135.629005,21.765,136,49.1
135.629819,0.814,136,49.1
135.630311,0.492,136,49.1
135.631168,0.857,136,49.1
135.6315,0.332,136,49.1
135.638432,6.932,136,49.1
135.667705,29.273,136,49.1
135.668549,0.844,136,49.1
135.669047,0.498,136,49.1
135.669916,0.869,136,49.1
