"avg_OSD.flyTime [s]" "avg_OSD.height [m]" "stdDev_OSD.flyTime [s]" "stdDev_OSD.height [m]"
469.44999999999993 10.27 0.2872281323268975 0.045825756949559045
470.44999999999993 10.37 0.2872281323268975 0.04582575694955823
471.44999999999993 10.3 0.2872281323268975 0.0
472.44999999999993 10.330000000000002 0.2872281323268975 0.04582575694955823
473.44999999999993 10.37 0.2872281323268975 0.04582575694955823
474.44999999999993 10.3 0.2872281323268975 0.0
475.44999999999993 10.3 0.2872281323268975 0.0
476.44999999999993 10.3 0.2872281323268975 0.0
477.44999999999993 10.24 0.2872281323268975 0.04898979485566426
478.44999999999993 10.27 0.2872281323268975 0.04582575694955905
479.44999999999993 10.139999999999997 0.2872281323268975 0.04898979485566339
480.44444444444446 10.1 0.3022549001941168 0.0
481.44999999999993 10.099999999999998 0.2872281323268975 1.7763568394002505e-15
482.44999999999993 10.099999999999998 0.2872281323268975 1.7763568394002505e-15
483.3 10.1 0.20000000000000082 0.0
484.5 10.2 0.25819888974715627 0.0
485.44999999999993 10.2 0.2872281323268975 0.0
486.44999999999993 10.2 0.2872281323268975 0.0
487.44999999999993 10.15 0.2872281323268975 0.04999999999999982
488.44999999999993 10.139999999999997 0.2872281323268975 0.04898979485566339
489.44999999999993 10.120000000000001 0.2872281323268975 0.039999999999999855
490.44999999999993 10.190000000000001 0.2872281323268975 0.02999999999999989
491.44999999999993 10.2 0.2872281323268975 0.0
492.44999999999993 10.239999999999998 0.2872281323268975 0.04898979485566426
493.44999999999993 10.3 0.2872281323268975 0.0
494.44999999999993 10.340000000000002 0.2872281323268975 0.04898979485566339
495.44999999999993 10.400000000000002 0.2872281323268975 1.7763568394002505e-15
496.44999999999993 10.400000000000002 0.2872281323268975 1.7763568394002505e-15
497.44999999999993 10.400000000000002 0.2872281323268975 1.7763568394002505e-15
498.44999999999993 10.49 0.2872281323268975 0.0299999999999999
499.44999999999993 10.440000000000001 0.2872281323268975 0.04898979485566339
500.44999999999993 10.48 0.2872281323268975 0.039999999999999855
501.44999999999993 10.430000000000001 0.2872281323268975 0.04582575694955823
502.44999999999993 10.3 0.2872281323268975 0.0
503.44999999999993 10.2 0.2872281323268975 0.0
504.44999999999993 10.540000000000001 0.2872281323268975 0.2416609194718912
505.44999999999993 11.85 0.2872281323268975 0.44553338819890925
506.44999999999993 13.7 0.2872281323268975 0.5744562646538027
507.44999999999993 15.7 0.2872281323268975 0.5744562646538027
508.44999999999993 17.7 0.2872281323268975 0.5744562646538028
509.44999999999993 19.7 0.2872281323268975 0.5744562646538028
510.44999999999993 21.7 0.2872281323268975 0.5744562646538028
511.44999999999993 23.67 0.2872281323268975 0.533010318849457
512.45 24.65 0.28722813232689354 0.06708203932499306
513.45 24.6 0.28722813232689354 0.0
514.45 24.57 0.28722813232689354 0.04582575694955905
515.45 24.490000000000002 0.28722813232689354 0.030000000000000426
516.45 24.490000000000002 0.28722813232689354 0.030000000000000426
517.45 24.45 0.28722813232689354 0.05000000000000071
518.45 24.5 0.28722813232689354 0.0
519.45 24.43 0.28722813232689354 0.04582575694955905
520.45 24.46 0.28722813232689354 0.04898979485566426
521.45 24.490000000000002 0.28722813232689354 0.030000000000000426
522.45 24.490000000000002 0.28722813232689354 0.030000000000000426
523.45 24.46 0.28722813232689354 0.04898979485566426
524.45 24.41 0.28722813232689354 0.030000000000000426
525.4000000000001 24.4 0.2581988897471562 0.0
526.45 24.4 0.28722813232689354 0.0
527.45 24.4 0.28722813232689354 0.0
528.45 24.4 0.28722813232689354 0.0
529.45 24.4 0.28722813232689354 0.0
530.7 24.4 0.14142135623729343 0.0
531.45 24.4 0.28722813232689354 0.0
532.45 24.4 0.28722813232689354 0.0
533.45 24.4 0.28722813232689354 0.0
534.45 24.4 0.28722813232689354 0.0
535.45 24.439999999999998 0.28722813232689354 0.04898979485566426
536.45 24.470000000000002 0.28722813232689354 0.045825756949559045
537.45 24.4 0.28722813232689354 0.0
538.45 24.419999999999998 0.28722813232689354 0.04000000000000057
539.45 24.7 0.28722813232689354 0.23664319132398426
540.45 26.3 0.28722813232689354 0.5744562646538028
541.45 28.359999999999996 0.28722813232689354 0.616765757804371
542.45 30.4 0.28722813232689354 0.5744562646538031
543.45 32.4 0.28722813232689354 0.5744562646538028
544.45 34.4 0.28722813232689354 0.5744562646538024
545.45 36.43999999999999 0.28722813232689354 0.6167657578043707
546.45 38.5 0.28722813232689354 0.5744562646538028
547.45 40.540000000000006 0.28722813232689354 0.6167657578043707
548.45 42.46000000000001 0.28722813232689354 0.5332916650389351
549.45 44.220000000000006 0.28722813232689354 0.5055689863905817
550.4000000000001 45.788888888888884 0.2581988897471562 0.4012326685615057
551.55 47.474999999999994 0.22912878474778517 0.27726341266023485
552.45 47.89 0.28722813232689354 0.030000000000000426
553.45 48.010000000000005 0.28722813232689354 0.13747727084867564
554.45 48.910000000000004 0.28722813232689354 0.20223748416156717
555.45 49.10000000000001 0.28722813232689354 7.105427357601002e-15
556.45 49.17 0.28722813232689354 0.04582575694955905
557.45 49.15 0.28722813232689354 0.05000000000000071
558.45 49.2 0.28722813232689354 0.0
559.4222222222221 49.2 0.28974232912010417 0.0
560.45 49.16000000000001 0.28722813232689354 0.04898979485566426
561.45 49.11 0.28722813232689354 0.030000000000000426
562.45 49.10000000000001 0.28722813232689354 7.105427357601002e-15
563.45 49.10000000000001 0.28722813232689354 7.105427357601002e-15
564.45 49.10000000000001 0.28722813232689354 7.105427357601002e-15
565.45 49.10000000000001 0.28722813232689354 7.105427357601002e-15
566.45 49.10000000000001 0.28722813232689354 7.105427357601002e-15
567.45 49.10000000000001 0.28722813232689354 7.105427357601002e-15
568.45 49.05 0.28722813232689354 0.05000000000000072
569.45 49.0 0.28722813232689354 0.0
570.45 49.02 0.28722813232689354 0.04000000000000057
571.45 49.05 0.28722813232689354 0.05000000000000072
572.45 49.0 0.28722813232689354 0.0
573.45 49.0 0.28722813232689354 0.0
574.45 49.0 0.28722813232689354 0.0
575.45 49.0 0.28722813232689354 0.0
576.2833333333333 49.0 0.2266911751455963 0.0
577.5 49.0 0.19999999999999676 0.0
578.5 49.0 0.25819888974715133 0.0
579.525 49.0 0.27271780286589364 0.0
580.45 49.0 0.28722813232689354 0.0
581.45 49.0 0.28722813232689354 0.0
582.45 49.0 0.28722813232689354 0.0
583.45 49.0 0.28722813232689354 0.0
584.45 49.0 0.28722813232689354 0.0
585.45 49.0 0.28722813232689354 0.0
586.45 48.55 0.28722813232689354 0.2872281323269009
587.45 47.620000000000005 0.28722813232689354 0.25999999999999995
588.45 46.660000000000004 0.28722813232689354 0.30066592756745836
589.45 45.69 0.28722813232689354 0.24677925358506184
590.45 44.75 0.28722813232689354 0.2872281323269024
591.45 43.75 0.28722813232689354 0.2872281323269024
592.45 42.75 0.28722813232689354 0.2872281323269024
593.45 41.75 0.28722813232689354 0.2872281323269024
594.45 40.75 0.28722813232689354 0.2872281323269024
595.45 39.75 0.28722813232689354 0.2872281323269024
596.45 38.75 0.28722813232689354 0.2872281323269024
597.45 37.75 0.28722813232689354 0.2872281323269024
598.45 36.75 0.28722813232689354 0.2872281323269024
599.45 35.739999999999995 0.28722813232689354 0.3039736830714133
600.45 34.75 0.28722813232689354 0.2872281323269024
601.45 33.730000000000004 0.28722813232689354 0.2685144316419518
602.45 32.75 0.28722813232689354 0.2872281323269024
603.45 31.75 0.28722813232689354 0.287228132326902
604.45 30.810000000000002 0.28722813232689354 0.28442925306655753
605.45 29.829999999999995 0.28722813232689354 0.26095976701399803
606.45 28.75 0.28722813232689354 0.2872281323269014
607.45 27.779999999999994 0.28722813232689354 0.2675817632051932
608.45 26.78 0.28722813232689354 0.3249615361854385
609.45 25.75 0.28722813232689354 0.2872281323269014
610.45 24.75 0.28722813232689354 0.2872281323269014
611.45 23.75 0.28722813232689354 0.2872281323269014
612.45 22.72 0.28722813232689354 0.3249615361854385
613.45 21.7 0.28722813232689354 0.282842712474619
614.45 20.64 0.28722813232689354 0.29051678092667926
615.45 19.65 0.28722813232689354 0.2872281323269017
616.45 18.65 0.28722813232689354 0.2872281323269017
617.45 17.65 0.28722813232689354 0.2872281323269017
618.45 16.65 0.28722813232689354 0.2872281323269017
619.45 15.65 0.28722813232689354 0.2872281323269017
620.45 14.739999999999998 0.28722813232689354 0.3039736830714133
621.45 13.710000000000003 0.28722813232689354 0.2467792535850612
622.45 12.75 0.28722813232689354 0.2872281323269012
623.45 11.75 0.28722813232689354 0.2872281323269012
624.45 10.760000000000002 0.28722813232689354 0.2727636339397169
625.45 9.85 0.28722813232689354 0.2872281323269014
626.45 8.85 0.28722813232689354 0.2872281323269014
627.45 8.120000000000001 0.28722813232689354 0.08717797887081352
628.45 8.38 0.28722813232689354 0.039999999999999855
629.45 8.160000000000002 0.28722813232689354 0.16852299546352728
630.45 7.4 0.28722813232689354 0.2449489742783178
631.45 6.609999999999999 0.28722813232689354 0.23000000000000004
632.45 5.83 0.28722813232689354 0.21931712199461317
633.45 5.07 0.28722813232689354 0.21931712199461306
634.45 4.32 0.28722813232689354 0.20396078054371142
635.45 3.8599999999999994 0.28722813232689354 0.06633249580710805
636.45 3.6700000000000004 0.28722813232689354 0.06403124237432845
637.45 3.45 0.28722813232689354 0.050000000000000044
638.45 3.25 0.28722813232689354 0.04999999999999982
639.45 3.05 0.28722813232689354 0.050000000000000044
640.45 2.87 0.28722813232689354 0.06403124237432856
641.45 2.6800000000000006 0.28722813232689354 0.05999999999999997
642.45 2.51 0.28722813232689354 0.05385164807134509
643.45 2.3 0.28722813232689354 0.07745966692414823
644.45 2.1 0.28722813232689354 0.06324555320336764
645.45 2.0 0.28722813232689354 0.0
646.45 2.0 0.28722813232689354 0.0
647.5125 2.0 0.27128168017762216 0.0
