Time,Packet Inter-arrival (s),Time (s),avg_OSD.height [m]
192.635619,0.01413,193,10.76
192.665964,0.030345,193,10.76
192.677683,0.011719,193,10.76
192.70043,0.022747,193,10.76
192.720723,0.020293,193,10.76
192.744507,0.023784,193,10.76
192.76774,0.023233,193,10.76
192.802792,0.035052,193,10.76
192.812549,0.009757,193,10.76
192.812955,0.000406,193,10.76
192.836868,0.023913,193,10.76
192.86847,0.031602,193,10.76
192.878666,0.010196,193,10.76
192.898965,0.020299,193,10.76
192.913715,0.01475,193,10.76
192.919253,0.005538,193,10.76
192.939822,0.020569,193,10.76
192.958154,0.018332,193,10.76
192.963148,0.004994,193,10.76
192.963225,7.70E-05,193,10.76
192.983437,0.020212,193,10.76
193.003781,0.020344,193,10.76
193.025854,0.022073,193,10.76
193.046166,0.020312,193,10.76
193.06683,0.020664,193,10.76
193.096051,0.029221,193,10.76
193.116394,0.020343,193,10.76
193.138316,0.021922,193,10.76
193.164516,0.0262,193,10.76
193.184854,0.020338,193,10.76
193.203686,0.018832,193,10.76
193.205206,0.00152,193,10.76
193.218168,0.012962,193,10.76
193.235102,0.016934,193,10.76
193.245974,0.010872,193,10.76
193.276301,0.030327,193,10.76
193.297857,0.021556,193,10.76
193.31817,0.020313,193,10.76
193.321868,0.003698,193,10.76
193.321921,5.30E-05,193,10.76
193.344592,0.022671,193,10.76
193.375664,0.031072,193,10.76
193.388682,0.013018,193,10.76
193.409274,0.020592,193,10.76
193.433229,0.023955,193,10.76
193.454032,0.020803,193,10.76
193.474336,0.020304,193,10.76
193.497351,0.023015,193,10.76
193.51765,0.020299,194,9.85
193.523832,0.006182,194,9.85
193.523909,7.70E-05,194,9.85
193.523953,4.40E-05,194,9.85
193.523991,3.80E-05,194,9.85
193.539371,0.01538,194,9.85
193.559738,0.020367,194,9.85
193.580518,0.02078,194,9.85
193.601159,0.020641,194,9.85
193.611752,0.010593,194,9.85
193.623767,0.012015,194,9.85
193.624801,0.001034,194,9.85
193.644184,0.019383,194,9.85
193.667208,0.023024,194,9.85
193.705741,0.038533,194,9.85
193.715966,0.010225,194,9.85
193.736234,0.020268,194,9.85
193.758725,0.022491,194,9.85
193.781991,0.023266,194,9.85
193.805799,0.023808,194,9.85
193.828128,0.022329,194,9.85
193.852966,0.024838,194,9.85
193.864313,0.011347,194,9.85
193.884777,0.020464,194,9.85
193.905241,0.020464,194,9.85
193.928989,0.023748,194,9.85
193.941098,0.012109,194,9.85
193.952626,0.011528,194,9.85
193.975636,0.02301,194,9.85
194.000643,0.025007,194,9.85
194.01625,0.015607,194,9.85
194.030586,0.014336,194,9.85
194.050758,0.020172,194,9.85
194.055468,0.00471,194,9.85
194.094979,0.039511,194,9.85
194.106055,0.011076,194,9.85
194.139313,0.033258,194,9.85
194.150076,0.010763,194,9.85
194.151425,0.001349,194,9.85
194.151484,5.90E-05,194,9.85
194.170559,0.019075,194,9.85
194.196079,0.02552,194,9.85
194.216364,0.020285,194,9.85
194.238361,0.021997,194,9.85
194.241222,0.002861,194,9.85
194.246283,0.005061,194,9.85
194.248142,0.001859,194,9.85
194.25253,0.004388,194,9.85
194.261717,0.009187,194,9.85
194.281979,0.020262,194,9.85
194.298483,0.016504,194,9.85
194.320127,0.021644,194,9.85
194.336978,0.016851,194,9.85
194.337249,0.000271,194,9.85
194.345003,0.007754,194,9.85
194.384952,0.039949,194,9.85
194.396928,0.011976,194,9.85
194.422859,0.025931,194,9.85
194.447406,0.024547,194,9.85
194.49217,0.044764,194,9.85
194.493563,0.001393,194,9.85
194.51268,0.019117,195,8.85
194.523653,0.010973,195,8.85
194.541497,0.017844,195,8.85
194.54353,0.002033,195,8.85
194.543589,5.90E-05,195,8.85
194.54363,4.10E-05,195,8.85
194.545626,0.001996,195,8.85
194.56107,0.015444,195,8.85
194.586933,0.025863,195,8.85
194.600268,0.013335,195,8.85
194.6215,0.021232,195,8.85
194.62734,0.00584,195,8.85
194.642887,0.015547,195,8.85
194.646695,0.003808,195,8.85
194.673616,0.026921,195,8.85
194.691683,0.018067,195,8.85
194.691745,6.20E-05,195,8.85
194.69238,0.000635,195,8.85
194.692439,5.90E-05,195,8.85
194.692478,3.90E-05,195,8.85
194.701139,0.008661,195,8.85
194.726554,0.025415,195,8.85
194.747068,0.020514,195,8.85
194.773126,0.026058,195,8.85
194.800696,0.02757,195,8.85
194.830247,0.029551,195,8.85
194.846165,0.015918,195,8.85
194.852302,0.006137,195,8.85
194.879323,0.027021,195,8.85
194.917009,0.037686,195,8.85
194.932958,0.015949,195,8.85
194.945923,0.012965,195,8.85
194.953239,0.007316,195,8.85
194.973699,0.02046,195,8.85
194.995441,0.021742,195,8.85
195.01571,0.020269,195,8.85
195.036132,0.020422,195,8.85
195.058024,0.021892,195,8.85
195.086044,0.02802,195,8.85
195.106916,0.020872,195,8.85
195.129824,0.022908,195,8.85
195.150123,0.020299,195,8.85
195.173928,0.023805,195,8.85
195.214448,0.04052,195,8.85
195.224654,0.010206,195,8.85
195.245269,0.020615,195,8.85
195.258937,0.013668,195,8.85
195.266325,0.007388,195,8.85
195.272998,0.006673,195,8.85
195.273706,0.000708,195,8.85
195.289766,0.01606,195,8.85
195.310323,0.020557,195,8.85
195.337714,0.027391,195,8.85
195.35867,0.020956,195,8.85
195.3601,0.00143,195,8.85
195.360317,0.000217,195,8.85
195.379158,0.018841,195,8.85
195.418313,0.039155,195,8.85
195.428956,0.010643,195,8.85
195.449232,0.020276,195,8.85
195.475584,0.026352,195,8.85
195.50053,0.024946,196,8.12
195.520873,0.020343,196,8.12
195.542652,0.021779,196,8.12
195.561012,0.01836,196,8.12
195.564489,0.003477,196,8.12
195.56457,8.10E-05,196,8.12
195.56461,4.00E-05,196,8.12
195.565773,0.001163,196,8.12
195.573878,0.008105,196,8.12
195.584732,0.010854,196,8.12
195.623317,0.038585,196,8.12
195.635321,0.012004,196,8.12
195.644946,0.009625,196,8.12
195.671348,0.026402,196,8.12
195.679136,0.007788,196,8.12
195.683156,0.00402,196,8.12
195.710001,0.026845,196,8.12
195.734065,0.024064,196,8.12
195.754628,0.020563,196,8.12
195.791604,0.036976,196,8.12
195.808315,0.016711,196,8.12
195.851849,0.043534,196,8.12
195.869022,0.017173,196,8.12
195.884793,0.015771,196,8.12
195.889772,0.004979,196,8.12
195.917381,0.027609,196,8.12
195.983008,0.065627,196,8.12
195.983352,0.000344,196,8.12
195.984749,0.001397,196,8.12
195.998759,0.01401,196,8.12
196.019234,0.020475,196,8.12
196.041436,0.022202,196,8.12
196.064752,0.023316,196,8.12
196.085029,0.020277,196,8.12
196.098294,0.013265,196,8.12
196.104668,0.006374,196,8.12
196.107137,0.002469,196,8.12
196.133426,0.026289,196,8.12
196.152506,0.01908,196,8.12
196.154029,0.001523,196,8.12
196.176415,0.022386,196,8.12
196.205135,0.02872,196,8.12
196.237485,0.03235,196,8.12
196.237553,6.80E-05,196,8.12
196.239207,0.001654,196,8.12
196.260495,0.021288,196,8.12
196.289303,0.028808,196,8.12
196.290861,0.001558,196,8.12
196.304976,0.014115,196,8.12
196.333599,0.028623,196,8.12
196.334014,0.000415,196,8.12
196.342232,0.008218,196,8.12
196.343479,0.001247,196,8.12
196.345434,0.001955,196,8.12
196.356317,0.010883,196,8.12
196.384664,0.028347,196,8.12
196.390544,0.00588,196,8.12
196.390607,6.30E-05,196,8.12
196.408858,0.018251,196,8.12
196.431563,0.022705,196,8.12
196.446188,0.014625,196,8.12
196.45485,0.008662,196,8.12
196.478387,0.023537,196,8.12
196.505565,0.027178,197,8.38
196.531582,0.026017,197,8.38
196.568462,0.03688,197,8.38
196.579781,0.011319,197,8.38
196.591959,0.012178,197,8.38
196.593385,0.001426,197,8.38
196.595099,0.001714,197,8.38
196.595934,0.000835,197,8.38
196.596004,7.00E-05,197,8.38
196.61915,0.023146,197,8.38
196.654134,0.034984,197,8.38
196.672565,0.018431,197,8.38
196.683839,0.011274,197,8.38
196.6942,0.010361,197,8.38
196.696533,0.002333,197,8.38
196.714851,0.018318,197,8.38
196.751268,0.036417,197,8.38
196.773468,0.0222,197,8.38
196.783731,0.010263,197,8.38
196.80583,0.022099,197,8.38
196.839065,0.033235,197,8.38
196.84925,0.010185,197,8.38
196.870625,0.021375,197,8.38
196.89887,0.028245,197,8.38
196.902087,0.003217,197,8.38
196.917433,0.015346,197,8.38
196.941968,0.024535,197,8.38
196.974176,0.032208,197,8.38
196.984379,0.010203,197,8.38
197.006374,0.021995,197,8.38
197.00873,0.002356,197,8.38
197.028451,0.019721,197,8.38
197.048728,0.020277,197,8.38
197.069344,0.020616,197,8.38
197.101633,0.032289,197,8.38
197.113306,0.011673,197,8.38
197.137109,0.023803,197,8.38
197.166006,0.028897,197,8.38
197.186298,0.020292,197,8.38
197.213669,0.027371,197,8.38
197.251816,0.038147,197,8.38
197.290757,0.038941,197,8.38
197.291162,0.000405,197,8.38
197.307038,0.015876,197,8.38
197.317918,0.01088,197,8.38
197.330518,0.0126,197,8.38
197.351459,0.020941,197,8.38
197.371733,0.020274,197,8.38
197.393236,0.021503,197,8.38
197.416601,0.023365,197,8.38
197.418214,0.001613,197,8.38
197.42008,0.001866,197,8.38
197.441342,0.021262,197,8.38
197.462649,0.021307,197,8.38
197.485711,0.023062,197,8.38
197.516594,0.030883,198,8.16
197.529715,0.013121,198,8.16
197.555061,0.025346,198,8.16
197.575909,0.020848,198,8.16
197.608104,0.032195,198,8.16
197.618289,0.010185,198,8.16
197.624896,0.006607,198,8.16
197.624954,5.80E-05,198,8.16
197.624993,3.90E-05,198,8.16
197.625042,4.90E-05,198,8.16
197.639997,0.014955,198,8.16
197.646738,0.006741,198,8.16
197.661854,0.015116,198,8.16
197.692863,0.031009,198,8.16
197.699332,0.006469,198,8.16
197.705909,0.006577,198,8.16
197.729942,0.024033,198,8.16
197.739417,0.009475,198,8.16
197.757459,0.018042,198,8.16
197.784114,0.026655,198,8.16
197.806069,0.021955,198,8.16
197.827076,0.021007,198,8.16
197.86026,0.033184,198,8.16
197.895223,0.034963,198,8.16
197.908888,0.013665,198,8.16
197.930237,0.021349,198,8.16
197.934873,0.004636,198,8.16
197.957305,0.022432,198,8.16
197.987171,0.029866,198,8.16
197.989972,0.002801,198,8.16
198.000345,0.010373,198,8.16
198.0328,0.032455,198,8.16
198.032863,6.30E-05,198,8.16
198.033685,0.000822,198,8.16
198.043912,0.010227,198,8.16
198.068639,0.024727,198,8.16
198.090525,0.021886,198,8.16
198.121046,0.030521,198,8.16
198.137179,0.016133,198,8.16
198.155114,0.017935,198,8.16
198.174444,0.01933,198,8.16
198.184619,0.010175,198,8.16
198.203741,0.019122,198,8.16
198.221383,0.017642,198,8.16
198.242667,0.021284,198,8.16
198.252899,0.010232,198,8.16
198.273306,0.020407,198,8.16
198.293573,0.020267,198,8.16
198.314016,0.020443,198,8.16
198.326541,0.012525,198,8.16
198.326606,6.50E-05,198,8.16
198.334395,0.007789,198,8.16
198.340485,0.00609,198,8.16
198.357175,0.01669,198,8.16
198.37983,0.022655,198,8.16
198.392739,0.012909,198,8.16
198.400252,0.007513,198,8.16
198.420552,0.0203,198,8.16
198.441664,0.021112,198,8.16
198.441917,0.000253,198,8.16
198.442275,0.000358,198,8.16
198.464081,0.021806,198,8.16
198.484381,0.0203,198,8.16
198.505183,0.020802,199,7.4
198.525976,0.020793,199,7.4
198.53518,0.009204,199,7.4
198.548018,0.012838,199,7.4
198.590485,0.042467,199,7.4
198.600661,0.010176,199,7.4
198.641404,0.040743,199,7.4
198.645777,0.004373,199,7.4
198.645841,6.40E-05,199,7.4
198.645882,4.10E-05,199,7.4
198.645934,5.20E-05,199,7.4
198.656399,0.010465,199,7.4
198.679331,0.022932,199,7.4
198.706127,0.026796,199,7.4
198.727373,0.021246,199,7.4
198.73185,0.004477,199,7.4
198.747942,0.016092,199,7.4
198.748827,0.000885,199,7.4
198.770881,0.022054,199,7.4
198.79125,0.020369,199,7.4
198.811534,0.020284,199,7.4
198.833351,0.021817,199,7.4
198.853703,0.020352,199,7.4
198.874181,0.020478,199,7.4
198.90599,0.031809,199,7.4
198.916189,0.010199,199,7.4
198.940503,0.024314,199,7.4
198.949252,0.008749,199,7.4
198.966463,0.017211,199,7.4
198.988774,0.022311,199,7.4
199.009042,0.020268,199,7.4
199.031653,0.022611,199,7.4
199.052099,0.020446,199,7.4
199.052187,8.80E-05,199,7.4
199.073203,0.021016,199,7.4
199.102097,0.028894,199,7.4
199.122564,0.020467,199,7.4
199.142958,0.020394,199,7.4
199.176746,0.033788,199,7.4
199.186946,0.0102,199,7.4
199.214272,0.027326,199,7.4
199.214875,0.000603,199,7.4
199.239349,0.024474,199,7.4
199.259625,0.020276,199,7.4
199.283259,0.023634,199,7.4
199.30354,0.020281,199,7.4
199.344673,0.041133,199,7.4
199.355567,0.010894,199,7.4
199.356028,0.000461,199,7.4
199.368058,0.01203,199,7.4
199.377994,0.009936,199,7.4
199.398921,0.020927,199,7.4
199.430212,0.031291,199,7.4
199.444648,0.014436,199,7.4
199.457799,0.013151,199,7.4
199.459398,0.001599,199,7.4
199.465384,0.005986,199,7.4
199.485783,0.020399,199,7.4
199.507715,0.021932,200,6.61
199.527975,0.02026,200,6.61
199.551506,0.023531,200,6.61
199.576185,0.024679,200,6.61
199.59872,0.022535,200,6.61
199.622444,0.023724,200,6.61
199.656569,0.034125,200,6.61
199.673967,0.017398,200,6.61
199.674029,6.20E-05,200,6.61
199.674069,4.00E-05,200,6.61
199.674105,3.60E-05,200,6.61
199.681349,0.007244,200,6.61
199.691643,0.010294,200,6.61
199.697428,0.005785,200,6.61
199.699926,0.002498,200,6.61
199.699984,5.80E-05,200,6.61
199.700019,3.50E-05,200,6.61
199.700053,3.40E-05,200,6.61
199.714728,0.014675,200,6.61
199.735454,0.020726,200,6.61
199.750993,0.015539,200,6.61
199.755767,0.004774,200,6.61
199.775702,0.019935,200,6.61
199.777982,0.00228,200,6.61
199.801904,0.023922,200,6.61
199.822258,0.020354,200,6.61
199.842673,0.020415,200,6.61
199.864684,0.022011,200,6.61
199.885753,0.021069,200,6.61
199.909183,0.02343,200,6.61
199.938749,0.029566,200,6.61
199.951477,0.012728,200,6.61
199.980028,0.028551,200,6.61
199.980596,0.000568,200,6.61
200.001772,0.021176,200,6.61
200.022149,0.020377,200,6.61
200.054794,0.032645,200,6.61
200.068689,0.013895,200,6.61
200.081458,0.012769,200,6.61
200.110541,0.029083,200,6.61
200.121906,0.011365,200,6.61
200.149357,0.027451,200,6.61
200.182258,0.032901,200,6.61
200.198877,0.016619,200,6.61
200.201883,0.003006,200,6.61
200.241502,0.039619,200,6.61
200.261663,0.020161,200,6.61
200.266973,0.00531,200,6.61
200.28251,0.015537,200,6.61
200.303974,0.021464,200,6.61
200.330587,0.026613,200,6.61
200.348911,0.018324,200,6.61
200.351447,0.002536,200,6.61
200.369719,0.018272,200,6.61
200.374119,0.0044,200,6.61
200.388992,0.014873,200,6.61
200.400957,0.011965,200,6.61
200.423178,0.022221,200,6.61
200.435799,0.012621,200,6.61
200.448591,0.012792,200,6.61
200.471003,0.022412,200,6.61
200.490713,0.01971,200,6.61
200.490781,6.80E-05,200,6.61
200.491257,0.000476,200,6.61
200.518704,0.027447,201,5.83
200.539468,0.020764,201,5.83
200.55979,0.020322,201,5.83
200.563786,0.003996,201,5.83
200.581153,0.017367,201,5.83
200.606351,0.025198,201,5.83
200.633959,0.027608,201,5.83
200.654231,0.020272,201,5.83
200.67506,0.020829,201,5.83
200.692883,0.017823,201,5.83
200.693724,0.000841,201,5.83
200.693795,7.10E-05,201,5.83
200.694112,0.000317,201,5.83
200.698189,0.004077,201,5.83
200.718445,0.020256,201,5.83
200.743888,0.025443,201,5.83
200.755367,0.011479,201,5.83
200.764153,0.008786,201,5.83
200.780236,0.016083,201,5.83
200.786136,0.0059,201,5.83
200.796019,0.009883,201,5.83
200.816196,0.020177,201,5.83
200.833142,0.016946,201,5.83
200.861331,0.028189,201,5.83
200.893853,0.032522,201,5.83
200.911391,0.017538,201,5.83
200.935534,0.024143,201,5.83
200.96618,0.030646,201,5.83
200.977564,0.011384,201,5.83
200.997506,0.019942,201,5.83
201.003477,0.005971,201,5.83
201.02397,0.020493,201,5.83
201.044251,0.020281,201,5.83
201.066267,0.022016,201,5.83
201.089396,0.023129,201,5.83
201.098785,0.009389,201,5.83
201.115642,0.016857,201,5.83
201.144381,0.028739,201,5.83
201.16917,0.024789,201,5.83
201.189544,0.020374,201,5.83
201.209919,0.020375,201,5.83
201.238559,0.02864,201,5.83
201.258924,0.020365,201,5.83
201.2818,0.022876,201,5.83
201.303955,0.022155,201,5.83
201.324292,0.020337,201,5.83
201.35003,0.025738,201,5.83
201.350245,0.000215,201,5.83
201.370716,0.020471,201,5.83
201.391698,0.020982,201,5.83
201.409778,0.01808,201,5.83
201.411959,0.002181,201,5.83
201.433428,0.021469,201,5.83
201.440972,0.007544,201,5.83
201.453754,0.012782,201,5.83
201.490802,0.037048,201,5.83
201.501009,0.010207,202,5.07
201.51156,0.010551,202,5.07
201.511626,6.60E-05,202,5.07
201.5358,0.024174,202,5.07
201.553547,0.017747,202,5.07
201.582077,0.02853,202,5.07
201.626719,0.044642,202,5.07
201.637697,0.010978,202,5.07
201.664209,0.026512,202,5.07
201.687183,0.022974,202,5.07
201.713149,0.025966,202,5.07
201.715049,0.0019,202,5.07
201.715408,0.000359,202,5.07
201.715694,0.000286,202,5.07
201.720973,0.005279,202,5.07
201.730834,0.009861,202,5.07
201.751126,0.020292,202,5.07
201.773036,0.02191,202,5.07
201.793322,0.020286,202,5.07
201.799454,0.006132,202,5.07
201.813805,0.014351,202,5.07
201.826895,0.01309,202,5.07
201.834962,0.008067,202,5.07
201.855227,0.020265,202,5.07
201.880126,0.024899,202,5.07
201.911686,0.03156,202,5.07
201.924824,0.013138,202,5.07
201.95686,0.032036,202,5.07
201.967045,0.010185,202,5.07
201.987329,0.020284,202,5.07
202.007665,0.020336,202,5.07
202.022997,0.015332,202,5.07
202.036147,0.01315,202,5.07
202.049449,0.013302,202,5.07
202.051027,0.001578,202,5.07
202.052305,0.001278,202,5.07
202.05434,0.002035,202,5.07
202.059485,0.005145,202,5.07
202.060818,0.001333,202,5.07
202.066377,0.005559,202,5.07
202.088941,0.022564,202,5.07
202.124942,0.036001,202,5.07
202.132165,0.007223,202,5.07
202.145959,0.013794,202,5.07
202.166419,0.02046,202,5.07
202.199547,0.033128,202,5.07
202.213324,0.013777,202,5.07
202.24136,0.028036,202,5.07
202.261675,0.020315,202,5.07
202.273182,0.011507,202,5.07
202.281933,0.008751,202,5.07
202.302206,0.020273,202,5.07
202.308431,0.006225,202,5.07
202.326826,0.018395,202,5.07
202.336007,0.009181,202,5.07
202.349519,0.013512,202,5.07
202.371589,0.02207,202,5.07
202.392248,0.020659,202,5.07
202.409207,0.016959,202,5.07
202.41064,0.001433,202,5.07
202.413397,0.002757,202,5.07
202.428706,0.015309,202,5.07
202.433646,0.00494,202,5.07
202.461038,0.027392,202,5.07
202.481964,0.020926,202,5.07
202.494098,0.012134,202,5.07
202.502735,0.008637,203,4.32
202.523006,0.020271,203,4.32
202.529128,0.006122,203,4.32
202.530446,0.001318,203,4.32
202.530496,5.00E-05,203,4.32
202.543791,0.013295,203,4.32
202.565217,0.021426,203,4.32
202.585812,0.020595,203,4.32
202.587784,0.001972,203,4.32
202.611701,0.023917,203,4.32
202.64309,0.031389,203,4.32
202.653492,0.010402,203,4.32
202.673811,0.020319,203,4.32
202.694065,0.020254,203,4.32
202.714304,0.020239,203,4.32
202.733869,0.019565,203,4.32
202.734438,0.000569,203,4.32
202.734869,0.000431,203,4.32
202.734924,5.50E-05,203,4.32
202.739156,0.004232,203,4.32
202.759444,0.020288,203,4.32
202.787106,0.027662,203,4.32
202.807863,0.020757,203,4.32
202.825117,0.017254,203,4.32
202.828126,0.003009,203,4.32
202.834806,0.00668,203,4.32
202.848384,0.013578,203,4.32
202.874547,0.026163,203,4.32
202.895088,0.020541,203,4.32
202.916055,0.020967,203,4.32
202.936721,0.020666,203,4.32
202.956981,0.02026,203,4.32
202.982206,0.025225,203,4.32
203.003489,0.021283,203,4.32
203.017294,0.013805,203,4.32
203.02375,0.006456,203,4.32
203.03757,0.01382,203,4.32
203.045569,0.007999,203,4.32
203.066349,0.02078,203,4.32
203.086604,0.020255,203,4.32
203.110982,0.024378,203,4.32
203.142398,0.031416,203,4.32
203.144982,0.002584,203,4.32
203.155833,0.010851,203,4.32
203.183259,0.027426,203,4.32
203.203526,0.020267,203,4.32
203.22406,0.020534,203,4.32
203.260757,0.036697,203,4.32
203.274974,0.014217,203,4.32
203.298048,0.023074,203,4.32
203.318378,0.02033,203,4.32
203.338695,0.020317,203,4.32
203.359039,0.020344,203,4.32
203.383142,0.024103,203,4.32
203.409108,0.025966,203,4.32
203.43658,0.027472,203,4.32
203.444663,0.008083,203,4.32
203.453645,0.008982,203,4.32
203.460922,0.007277,203,4.32
203.481202,0.02028,203,4.32
203.49032,0.009118,203,4.32
203.492567,0.002247,203,4.32
203.495134,0.002567,203,4.32
203.502162,0.007028,204,3.86
203.528426,0.026264,204,3.86
203.546548,0.018122,204,3.86
203.546606,5.80E-05,204,3.86
203.558547,0.011941,204,3.86
203.578084,0.019537,204,3.86
203.598362,0.020278,204,3.86
203.618627,0.020265,204,3.86
203.639768,0.021141,204,3.86
203.683157,0.043389,204,3.86
203.697354,0.014197,204,3.86
203.721452,0.024098,204,3.86
203.741706,0.020254,204,3.86
203.748442,0.006736,204,3.86
203.748486,4.40E-05,204,3.86
203.74972,0.001234,204,3.86
203.749871,0.000151,204,3.86
203.762487,0.012616,204,3.86
203.787179,0.024692,204,3.86
203.809446,0.022267,204,3.86
203.829996,0.02055,204,3.86
203.839046,0.00905,204,3.86
203.851829,0.012783,204,3.86
203.857158,0.005329,204,3.86
203.8708,0.013642,204,3.86
203.877881,0.007081,204,3.86
203.898297,0.020416,204,3.86
203.919846,0.021549,204,3.86
203.943969,0.024123,204,3.86
203.969599,0.02563,204,3.86
203.990493,0.020894,204,3.86
204.010968,0.020475,204,3.86
204.031239,0.020271,204,3.86
204.051747,0.020508,204,3.86
204.05429,0.002543,204,3.86
204.074795,0.020505,204,3.86
204.095058,0.020263,204,3.86
204.115771,0.020713,204,3.86
204.139399,0.023628,204,3.86
204.158182,0.018783,204,3.86
204.159969,0.001787,204,3.86
204.180266,0.020297,204,3.86
204.200535,0.020269,204,3.86
204.220791,0.020256,204,3.86
204.241044,0.020253,204,3.86
204.261323,0.020279,204,3.86
204.287764,0.026441,204,3.86
204.316208,0.028444,204,3.86
204.340998,0.02479,204,3.86
204.361471,0.020473,204,3.86
204.371042,0.009571,204,3.86
204.371915,0.000873,204,3.86
204.41127,0.039355,204,3.86
204.421987,0.010717,204,3.86
204.443979,0.021992,204,3.86
204.466013,0.022034,204,3.86
204.467056,0.001043,204,3.86
204.486376,0.01932,204,3.86
204.496716,0.01034,204,3.86
204.496776,6.00E-05,204,3.86
204.507134,0.010358,205,3.67
204.508268,0.001134,205,3.67
204.528854,0.020586,205,3.67
204.549158,0.020304,205,3.67
204.567805,0.018647,205,3.67
204.573651,0.005846,205,3.67
204.607097,0.033446,205,3.67
204.614971,0.007874,205,3.67
204.620559,0.005588,205,3.67
204.648775,0.028216,205,3.67
204.67001,0.021235,205,3.67
204.692491,0.022481,205,3.67
204.701329,0.008838,205,3.67
204.701382,5.30E-05,205,3.67
204.701421,3.90E-05,205,3.67
204.701455,3.40E-05,205,3.67
204.701487,3.20E-05,205,3.67
204.713089,0.011602,205,3.67
204.73598,0.022891,205,3.67
204.758353,0.022373,205,3.67
204.771254,0.012901,205,3.67
204.772183,0.000929,205,3.67
204.772237,5.40E-05,205,3.67
204.772506,0.000269,205,3.67
204.778949,0.006443,205,3.67
204.808539,0.02959,205,3.67
204.826366,0.017827,205,3.67
204.850795,0.024429,205,3.67
204.85364,0.002845,205,3.67
204.874582,0.020942,205,3.67
204.87945,0.004868,205,3.67
204.899746,0.020296,205,3.67
204.92003,0.020284,205,3.67
204.940934,0.020904,205,3.67
204.961658,0.020724,205,3.67
205.078073,0.116415,205,3.67
205.089459,0.011386,205,3.67
205.106256,0.016797,205,3.67
205.126922,0.020666,205,3.67
205.147189,0.020267,205,3.67
205.167548,0.020359,205,3.67
205.178248,0.0107,205,3.67
205.187899,0.009651,205,3.67
205.208352,0.020453,205,3.67
205.229041,0.020689,205,3.67
205.250032,0.020991,205,3.67
205.270436,0.020404,205,3.67
205.290806,0.02037,205,3.67
205.311315,0.020509,205,3.67
205.331837,0.020522,205,3.67
205.352098,0.020261,205,3.67
205.37236,0.020262,205,3.67
205.392622,0.020262,205,3.67
205.412942,0.02032,205,3.67
205.4332,0.020258,205,3.67
205.451492,0.018292,205,3.67
205.488191,0.036699,205,3.67
205.509594,0.021403,206,3.45
205.519876,0.010282,206,3.45
205.540783,0.020907,206,3.45
205.562939,0.022156,206,3.45
205.580346,0.017407,206,3.45
205.591498,0.011152,206,3.45
205.593814,0.002316,206,3.45
205.600629,0.006815,206,3.45
205.62088,0.020251,206,3.45
205.641335,0.020455,206,3.45
205.662761,0.021426,206,3.45
205.687206,0.024445,206,3.45
205.712162,0.024956,206,3.45
205.737456,0.025294,206,3.45
205.75849,0.021034,206,3.45
205.778742,0.020252,206,3.45
205.792949,0.014207,206,3.45
205.793393,0.000444,206,3.45
205.79385,0.000457,206,3.45
205.794165,0.000315,206,3.45
205.799002,0.004837,206,3.45
205.819306,0.020304,206,3.45
205.839561,0.020255,206,3.45
205.859846,0.020285,206,3.45
205.877086,0.01724,206,3.45
205.883323,0.006237,206,3.45
205.895829,0.012506,206,3.45
205.904206,0.008377,206,3.45
205.926811,0.022605,206,3.45
205.950654,0.023843,206,3.45
205.975729,0.025075,206,3.45
205.995993,0.020264,206,3.45
206.016379,0.020386,206,3.45
206.036621,0.020242,206,3.45
206.057126,0.020505,206,3.45
206.078514,0.021388,206,3.45
206.097981,0.019467,206,3.45
206.098857,0.000876,206,3.45
206.120632,0.021775,206,3.45
206.146479,0.025847,206,3.45
206.166733,0.020254,206,3.45
206.194852,0.028119,206,3.45
206.198677,0.003825,206,3.45
206.216778,0.018101,206,3.45
206.237045,0.020267,206,3.45
206.25736,0.020315,206,3.45
206.277609,0.020249,206,3.45
206.297928,0.020319,206,3.45
206.318186,0.020258,206,3.45
206.338443,0.020257,206,3.45
206.36396,0.025517,206,3.45
206.414641,0.050681,206,3.45
206.430575,0.015934,206,3.45
206.454009,0.023434,206,3.45
206.481528,0.027519,206,3.45
206.505542,0.024014,207,3.25
206.506851,0.001309,207,3.25
206.527184,0.020333,207,3.25
206.547618,0.020434,207,3.25
206.567876,0.020258,207,3.25
206.589038,0.021162,207,3.25
206.606695,0.017657,207,3.25
206.606756,6.10E-05,207,3.25
206.620715,0.013959,207,3.25
206.626422,0.005707,207,3.25
206.627949,0.001527,207,3.25
206.62879,0.000841,207,3.25
206.628856,6.60E-05,207,3.25
206.631747,0.002891,207,3.25
206.634889,0.003142,207,3.25
206.654592,0.019703,207,3.25
206.675684,0.021092,207,3.25
206.695969,0.020285,207,3.25
206.716397,0.020428,207,3.25
206.736733,0.020336,207,3.25
206.757049,0.020316,207,3.25
206.7773,0.020251,207,3.25
206.797563,0.020263,207,3.25
206.809222,0.011659,207,3.25
206.809283,6.10E-05,207,3.25
206.809321,3.80E-05,207,3.25
206.809901,0.00058,207,3.25
206.83091,0.021009,207,3.25
206.846395,0.015485,207,3.25
206.852967,0.006572,207,3.25
206.854668,0.001701,207,3.25
206.855832,0.001164,207,3.25
206.857659,0.001827,207,3.25
206.890287,0.032628,207,3.25
206.89132,0.001033,207,3.25
206.898837,0.007517,207,3.25
