"Time (s)" "Packet Inter-arrival (ms)" "avg_OSD.flyTime [s]" "Distance (m)" "Height (m)"
2.0 0.241 2.45 1.274 0.08
2.0 0.07 2.45 1.274 0.08
2.0 12.347 2.45 1.274 0.08
2.0 18.886 2.45 1.274 0.08
2.0 0.499 2.45 1.274 0.08
2.0 0.187 2.45 1.274 0.08
2.0 0.202 2.45 1.274 0.08
2.0 0.203 2.45 1.274 0.08
2.0 0.193 2.45 1.274 0.08
2.0 0.235 2.45 1.274 0.08
2.0 0.231 2.45 1.274 0.08
2.0 20.055 2.45 1.274 0.08
2.0 16.71 2.45 1.274 0.08
2.0 0.516 2.45 1.274 0.08
2.0 0.124 2.45 1.274 0.08
2.0 0.152 2.45 1.274 0.08
2.0 0.124 2.45 1.274 0.08
2.0 0.193 2.45 1.274 0.08
2.0 0.659 2.45 1.274 0.08
2.0 0.19 2.45 1.274 0.08
2.0 0.204 2.45 1.274 0.08
2.0 0.218 2.45 1.274 0.08
2.0 0.031 2.45 1.274 0.08
2.0 1.538 2.45 1.274 0.08
2.0 6.684 2.45 1.274 0.08
2.0 12.398 2.45 1.274 0.08
2.0 0.944 2.45 1.274 0.08
2.0 0.214 2.45 1.274 0.08
2.0 1.635 2.45 1.274 0.08
2.0 8.585 2.45 1.274 0.08
2.0 0.489 2.45 1.274 0.08
2.0 0.208 2.45 1.274 0.08
2.0 0.252 2.45 1.274 0.08
2.0 0.16 2.45 1.274 0.08
2.0 0.204 2.45 1.274 0.08
2.0 0.695 2.45 1.274 0.08
2.0 0.142 2.45 1.274 0.08
2.0 0.179 2.45 1.274 0.08
2.0 0.197 2.45 1.274 0.08
2.0 0.347 2.45 1.274 0.08
2.0 0.26 2.45 1.274 0.08
2.0 0.032 2.45 1.274 0.08
2.0 0.061 2.45 1.274 0.08
2.0 5.801 2.45 1.274 0.08
2.0 1.093 2.45 1.274 0.08
2.0 4.795 2.45 1.274 0.08
2.0 7.428 2.45 1.274 0.08
2.0 8.74 2.45 1.274 0.08
2.0 2.914 2.45 1.274 0.08
2.0 0.524 2.45 1.274 0.08
2.0 0.187 2.45 1.274 0.08
2.0 0.197 2.45 1.274 0.08
2.0 0.195 2.45 1.274 0.08
2.0 0.628 2.45 1.274 0.08
2.0 0.188 2.45 1.274 0.08
2.0 0.201 2.45 1.274 0.08
2.0 0.387 2.45 1.274 0.08
2.0 0.034 2.45 1.274 0.08
2.0 0.188 2.45 1.274 0.08
2.0 0.033 2.45 1.274 0.08
2.0 14.617 2.45 1.274 0.08
2.0 15.079 2.45 1.274 0.08
2.0 1.665 2.45 1.274 0.08
2.0 0.411 2.45 1.274 0.08
2.0 0.062 2.45 1.274 0.08
2.0 0.026 2.45 1.274 0.08
2.0 0.023 2.45 1.274 0.08
2.0 0.174 2.45 1.274 0.08
2.0 0.073 2.45 1.274 0.08
2.0 0.058 2.45 1.274 0.08
2.0 0.027 2.45 1.274 0.08
2.0 7.98 2.45 1.274 0.08
2.0 9.432 2.45 1.274 0.08
2.0 3.012 2.45 1.274 0.08
2.0 3.794 2.45 1.274 0.08
2.0 4.069 2.45 1.274 0.08
2.0 0.243 2.45 1.274 0.08
2.0 2.134 2.45 1.274 0.08
2.0 2.402 2.45 1.274 0.08
2.0 0.176 2.45 1.274 0.08
2.0 0.192 2.45 1.274 0.08
2.0 0.206 2.45 1.274 0.08
2.0 0.574 2.45 1.274 0.08
2.0 0.614 2.45 1.274 0.08
2.0 0.047 2.45 1.274 0.08
2.0 0.027 2.45 1.274 0.08
2.0 0.105 2.45 1.274 0.08
2.0 13.936 2.45 1.274 0.08
2.0 9.202 2.45 1.274 0.08
2.0 0.58 2.45 1.274 0.08
2.0 0.296 2.45 1.274 0.08
2.0 0.074 2.45 1.274 0.08
2.0 0.21 2.45 1.274 0.08
2.0 0.238 2.45 1.274 0.08
2.0 1.118 2.45 1.274 0.08
2.0 0.052 2.45 1.274 0.08
2.0 0.024 2.45 1.274 0.08
2.0 3.045 2.45 1.274 0.08
2.0 7.867 2.45 1.274 0.08
2.0 19.894 2.45 1.274 0.08
2.0 0.524 2.45 1.274 0.08
2.0 0.211 2.45 1.274 0.08
2.0 0.199 2.45 1.274 0.08
2.0 0.188 2.45 1.274 0.08
2.0 0.195 2.45 1.274 0.08
2.0 0.051 2.45 1.274 0.08
2.0 0.454 2.45 1.274 0.08
2.0 14.109 2.45 1.274 0.08
2.0 0.074 2.45 1.274 0.08
2.0 0.047 2.45 1.274 0.08
2.0 0.043 2.45 1.274 0.08
2.0 0.04 2.45 1.274 0.08
2.0 5.498 2.45 1.274 0.08
2.0 2.307 2.45 1.274 0.08
2.0 5.698 2.45 1.274 0.08
2.0 3.614 2.45 1.274 0.08
2.0 0.19 2.45 1.274 0.08
2.0 0.205 2.45 1.274 0.08
2.0 0.199 2.45 1.274 0.08
2.0 0.185 2.45 1.274 0.08
2.0 0.524 2.45 1.274 0.08
2.0 0.178 2.45 1.274 0.08
2.0 4.571 2.45 1.274 0.08
2.0 0.572 2.45 1.274 0.08
2.0 3.347 2.45 1.274 0.08
2.0 1.828 2.45 1.274 0.08
2.0 0.103 2.45 1.274 0.08
2.0 18.355 2.45 1.274 0.08
2.0 2.755 2.45 1.274 0.08
2.0 0.581 2.45 1.274 0.08
2.0 0.116 2.45 1.274 0.08
2.0 0.297 2.45 1.274 0.08
2.0 0.076 2.45 1.274 0.08
2.0 0.663 2.45 1.274 0.08
2.0 0.042 2.45 1.274 0.08
2.0 15.731 2.45 1.274 0.08
2.0 16.026 2.45 1.274 0.08
2.0 0.503 2.45 1.274 0.08
2.0 0.2 2.45 1.274 0.08
2.0 0.211 2.45 1.274 0.08
2.0 0.269 2.45 1.274 0.08
2.0 0.445 2.45 1.274 0.08
2.0 0.051 2.45 1.274 0.08
2.0 2.678 2.45 1.274 0.08
2.0 20.967 2.45 1.274 0.08
2.0 5.269 2.45 1.274 0.08
2.0 5.388 2.45 1.274 0.08
2.0 0.053 2.45 1.274 0.08
2.0 0.026 2.45 1.274 0.08
2.0 0.025 2.45 1.274 0.08
2.0 0.023 2.45 1.274 0.08
2.0 0.024 2.45 1.274 0.08
2.0 0.023 2.45 1.274 0.08
2.0 3.758 2.45 1.274 0.08
2.0 5.673 2.45 1.274 0.08
2.0 0.541 2.45 1.274 0.08
2.0 7.815 2.45 1.274 0.08
2.0 11.956 2.45 1.274 0.08
2.0 1.576 2.45 1.274 0.08
2.0 0.536 2.45 1.274 0.08
2.0 0.198 2.45 1.274 0.08
2.0 0.546 2.45 1.274 0.08
2.0 0.202 2.45 1.274 0.08
2.0 0.202 2.45 1.274 0.08
2.0 0.036 2.45 1.274 0.08
2.0 16.985 2.45 1.274 0.08
2.0 15.584 2.45 1.274 0.08
2.0 0.562 2.45 1.274 0.08
2.0 0.206 2.45 1.274 0.08
2.0 0.195 2.45 1.274 0.08
2.0 0.199 2.45 1.274 0.08
2.0 0.198 2.45 1.274 0.08
2.0 0.083 2.45 1.274 0.08
2.0 3.664 2.45 1.274 0.08
2.0 18.385 2.45 1.274 0.08
2.0 1.845 2.45 1.274 0.08
2.0 4.311 2.45 1.274 0.08
2.0 2.233 2.45 1.274 0.08
2.0 0.504 2.45 1.274 0.08
2.0 0.203 2.45 1.274 0.08
2.0 0.19 2.45 1.274 0.08
2.0 0.539 2.45 1.274 0.08
2.0 0.214 2.45 1.274 0.08
2.0 0.036 2.45 1.274 0.08
2.0 6.403 2.45 1.274 0.08
2.0 5.896 2.45 1.274 0.08
2.0 1.973 2.45 1.274 0.08
3.0 18.0 3.45 0.25 0.47
3.0 0.584 3.45 0.25 0.47
3.0 0.112 3.45 0.25 0.47
3.0 0.433 3.45 0.25 0.47
3.0 0.115 3.45 0.25 0.47
3.0 0.193 3.45 0.25 0.47
3.0 0.203 3.45 0.25 0.47
3.0 0.198 3.45 0.25 0.47
3.0 0.576 3.45 0.25 0.47
3.0 0.218 3.45 0.25 0.47
3.0 0.036 3.45 0.25 0.47
3.0 0.024 3.45 0.25 0.47
3.0 18.693 3.45 0.25 0.47
3.0 11.173 3.45 0.25 0.47
3.0 0.493 3.45 0.25 0.47
3.0 0.349 3.45 0.25 0.47
3.0 0.07 3.45 0.25 0.47
3.0 0.18 3.45 0.25 0.47
3.0 0.191 3.45 0.25 0.47
3.0 3.946 3.45 0.25 0.47
3.0 0.186 3.45 0.25 0.47
3.0 0.036 3.45 0.25 0.47
3.0 2.205 3.45 0.25 0.47
3.0 0.973 3.45 0.25 0.47
3.0 0.441 3.45 0.25 0.47
3.0 3.62 3.45 0.25 0.47
3.0 0.205 3.45 0.25 0.47
3.0 0.74 3.45 0.25 0.47
3.0 0.164 3.45 0.25 0.47
3.0 0.619 3.45 0.25 0.47
3.0 0.128 3.45 0.25 0.47
3.0 1.353 3.45 0.25 0.47
3.0 0.537 3.45 0.25 0.47
3.0 6.432 3.45 0.25 0.47
3.0 6.466 3.45 0.25 0.47
3.0 2.509 3.45 0.25 0.47
3.0 1.358 3.45 0.25 0.47
3.0 1.096 3.45 0.25 0.47
3.0 0.046 3.45 0.25 0.47
3.0 0.024 3.45 0.25 0.47
3.0 0.024 3.45 0.25 0.47
3.0 0.526 3.45 0.25 0.47
3.0 0.099 3.45 0.25 0.47
3.0 0.198 3.45 0.25 0.47
3.0 0.536 3.45 0.25 0.47
3.0 0.036 3.45 0.25 0.47
3.0 7.882 3.45 0.25 0.47
3.0 0.061 3.45 0.25 0.47
3.0 1.654 3.45 0.25 0.47
3.0 0.646 3.45 0.25 0.47
3.0 3.577 3.45 0.25 0.47
3.0 1.319 3.45 0.25 0.47
3.0 16.785 3.45 0.25 0.47
3.0 0.492 3.45 0.25 0.47
3.0 0.195 3.45 0.25 0.47
3.0 0.196 3.45 0.25 0.47
3.0 0.616 3.45 0.25 0.47
3.0 0.187 3.45 0.25 0.47
3.0 0.203 3.45 0.25 0.47
3.0 0.192 3.45 0.25 0.47
3.0 0.201 3.45 0.25 0.47
3.0 0.09 3.45 0.25 0.47
3.0 0.22 3.45 0.25 0.47
3.0 0.174 3.45 0.25 0.47
3.0 18.287 3.45 0.25 0.47
3.0 1.989 3.45 0.25 0.47
3.0 10.3 3.45 0.25 0.47
3.0 0.522 3.45 0.25 0.47
3.0 0.198 3.45 0.25 0.47
3.0 0.198 3.45 0.25 0.47
3.0 0.202 3.45 0.25 0.47
3.0 0.601 3.45 0.25 0.47
3.0 0.195 3.45 0.25 0.47
3.0 0.199 3.45 0.25 0.47
3.0 0.204 3.45 0.25 0.47
3.0 0.201 3.45 0.25 0.47
3.0 0.083 3.45 0.25 0.47
3.0 7.36 3.45 0.25 0.47
3.0 20.28 3.45 0.25 0.47
3.0 1.369 3.45 0.25 0.47
3.0 1.533 3.45 0.25 0.47
3.0 0.54 3.45 0.25 0.47
3.0 0.255 3.45 0.25 0.47
3.0 0.153 3.45 0.25 0.47
3.0 0.207 3.45 0.25 0.47
3.0 2.843 3.45 0.25 0.47
3.0 0.051 3.45 0.25 0.47
3.0 0.024 3.45 0.25 0.47
3.0 0.024 3.45 0.25 0.47
3.0 0.023 3.45 0.25 0.47
3.0 0.022 3.45 0.25 0.47
3.0 13.227 3.45 0.25 0.47
3.0 20.572 3.45 0.25 0.47
3.0 20.278 3.45 0.25 0.47
3.0 20.241 3.45 0.25 0.47
3.0 20.223 3.45 0.25 0.47
3.0 20.243 3.45 0.25 0.47
3.0 13.124 3.45 0.25 0.47
3.0 7.11 3.45 0.25 0.47
3.0 2.177 3.45 0.25 0.47
3.0 3.442 3.45 0.25 0.47
3.0 0.055 3.45 0.25 0.47
3.0 0.023 3.45 0.25 0.47
3.0 5.697 3.45 0.25 0.47
3.0 3.346 3.45 0.25 0.47
3.0 5.491 3.45 0.25 0.47
3.0 20.241 3.45 0.25 0.47
3.0 20.232 3.45 0.25 0.47
3.0 20.251 3.45 0.25 0.47
3.0 20.159 3.45 0.25 0.47
3.0 0.059 3.45 0.25 0.47
3.0 0.015 3.45 0.25 0.47
3.0 0.01 3.45 0.25 0.47
3.0 0.032 3.45 0.25 0.47
3.0 0.031 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.039 3.45 0.25 0.47
3.0 0.019 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.016 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.019 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 2.701 3.45 0.25 0.47
3.0 3.457 3.45 0.25 0.47
3.0 3.263 3.45 0.25 0.47
3.0 1.801 3.45 0.25 0.47
3.0 3.334 3.45 0.25 0.47
3.0 3.507 3.45 0.25 0.47
3.0 1.63 3.45 0.25 0.47
3.0 2.2 3.45 0.25 0.47
3.0 3.203 3.45 0.25 0.47
3.0 3.33 3.45 0.25 0.47
3.0 3.195 3.45 0.25 0.47
3.0 2.848 3.45 0.25 0.47
3.0 0.438 3.45 0.25 0.47
3.0 5.023 3.45 0.25 0.47
3.0 1.511 3.45 0.25 0.47
3.0 2.911 3.45 0.25 0.47
3.0 3.388 3.45 0.25 0.47
3.0 2.609 3.45 0.25 0.47
3.0 1.041 3.45 0.25 0.47
3.0 3.249 3.45 0.25 0.47
3.0 3.241 3.45 0.25 0.47
3.0 1.948 3.45 0.25 0.47
3.0 0.332 3.45 0.25 0.47
3.0 1.513 3.45 0.25 0.47
3.0 5.721 3.45 0.25 0.47
3.0 1.873 3.45 0.25 0.47
3.0 1.805 3.45 0.25 0.47
3.0 1.771 3.45 0.25 0.47
3.0 1.486 3.45 0.25 0.47
3.0 5.768 3.45 0.25 0.47
3.0 0.291 3.45 0.25 0.47
3.0 3.371 3.45 0.25 0.47
3.0 1.696 3.45 0.25 0.47
3.0 1.871 3.45 0.25 0.47
3.0 3.117 3.45 0.25 0.47
3.0 3.343 3.45 0.25 0.47
3.0 3.261 3.45 0.25 0.47
3.0 3.886 3.45 0.25 0.47
3.0 0.294 3.45 0.25 0.47
3.0 2.942 3.45 0.25 0.47
3.0 3.424 3.45 0.25 0.47
3.0 3.255 3.45 0.25 0.47
3.0 3.538 3.45 0.25 0.47
3.0 3.06 3.45 0.25 0.47
3.0 3.065 3.45 0.25 0.47
3.0 1.14 3.45 0.25 0.47
3.0 0.774 3.45 0.25 0.47
3.0 3.832 3.45 0.25 0.47
3.0 1.777 3.45 0.25 0.47
3.0 5.822 3.45 0.25 0.47
3.0 8.575 3.45 0.25 0.47
3.0 0.129 3.45 0.25 0.47
3.0 2.302 3.45 0.25 0.47
3.0 0.565 3.45 0.25 0.47
3.0 3.293 3.45 0.25 0.47
3.0 7.657 3.45 0.25 0.47
3.0 6.29 3.45 0.25 0.47
3.0 12.41 3.45 0.25 0.47
3.0 7.842 3.45 0.25 0.47
3.0 20.248 3.45 0.25 0.47
3.0 20.312 3.45 0.25 0.47
3.0 20.253 3.45 0.25 0.47
3.0 20.241 3.45 0.25 0.47
3.0 1.512 3.45 0.25 0.47
3.0 3.52 3.45 0.25 0.47
3.0 8.178 3.45 0.25 0.47
3.0 7.028 3.45 0.25 0.47
3.0 20.242 3.45 0.25 0.47
3.0 5.314 3.45 0.25 0.47
3.0 0.046 3.45 0.25 0.47
3.0 0.019 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.016 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.016 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.016 3.45 0.25 0.47
3.0 0.018 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 0.017 3.45 0.25 0.47
3.0 6.9 3.45 0.25 0.47
3.0 3.957 3.45 0.25 0.47
3.0 5.543 3.45 0.25 0.47
3.0 0.862 3.45 0.25 0.47
3.0 7.524 3.45 0.25 0.47
3.0 4.487 3.45 0.25 0.47
3.0 7.22 3.45 0.25 0.47
3.0 7.505 3.45 0.25 0.47
3.0 3.784 3.45 0.25 0.47
3.0 7.262 3.45 0.25 0.47
3.0 7.2 3.45 0.25 0.47
3.0 5.826 3.45 0.25 0.47
3.0 0.794 3.45 0.25 0.47
3.0 0.234 3.45 0.25 0.47
3.0 2.977 3.45 0.25 0.47
3.0 2.825 3.45 0.25 0.47
3.0 7.262 3.45 0.25 0.47
3.0 0.54 3.45 0.25 0.47
3.0 6.768 3.45 0.25 0.47
3.0 4.741 3.45 0.25 0.47
3.0 0.509 3.45 0.25 0.47
3.0 10.08 3.45 0.25 0.47
3.0 4.226 3.45 0.25 0.47
3.0 1.733 3.45 0.25 0.47
3.0 3.7 3.45 0.25 0.47
3.0 0.948 3.45 0.25 0.47
3.0 10.391 3.45 0.25 0.47
3.0 1.531 3.45 0.25 0.47
3.0 1.637 3.45 0.25 0.47
3.0 6.704 3.45 0.25 0.47
3.0 7.031 3.45 0.25 0.47
3.0 13.294 3.45 0.25 0.47
3.0 0.385 3.45 0.25 0.47
3.0 13.447 3.45 0.25 0.47
3.0 0.086 3.45 0.25 0.47
3.0 6.363 3.45 0.25 0.47
3.0 7.24 3.45 0.25 0.47
3.0 13.019 3.45 0.25 0.47
3.0 3.432 3.45 0.25 0.47
3.0 7.828 3.45 0.25 0.47
3.0 8.988 3.45 0.25 0.47
3.0 4.727 3.45 0.25 0.47
3.0 13.9 3.45 0.25 0.47
3.0 1.612 3.45 0.25 0.47
3.0 5.185 3.45 0.25 0.47
3.0 13.938 3.45 0.25 0.47
3.0 1.152 3.45 0.25 0.47
3.0 4.545 3.45 0.25 0.47
3.0 8.025 3.45 0.25 0.47
3.0 2.548 3.45 0.25 0.47
3.0 5.115 3.45 0.25 0.47
4.0 20.23 4.45 0.183 0.93
4.0 20.258 4.45 0.183 0.93
4.0 20.241 4.45 0.183 0.93
4.0 20.249 4.45 0.183 0.93
4.0 7.637 4.45 0.183 0.93
4.0 0.047 4.45 0.183 0.93
4.0 0.028 4.45 0.183 0.93
4.0 0.022 4.45 0.183 0.93
4.0 0.023 4.45 0.183 0.93
4.0 0.023 4.45 0.183 0.93
4.0 0.021 4.45 0.183 0.93
4.0 0.022 4.45 0.183 0.93
4.0 0.022 4.45 0.183 0.93
4.0 0.022 4.45 0.183 0.93
4.0 0.021 4.45 0.183 0.93
4.0 0.036 4.45 0.183 0.93
4.0 0.026 4.45 0.183 0.93
4.0 0.018 4.45 0.183 0.93
4.0 0.019 4.45 0.183 0.93
4.0 0.025 4.45 0.183 0.93
4.0 0.016 4.45 0.183 0.93
4.0 0.018 4.45 0.183 0.93
4.0 0.018 4.45 0.183 0.93
4.0 0.018 4.45 0.183 0.93
4.0 0.017 4.45 0.183 0.93
4.0 0.018 4.45 0.183 0.93
4.0 0.992 4.45 0.183 0.93
4.0 1.334 4.45 0.183 0.93
4.0 0.603 4.45 0.183 0.93
4.0 3.296 4.45 0.183 0.93
4.0 0.035 4.45 0.183 0.93
4.0 0.407 4.45 0.183 0.93
4.0 0.745 4.45 0.183 0.93
4.0 2.076 4.45 0.183 0.93
4.0 0.846 4.45 0.183 0.93
4.0 0.545 4.45 0.183 0.93
4.0 4.437 4.45 0.183 0.93
4.0 5.32 4.45 0.183 0.93
4.0 1.202 4.45 0.183 0.93
4.0 0.63 4.45 0.183 0.93
4.0 1.193 4.45 0.183 0.93
4.0 4.868 4.45 0.183 0.93
4.0 1.733 4.45 0.183 0.93
4.0 1.661 4.45 0.183 0.93
4.0 0.274 4.45 0.183 0.93
4.0 1.924 4.45 0.183 0.93
4.0 1.911 4.45 0.183 0.93
4.0 1.696 4.45 0.183 0.93
4.0 0.267 4.45 0.183 0.93
4.0 1.284 4.45 0.183 0.93
4.0 16.336 4.45 0.183 0.93
4.0 1.26 4.45 0.183 0.93
4.0 0.039 4.45 0.183 0.93
4.0 0.11 4.45 0.183 0.93
4.0 2.606 4.45 0.183 0.93
4.0 20.328 4.45 0.183 0.93
4.0 3.574 4.45 0.183 0.93
4.0 0.549 4.45 0.183 0.93
4.0 0.245 4.45 0.183 0.93
4.0 0.069 4.45 0.183 0.93
4.0 4.072 4.45 0.183 0.93
4.0 11.777 4.45 0.183 0.93
4.0 16.805 4.45 0.183 0.93
4.0 0.07 4.45 0.183 0.93
4.0 0.085 4.45 0.183 0.93
4.0 0.027 4.45 0.183 0.93
4.0 2.923 4.45 0.183 0.93
4.0 1.927 4.45 0.183 0.93
4.0 20.253 4.45 0.183 0.93
4.0 7.309 4.45 0.183 0.93
4.0 0.456 4.45 0.183 0.93
4.0 12.501 4.45 0.183 0.93
4.0 19.553 4.45 0.183 0.93
4.0 0.456 4.45 0.183 0.93
4.0 3.704 4.45 0.183 0.93
4.0 2.907 4.45 0.183 0.93
4.0 17.347 4.45 0.183 0.93
4.0 7.384 4.45 0.183 0.93
4.0 2.35 4.45 0.183 0.93
4.0 0.408 4.45 0.183 0.93
4.0 11.199 4.45 0.183 0.93
4.0 6.075 4.45 0.183 0.93
4.0 14.177 4.45 0.183 0.93
4.0 4.754 4.45 0.183 0.93
4.0 0.489 4.45 0.183 0.93
4.0 15.012 4.45 0.183 0.93
4.0 20.25 4.45 0.183 0.93
4.0 20.228 4.45 0.183 0.93
4.0 20.24 4.45 0.183 0.93
4.0 16.999 4.45 0.183 0.93
4.0 2.834 4.45 0.183 0.93
4.0 1.044 4.45 0.183 0.93
4.0 0.819 4.45 0.183 0.93
4.0 3.302 4.45 0.183 0.93
4.0 3.074 4.45 0.183 0.93
4.0 2.887 4.45 0.183 0.93
4.0 3.056 4.45 0.183 0.93
4.0 3.5 4.45 0.183 0.93
4.0 2.649 4.45 0.183 0.93
4.0 1.533 4.45 0.183 0.93
4.0 17.547 4.45 0.183 0.93
4.0 1.893 4.45 0.183 0.93
4.0 1.046 4.45 0.183 0.93
4.0 0.175 4.45 0.183 0.93
4.0 2.643 4.45 0.183 0.93
4.0 17.677 4.45 0.183 0.93
4.0 0.189 4.45 0.183 0.93
4.0 7.723 4.45 0.183 0.93
4.0 1.824 4.45 0.183 0.93
4.0 0.41 4.45 0.183 0.93
4.0 10.094 4.45 0.183 0.93
4.0 18.734 4.45 0.183 0.93
4.0 1.494 4.45 0.183 0.93
4.0 0.325 4.45 0.183 0.93
4.0 3.977 4.45 0.183 0.93
4.0 0.335 4.45 0.183 0.93
4.0 7.053 4.45 0.183 0.93
4.0 0.051 4.45 0.183 0.93
4.0 8.485 4.45 0.183 0.93
4.0 5.721 4.45 0.183 0.93
4.0 6.205 4.45 0.183 0.93
4.0 1.823 4.45 0.183 0.93
4.0 2.834 4.45 0.183 0.93
4.0 2.348 4.45 0.183 0.93
4.0 1.308 4.45 0.183 0.93
4.0 3.238 4.45 0.183 0.93
4.0 17.161 4.45 0.183 0.93
4.0 0.078 4.45 0.183 0.93
4.0 4.116 4.45 0.183 0.93
4.0 0.851 4.45 0.183 0.93
4.0 0.245 4.45 0.183 0.93
4.0 0.068 4.45 0.183 0.93
4.0 14.904 4.45 0.183 0.93
4.0 16.709 4.45 0.183 0.93
4.0 0.503 4.45 0.183 0.93
4.0 0.11 4.45 0.183 0.93
4.0 2.912 4.45 0.183 0.93
4.0 20.289 4.45 0.183 0.93
4.0 9.773 4.45 0.183 0.93
4.0 0.528 4.45 0.183 0.93
4.0 0.088 4.45 0.183 0.93
4.0 7.78 4.45 0.183 0.93
4.0 2.212 4.45 0.183 0.93
4.0 20.266 4.45 0.183 0.93
4.0 0.143 4.45 0.183 0.93
4.0 2.589 4.45 0.183 0.93
4.0 0.6 4.45 0.183 0.93
4.0 0.04 4.45 0.183 0.93
4.0 1.159 4.45 0.183 0.93
4.0 1.398 4.45 0.183 0.93
4.0 14.36 4.45 0.183 0.93
4.0 19.182 4.45 0.183 0.93
4.0 0.499 4.45 0.183 0.93
4.0 0.099 4.45 0.183 0.93
4.0 0.493 4.45 0.183 0.93
4.0 20.283 4.45 0.183 0.93
4.0 14.014 4.45 0.183 0.93
4.0 6.298 4.45 0.183 0.93
4.0 1.073 4.45 0.183 0.93
4.0 0.104 4.45 0.183 0.93
4.0 0.378 4.45 0.183 0.93
4.0 19.497 4.45 0.183 0.93
4.0 1.253 4.45 0.183 0.93
4.0 1.492 4.45 0.183 0.93
4.0 1.846 4.45 0.183 0.93
4.0 1.269 4.45 0.183 0.93
4.0 0.502 4.45 0.183 0.93
4.0 0.083 4.45 0.183 0.93
4.0 0.032 4.45 0.183 0.93
4.0 13.784 4.45 0.183 0.93
4.0 19.248 4.45 0.183 0.93
4.0 0.511 4.45 0.183 0.93
4.0 0.041 4.45 0.183 0.93
4.0 0.652 4.45 0.183 0.93
4.0 20.246 4.45 0.183 0.93
4.0 12.033 4.45 0.183 0.93
4.0 0.513 4.45 0.183 0.93
4.0 0.073 4.45 0.183 0.93
4.0 5.232 4.45 0.183 0.93
4.0 2.401 4.45 0.183 0.93
4.0 3.879 4.45 0.183 0.93
4.0 16.386 4.45 0.183 0.93
4.0 3.565 4.45 0.183 0.93
4.0 0.924 4.45 0.183 0.93
4.0 0.514 4.45 0.183 0.93
4.0 0.036 4.45 0.183 0.93
4.0 0.203 4.45 0.183 0.93
4.0 15.023 4.45 0.183 0.93
4.0 17.846 4.45 0.183 0.93
4.0 0.488 4.45 0.183 0.93
4.0 0.041 4.45 0.183 0.93
4.0 2.145 4.45 0.183 0.93
4.0 20.258 4.45 0.183 0.93
4.0 9.85 4.45 0.183 0.93
4.0 0.506 4.45 0.183 0.93
4.0 0.074 4.45 0.183 0.93
4.0 4.695 4.45 0.183 0.93
4.0 5.141 4.45 0.183 0.93
4.0 6.9 4.45 0.183 0.93
4.0 1.471 4.45 0.183 0.93
4.0 3.64 4.45 0.183 0.93
4.0 0.281 4.45 0.183 0.93
5.0 7.962 5.45 0.247 1.2
5.0 1.463 5.45 0.247 1.2
5.0 1.532 5.45 0.247 1.2
5.0 0.429 5.45 0.247 1.2
5.0 0.041 5.45 0.247 1.2
5.0 0.25 5.45 0.247 1.2
5.0 8.075 5.45 0.247 1.2
5.0 5.241 5.45 0.247 1.2
5.0 3.503 5.45 0.247 1.2
5.0 13.01 5.45 0.247 1.2
5.0 0.493 5.45 0.247 1.2
5.0 2.344 5.45 0.247 1.2
5.0 0.046 5.45 0.247 1.2
5.0 0.991 5.45 0.247 1.2
5.0 3.356 5.45 0.247 1.2
5.0 20.691 5.45 0.247 1.2
5.0 20.257 5.45 0.247 1.2
5.0 20.245 5.45 0.247 1.2
5.0 1.728 5.45 0.247 1.2
5.0 0.372 5.45 0.247 1.2
5.0 0.963 5.45 0.247 1.2
5.0 17.168 5.45 0.247 1.2
5.0 20.228 5.45 0.247 1.2
5.0 6.739 5.45 0.247 1.2
5.0 3.304 5.45 0.247 1.2
5.0 0.039 5.45 0.247 1.2
5.0 0.019 5.45 0.247 1.2
5.0 0.018 5.45 0.247 1.2
5.0 3.343 5.45 0.247 1.2
5.0 3.418 5.45 0.247 1.2
5.0 3.988 5.45 0.247 1.2
5.0 2.442 5.45 0.247 1.2
