"avg_Time (s)" avg_latitude avg_longitude avg_altitude(m) avg_speed(mps) avg_distance(m) avg_velocityX(mps) avg_velocityY(mps) avg_velocityZ(mps) avg_pitch(deg) avg_roll(deg) avg_yaw(deg) avg_timestamp "stdDev_Time (s)" stdDev_latitude stdDev_longitude stdDev_altitude(m) stdDev_speed(mps) stdDev_distance(m) stdDev_velocityX(mps) stdDev_velocityY(mps) stdDev_velocityZ(mps) stdDev_pitch(deg) stdDev_roll(deg) stdDev_yaw(deg) stdDev_timestamp
65.5324 48.04823309999999 11.6546687 14.290000000000003 1.16 20.094 0.28 -0.9500000000000002 -0.5999999999999999 1.4700000000000002 -1.42 -4.44 1574690000000.0 0.30003356478900634 1.4456832289756497e-06 4.5617978911993655e-06 0.20712315177207982 0.10601886624558857 0.31613920984275273 0.039999999999999994 0.13601470508735444 1.1102230246251565e-16 0.2238302928559939 0.8340263784797217 0.04898979485566339 0.0
66.50588888888889 48.048236333333335 11.654651888888887 14.877777777777778 1.298888888888889 21.324444444444442 0.16666666666666666 -1.1777777777777776 -0.5111111111111111 1.4222222222222223 1.322222222222222 -4.433333333333334 1574690000000.0 0.26998866002706473 6.66666666562479e-07 5.086899174436453e-06 0.16178021976178927 0.02997941680718234 0.37588742732990066 0.0816496580927726 0.04157397096415485 0.03142696805273544 0.27397395568751004 1.1321344421320854 0.04714045207910301 0.0
67.45078947368421 48.048235842105264 11.654635473684209 15.452631578947367 1.041578947368421 22.538421052631584 -0.05789473684210527 -0.8789473684210526 -0.5210526315789474 0.46842105263157885 5.56842105263158 -4.436842105263159 1574690000000.0 0.2841859248611667 1.0393904032758492e-06 4.209868369779172e-06 0.18458608333421248 0.15540314830837604 0.3167310524037495 0.1091391650175143 0.20920638857212415 0.04076824574955175 0.2616800609401274 1.4349225658839933 0.048237638894271836 0.0
68.47616666666667 48.048228611111114 11.654626666666667 16.05 0.7866666666666666 23.256666666666668 -0.5055555555555555 -0.27777777777777773 -0.5 -1.4333333333333333 3.6333333333333337 -4.461111111111112 1574690000000.0 0.29714273599661806 3.129410469324e-06 1.3333333334210174e-06 0.16414763002993477 0.04176654695380558 0.13474255287605102 0.12234841969747355 0.14740554623801777 0.0 0.8491826135237998 0.9826268648655785 0.048749802152178286 0.0
69.47524999999999 48.04822025 11.6546257 16.555 0.6940000000000001 23.4375 -0.51 -0.005000000000000002 -0.465 -2.2800000000000002 0.5700000000000001 -4.375 1574690000000.0 0.2939421499206936 2.094636005856366e-06 9.539392015502852e-07 0.16874537030686224 0.07151223671512451 0.052237438681466526 0.06244997998398397 0.049749371855330994 0.04769696007084726 0.19131126469708992 1.9741073932286461 0.062249497989943815 0.0
70.4728947368421 48.04821542105263 11.654627631578947 17.021052631578943 0.5184210526315789 23.357894736842105 -0.2421052631578947 -0.12631578947368421 -0.4000000000000001 -1.7894736842105259 -3.2631578947368416 -4.352631578947369 1574690000000.0 0.2750718364999535 7.48035284876979e-07 4.823763894385819e-07 0.13210421471590658 0.05353436258926909 0.02857657254841792 0.1497920996921864 0.11626695807565537 5.551115123125783e-17 0.40248535356431925 0.1422026956432241 0.04993069989739573 0.0
71.4797 48.0482182 11.654624699999998 17.499999999999996 0.7455 23.5395 0.18000000000000002 -0.52 -0.49000000000000005 0.38500000000000006 -3.45 -4.385000000000001 1574690000000.0 0.2801999464668029 1.6000000010230052e-06 2.002498439273142e-06 0.1414213562373095 0.1258759309796754 0.11182463950310806 0.08717797887081348 0.15362291495737218 0.029999999999999995 0.5516112761719072 0.09746794344808973 0.05722761571129811 0.0
72.49838888888888 48.04822405555555 11.654611944444447 18.033333333333335 1.2911111111111113 24.395000000000003 0.33333333333333326 -1.1444444444444442 -0.5 1.9000000000000001 -2.1722222222222225 -4.411111111111111 1574690000000.0 0.2980865159440366 1.9285061053526967e-06 6.275810901262731e-06 0.18856180831641292 0.17438427837167514 0.4344121187178015 0.04714045207910318 0.18324913891634043 0.0 0.29059326290271154 0.7209604362357784 0.031426968052735337 0.0
73.56105555555555 48.048228222222214 11.654587666666666 18.61111111111111 1.6566666666666667 26.15555555555555 0.16666666666666669 -1.5777777777777777 -0.4666666666666667 1.7000000000000002 -0.01666666666666668 -4.388888888888889 1574690000000.0 0.2786781242106754 7.85674201791072e-07 7.0000000002876404e-06 0.1448711645600594 0.09746794344808962 0.5155172399555208 0.04714045207910317 0.11331154474650636 0.04714045207910316 0.2494438257849294 0.7959969290839702 0.07370277311900898 0.0
74.54665 48.0482282 11.654562999999998 19.055 1.584 27.982 -0.039999999999999994 -1.52 -0.4200000000000001 0.6000000000000001 3.604999999999999 -4.405000000000001 1574690000000.0 0.2826386871962148 8.717797894412765e-07 6.789698078635893e-06 0.14309088021254224 0.122939009268824 0.5039900792674399 0.04898979485566356 0.11661903789690603 0.039999999999999994 0.5585696017507576 1.228199902296039 0.038405728739343024 0.0
75.52066666666667 48.048223166666666 11.654546555555555 19.505555555555553 0.9583333333333334 29.25611111111111 -0.37777777777777777 -0.7444444444444445 -0.4000000000000001 -0.7000000000000001 7.144444444444444 -4.5 1574690000000.0 0.2548897365092958 1.9220937664707142e-06 2.565199195811447e-06 0.10786937688304267 0.15184970639857467 0.2015809429068383 0.1314684396244359 0.23622546250521445 5.551115123125783e-17 0.42295258468165065 1.3740541078713109 0.0 0.0
76.50331578947367 48.0482125263158 11.654542210526314 20.031578947368423 0.9199999999999998 29.710526315789473 -0.7052631578947368 -0.13157894736842105 -0.5631578947368421 -2.3368421052631576 1.7000000000000006 -4.426315789473685 1574690000000.0 0.2904780184874182 3.871194853093259e-06 4.076824579145973e-07 0.202751160886929 0.06890114963520298 0.07394690016708787 0.06862318321265949 0.08616160812497316 0.04823763889427199 0.45214171778767426 1.5169220914664494 0.0440347382386354 0.0
77.5218888888889 48.04820444444445 11.654542999999999 20.58888888888889 0.6455555555555557 29.772222222222222 -0.3888888888888889 -0.03333333333333333 -0.5 -2.144444444444445 -1.4222222222222218 -4.388888888888889 1574690000000.0 0.308944059821135 1.3425606634140147e-06 8.164965810418543e-07 0.16629588385661978 0.08314794192830981 0.04262961354055736 0.13698697784375502 0.047140452079103175 0.0 0.4058218303944372 0.5286834334831253 0.03142696805273562 0.0
78.55731250000001 48.048203875 11.654544875 21.13125 0.5275000000000001 29.658125 -0.006249999999999999 -0.13125000000000003 -0.5 -0.53125 -2.28125 -4.36875 1574690000000.0 0.31737925238387915 9.27024811780018e-07 3.3071891422303846e-07 0.18946882989030156 0.01785357107135714 0.028770373216209705 0.08267972847076846 0.0582961190818051 0.0 0.6038612733898407 0.24550649176752948 0.046351240544348145 0.0
79.52272222222223 48.04820744444445 11.654542333333334 21.7 0.6877777777777777 29.785555555555554 0.18888888888888888 -0.4222222222222222 -0.5 0.7222222222222222 -1.8888888888888888 -4.411111111111112 1574690000000.0 0.2656908825340613 1.3425606634140147e-06 1.885618083148567e-06 0.14907119849998546 0.08093588378433028 0.11285301267195198 0.07370277311900889 0.10304020550550783 0.0 0.2698879511442471 0.5384018417593652 0.031426968052735337 0.0
80.54294444444446 48.048212 11.654532777777778 22.255555555555556 0.7455555555555556 30.42666666666667 0.23333333333333328 -0.5222222222222221 -0.4666666666666667 1.4666666666666666 3.4222222222222225 -4.311111111111111 1574690000000.0 0.26232199726083527 9.428090408764647e-07 2.8196838979451425e-06 0.1571348402636767 0.13425606637327303 0.19612920911140877 0.06666666666666667 0.13966450099973926 0.04714045207910316 0.2 2.3432066242545955 0.056655772373253276 0.0
81.51665 48.04821160000001 11.65452545 22.77 0.5735000000000001 30.973000000000003 -0.08499999999999999 -0.21999999999999997 -0.51 -0.10999999999999999 3.160000000000001 -4.335000000000001 1574690000000.0 0.29374602550502604 1.3564659954003464e-06 2.0850659464066212e-06 0.16763054614240164 0.07309411741036347 0.16355732939859338 0.10136567466356648 0.05999999999999999 0.06999999999999999 0.850235261559999 0.5877074101966046 0.08529361054615997 0.0
82.5399 48.048207300000016 11.654521699999998 23.39 0.576 31.315999999999995 -0.15000000000000005 -0.010000000000000007 -0.55 -2.6499999999999995 2.83 -4.4300000000000015 1574690000000.0 0.2907068798635497 1.1000000003233172e-06 4.5825756915262385e-07 0.18138357147217046 0.0571314274283428 0.033526109228480615 0.05 0.06999999999999999 0.04999999999999998 0.4129164564412515 0.7550496672405068 0.04582575694955823 0.0
83.51566666666665 48.048205111111116 11.654525 23.955555555555556 0.5677777777777778 31.106666666666666 0.022222222222222223 0.2222222222222222 -0.5111111111111111 -3.7333333333333334 0.9333333333333331 -4.4222222222222225 1574690000000.0 0.2656511915191721 3.1426967973389975e-07 1.8856180833230218e-06 0.1571348402636774 0.04661372658534006 0.12736648783028587 0.0628539361054709 0.09162456945817024 0.03142696805273544 0.23094010767585024 0.30550504633038933 0.06285393610547085 0.0
84.47250000000001 48.048206777777786 11.654532666666666 24.466666666666665 0.7455555555555554 30.507777777777775 0.3777777777777777 0.37777777777777777 -0.5 -2.6888888888888887 -0.3111111111111111 -4.411111111111112 1574690000000.0 0.30520671501277447 1.617802196190239e-06 2.708012801365057e-06 0.18856180831641292 0.06431020501550125 0.2373828495994404 0.14740554623801774 0.04157397096415492 0.0 0.24695678634325405 0.30711722135745007 0.031426968052735337 0.0
85.53133333333334 48.04821377777778 11.6545405 25.061111111111114 0.7944444444444445 29.827222222222222 0.6222222222222222 0.2777777777777778 -0.4000000000000001 0.9944444444444444 -0.4833333333333333 -4.361111111111111 1574690000000.0 0.30716282327130723 2.298684540349491e-06 1.922093765751909e-06 0.1339107865910438 0.13466923356556168 0.16199470346470313 0.1030402055055078 0.0415739709641549 0.10540925533894598 2.7827788314365476 0.10671873729054747 0.048749802152178716 0.0
86.5115789473684 48.04821931578948 11.654542368421051 25.28947368421053 0.3305263157894737 29.60263157894737 0.31578947368421045 0.015789473684210534 -0.03157894736842106 1.989473684210526 0.4526315789473684 -4.368421052631579 1574690000000.0 0.28321041383422957 1.1721609178483695e-06 8.712076505427253e-07 0.030689220499186227 0.08287426647833046 0.059013121222778214 0.06698906348083082 0.08119604537127112 0.0653140718210045 1.1285270963526821 0.5557057353185478 0.04648295192804155 0.0
87.48531578947367 48.04822257894737 11.654537526315792 25.3 0.3000000000000001 29.933157894736848 0.2421052631578947 -0.17368421052631583 0.0 -1.1684210526315788 1.905263157894737 -4.389473684210526 1574690000000.0 0.28428119004578944 7.480352832982335e-07 1.5344610250743638e-06 0.0 0.04855815829335071 0.10407753342575389 0.04937279747182556 0.04403473823863556 0.0 1.5235183074846845 0.1503458616535337 0.05520046569316598 0.0
88.49027777777778 48.048225555555554 11.654534111111113 25.355555555555554 0.37 30.162777777777777 0.36666666666666664 -0.05555555555555555 0.0 -2.172222222222222 1.5777777777777777 -4.438888888888889 1574690000000.0 0.3121363316023511 1.0657403381278882e-06 3.1426968029215487e-07 0.04969039949999427 0.05744562646538029 0.017576991132841318 0.04714045207910319 0.06849348892187752 0.0 0.5495508828484458 0.4062778955284938 0.04874980215217828 0.0
89.47988888888888 48.04822744444444 11.654534777777778 25.399999999999995 0.1111111111111111 30.103333333333335 0.1111111111111111 0.0 0.0 0.6555555555555556 0.6777777777777777 -4.411111111111112 1574690000000.0 0.30069657812945916 4.969039972761065e-07 4.1573970933040923e-07 3.552713678800501e-15 0.11967032904743342 0.02211083193570255 0.11967032904743342 0.0 0.0 1.6439188349193123 0.12272623352430291 0.031426968052735337 0.0
90.5325 48.048228099999996 11.654532750000001 25.399999999999995 0.267 30.227500000000003 0.25 -0.05 0.0 -3.7600000000000007 1.5650000000000002 -4.400000000000001 1574690000000.0 0.29641769515330935 9.433981133092826e-07 7.664854859594168e-07 3.552713678800501e-15 0.13345785851721134 0.037666297933299044 0.15000000000000002 0.05000000000000001 0.0 0.37067505985701266 0.3290516676754579 8.881784197001252e-16 0.0
91.477875 48.048232875 11.654534875 25.375 0.6625 30.043750000000003 0.6499999999999999 0.1 0.0 -3.0625 0.7124999999999999 -4.35 1574690000000.0 0.2738539471597956 1.5360257152327445e-06 1.4523687543905868e-06 0.04330127018922101 0.07822243923581007 0.12185416488573586 0.07071067811865474 0.07071067811865477 0.0 1.2776320871048912 0.48589479313942024 0.050000000000000266 0.0
92.49344444444446 48.04823733333333 11.654539888888888 25.3 0.3777777777777777 29.656666666666663 0.3444444444444444 0.1444444444444445 0.0 2.577777777777778 -0.24444444444444446 -4.333333333333333 1574690000000.0 0.3079944484027505 8.164965788662703e-07 1.1967032903483971e-06 0.0 0.22572243416184976 0.08379870059984387 0.2216659704806667 0.06849348892187752 0.0 1.227262335243029 0.22662308949301266 0.047140452079103425 0.0
93.502 48.04823929999999 11.654537200000002 25.300000000000004 0.11600000000000002 29.848000000000003 0.09 -0.07 0.0 0.48 2.1499999999999995 -4.35 1574690000000.0 0.29895451158997405 7.810249679841345e-07 1.886796226543248e-06 3.552713678800501e-15 0.06437390775772432 0.13496666255042403 0.053851648071345036 0.045825756949558406 0.0 0.20880613017821098 1.2808200498118383 0.050000000000000266 0.0
94.50649999999999 48.04823975 11.654535625000001 25.3 0.21000000000000002 29.96375 -0.05 0.2 0.0 0.012499999999999997 5.425 -4.375 1574690000000.0 0.2668958130057501 4.3301270079896736e-07 6.959705456304958e-07 0.0 0.16209565077447327 0.05242554243877666 0.07071067811865477 0.15000000000000002 0.0 0.2712816801776338 0.3665719574653794 0.04330127018922216 0.0
95.49372222222222 48.04823511111111 11.654542000000001 25.3 0.8400000000000001 29.50111111111111 -0.3444444444444445 0.7666666666666667 0.0 -1.5666666666666667 5.522222222222222 -4.477777777777778 1574690000000.0 0.2834830595674608 1.6629588374798874e-06 2.9439202890533556e-06 0.0 0.18073922282301277 0.20760242154680847 0.06849348892187752 0.16996731711975951 0.0 0.5206833117271104 0.11331154474650627 0.04157397096415476 0.0
96.48637500000001 48.0482285 11.654557375 25.3 1.3162500000000001 28.40625 -0.41250000000000003 1.25 0.0 -2.5 2.575 -4.425000000000001 1574690000000.0 0.32527658903616297 2.2912878469260177e-06 6.836254456985794e-06 0.0 0.06556247020971684 0.47015788571500083 0.03307189138830737 0.07071067811865477 0.0 0.14142135623730964 1.7318703762117995 0.04330127018922178 0.0
97.52499999999999 48.048223368421056 11.654580368421053 25.321052631578944 1.3315789473684212 26.76473684210526 -0.2210526315789474 1.305263157894737 0.0 -2.2789473684210524 -0.5526315789473685 -4.326315789473685 1574690000000.0 0.29729659123154034 6.657426654507921e-07 6.498668093069795e-06 0.04076824574955089 0.06417600452495234 0.4754982807102973 0.14718033109589015 0.05102820902543503 0.0 0.23074010754508395 0.9190203142206045 0.04403473823863579 0.0
98.48531249999999 48.048224875 11.654598 25.4 1.04 25.4325 0.07500000000000001 1.0375 0.0 -0.7375 -1.2625000000000002 -4.425000000000001 1574690000000.0 0.28599753468124595 1.1659223821204487e-06 4.527692569015e-06 0.0 0.08185352771872449 0.35414509738241506 0.06614378277661477 0.08569568250501305 0.0 0.694509719154455 0.8153795128650216 0.04330127018922178 0.0
99.45499999999998 48.0482295 11.654610900000002 25.399999999999995 0.8860000000000001 24.424 0.24999999999999994 0.85 0.0 0.06000000000000001 0.39 -4.420000000000002 1574690000000.0 0.29184345118573557 1.5000000000024253e-06 3.477067730171524e-06 3.552713678800501e-15 0.05444263035526481 0.26729010456805163 0.04999999999999998 0.0670820393249937 0.0 0.19078784028338916 0.11357816691600546 0.039999999999999855 0.0
100.43955555555557 48.04823377777777 11.654619444444442 25.399999999999995 0.648888888888889 23.745555555555555 0.2222222222222222 0.611111111111111 0.0 0.16666666666666666 1.4444444444444446 -4.411111111111112 1574690000000.0 0.2902692662228986 9.162456938002438e-07 1.5713484028424557e-06 3.552713678800501e-15 0.06556497107525303 0.12755052254878868 0.0415739709641549 0.05665577237325315 0.0 0.21602468994692867 0.6734836649196327 0.05665577237325316 0.0
101.51258823529412 48.048235764705886 11.654626588235294 25.4 0.6364705882352941 23.19882352941176 0.058823529411764705 0.6294117647058823 0.0 -0.6352941176470589 3.1882352941176473 -4.4411764705882355 1574690000000.0 0.27242269466304425 4.241825049388035e-07 2.1160124408811154e-06 0.0 0.04185987499919339 0.159221723057583 0.06910200073218077 0.04556450995538137 0.0 0.26555419624225207 0.7339517157873987 0.04921529567847486 0.0
102.4734 48.04823485 11.654635149999999 25.399999999999995 0.8345 22.5715 -0.045 0.8300000000000001 0.0 -1.275 3.405 -4.465000000000001 1574690000000.0 0.29560419482815053 8.529361057031756e-07 3.395217224461774e-06 3.552713678800501e-15 0.0745301952231443 0.2519578337738285 0.049749371855331 0.07141428428542851 0.0 0.3191786333700926 0.7095597226449654 0.04769696007084711 0.0
103.47242105263157 48.04823184210526 11.654646999999999 25.357894736842105 0.9142105263157895 21.70684210526316 -0.14210526315789476 0.8999999999999999 0.0 -2.194736842105263 1.0157894736842108 -4.378947368421053 1574690000000.0 0.2780324319948967 8.119604543292033e-07 3.4182174485622617e-06 0.04937279747182452 0.0049372797471825625 0.2411169760134766 0.04937279747182558 1.1102230246251565e-16 0.0 0.11909166841036581 0.48802842658225815 0.04076824574955198 0.0
104.47425000000001 48.04823 11.6546592 25.300000000000004 0.8270000000000002 20.821000000000005 -0.02 0.8200000000000001 0.0 -1.6199999999999999 0.6799999999999999 -4.345000000000001 1574690000000.0 0.28650058900462944 0.0 3.6138622000402674e-06 3.552713678800501e-15 0.0434856298103178 0.2701462566833008 0.04 0.039999999999999994 0.0 0.20880613017821098 0.198997487421324 0.04974937185533127 0.0
105.53764705882352 48.04823047058824 11.654673235294116 25.288235294117648 0.7411764705882353 19.777647058823533 0.0 0.7411764705882353 0.0 -0.8411764705882352 0.1411764705882353 -4.335294117647059 1574690000000.0 0.3010706270816681 4.991342007709909e-07 3.7656248880270357e-06 0.032218973970892587 0.04921529567847508 0.2841401769169727 0.0 0.04921529567847508 0.0 0.29317495986769676 0.1574010371795253 0.047788461203741195 0.0
106.52349999999998 48.048231 11.654683349999999 25.300000000000004 0.6519999999999998 19.029499999999995 0.02 0.6499999999999998 0.0 -0.7300000000000001 1.0700000000000003 -4.31 1574690000000.0 0.2877393786050138 0.0 2.8155816447416422e-06 3.552713678800501e-15 0.04812483766206385 0.20943913196917135 0.04 0.04999999999999999 0.0 0.12688577540449525 0.22158519806160343 0.030000000000000165 0.0
107.4963888888889 48.04823177777777 11.654691666666668 25.266666666666666 0.6 18.39222222222222 0.0 0.6 0.0 -0.8222222222222223 1.788888888888889 -4.355555555555556 1574690000000.0 0.26070654828942685 4.157397085919072e-07 2.2110831935520213e-06 0.047140452079103834 0.0 0.16658516525774597 0.0 0.0 0.0 0.1812167381144455 0.23778816176703002 0.04969039949999559 0.0
108.47085 48.048231 11.6547005 25.199999999999996 0.69 17.772999999999996 0.0 0.69 0.0 -1.36 2.5300000000000002 -4.4 1574690000000.0 0.29012467578611845 0.0 2.8722813232839662e-06 3.552713678800501e-15 0.05385164807134505 0.1969796943849793 0.0 0.05385164807134505 0.0 0.15620499351813308 0.07810249675906661 0.044721359549995836 0.0
109.52222222222221 48.04822972222222 11.654712166666666 25.188888888888886 0.8444444444444446 16.91111111111111 0.0 0.8444444444444446 0.0 -1.6055555555555554 2.2444444444444445 -4.361111111111111 1574690000000.0 0.30192963778476506 7.307192467795993e-07 4.0034707166964355e-06 0.031426968052734774 0.04969039949999532 0.2861407751612422 0.0 0.04969039949999532 0.0 0.18700036310785373 0.31308895119123054 0.048749802152178716 0.0
110.563 48.04822733333333 11.654725666666666 25.166666666666664 0.9033333333333334 15.938888888888888 -0.03333333333333334 0.8999999999999999 0.0 -1.8666666666666663 1.5111111111111113 -4.400000000000001 1574690000000.0 0.2866325561101233 4.714045229503802e-07 3.85861230087266e-06 0.04714045207910216 0.004714045207910321 0.2846613756122034 0.047140452079103175 1.1102230246251565e-16 0.0 0.08164965809277258 0.20245407953654 0.047140452079103216 0.0
111.49866666666667 48.04822633333333 11.654738333333333 25.2 0.9666666666666666 15.02111111111111 0.0 0.9666666666666666 0.0 -1.5666666666666667 1.711111111111111 -4.388888888888889 1574690000000.0 0.26104320630032835 4.714045196008497e-07 3.7118429086113418e-06 0.0 0.04714045207910316 0.27581976580708745 0.0 0.04714045207910316 0.0 0.11547005383792518 0.16629588385661961 0.03142696805273562 0.0
112.46183333333335 48.048226 11.654752111111113 25.2 1.0 14.02111111111111 0.0 1.0 0.0 -1.4777777777777776 1.2888888888888888 -4.377777777777778 1574690000000.0 0.3032601102097743 0.0 4.280302285507394e-06 0.0 0.0 0.3083448446299639 0.0 0.0 0.0 0.10304020550550787 0.15947444549341466 0.04157397096415513 0.0
113.50069999999998 48.0482262 11.654768200000001 25.24 1.0 12.839000000000002 0.0 1.0 0.0 -1.3999999999999997 1.28 -4.340000000000001 1574690000000.0 0.29218779919770704 3.999999989900971e-07 4.728636167179844e-06 0.048989794855664265 0.0 0.34929786715638567 0.0 0.0 0.0 0.08944271909999159 0.09797958971132714 0.048989794855663814 0.0
114.56055555555554 48.04822744444444 11.654782777777777 25.2 1.0 11.75111111111111 0.10000000000000002 1.0 0.0 -1.1777777777777776 1.4111111111111108 -4.322222222222221 1574690000000.0 0.28852290920445534 4.969039972761064e-07 4.021546904411053e-06 0.0 0.0 0.2944842740356793 1.3877787807814457e-17 0.0 0.0 0.1812167381144454 0.031426968052735475 0.041573970964155126 0.0
115.49883333333335 48.04822855555555 11.65479511111111 25.2 0.9200000000000002 10.825555555555553 0.10000000000000002 0.9111111111111112 0.0 -1.0666666666666664 1.4111111111111108 -4.322222222222221 1574690000000.0 0.2630860125510301 4.969039937453913e-07 3.2810717911737786e-06 0.0 0.02828427124746189 0.24581434327155277 1.3877787807814457e-17 0.031426968052735434 0.0 0.12472191289246472 0.031426968052735475 0.041573970964155126 0.0
116.43205555555556 48.048229666666664 11.654806444444443 25.2 0.9044444444444445 9.973333333333336 0.044444444444444446 0.8999999999999999 0.0 -1.0444444444444443 1.4555555555555557 -4.355555555555555 1574690000000.0 0.28532349520076344 4.714045196008497e-07 3.370166863778195e-06 0.0 0.004969039949999537 0.24805913273518704 0.049690399499995326 1.1102230246251565e-16 0.0 0.14229164972072997 0.10657403385139384 0.0496903994999956 0.0
117.51306249999999 48.048231 11.654819374999999 25.2 0.90625 8.99625 0.0625 0.9 0.0 -0.95 1.8875 -4.35 1574690000000.0 0.29080738228894637 0.0 3.7059917700684345e-06 0.0 0.0048412291827592754 0.2830608371004366 0.04841229182759271 0.0 0.0 0.14142135623730953 0.09270248108869578 0.050000000000000266 0.0
118.49849999999999 48.04823116666667 11.654831888888891 25.22222222222222 0.8999999999999999 8.081666666666667 0.0 0.8999999999999999 0.0 -1.0944444444444443 1.7666666666666666 -4.372222222222224 1574690000000.0 0.29853852347728854 3.7267799530904347e-07 3.828096261544379e-06 0.04157397096415549 1.1102230246251565e-16 0.269160216640985 0.0 1.1102230246251565e-16 0.0 0.07797593804232332 0.047140452079103216 0.044790320823881076 0.0
119.51894736842105 48.04823189473684 11.654844368421054 25.3 0.9263157894736843 7.168421052631579 0.0 0.9263157894736843 0.0 -1.1210526315789473 2.0 -4.400000000000001 1574690000000.0 0.28152207984533467 3.068922042170296e-07 3.716400725122786e-06 0.0 0.044034738238635546 0.27549502159786443 0.0 0.044034738238635546 0.0 0.09502878992246204 0.07947194142390264 8.881784197001252e-16 0.0
120.49178947368421 48.04823168421052 11.654857421052634 25.3 1.0 6.2368421052631575 0.0 1.0 0.0 -1.163157894736842 1.7894736842105263 -4.431578947368422 1574690000000.0 0.2823330580691357 4.648295181068313e-07 3.6894699301352483e-06 0.0 0.0 0.260708601832107 0.0 0.0 0.0 0.08712076503814128 0.11189627171299629 0.04648295192804113 0.0
121.50150000000001 48.048231666666666 11.654871277777778 25.3 1.0 5.257777777777779 0.0 1.0 0.0 -0.9777777777777776 1.8999999999999997 -4.388888888888889 1574690000000.0 0.31238637934455493 4.714045196008497e-07 4.816701909429467e-06 0.0 0.0 0.33837118927059245 0.0 0.0 0.0 0.2593915006650834 2.220446049250313e-16 0.031426968052735614 0.0
122.52372222222223 48.048231888888886 11.654886722222223 25.3 1.0222222222222224 4.204444444444444 0.0 1.0222222222222224 0.0 -1.1 2.1277777777777778 -4.416666666666668 1574690000000.0 0.3109483353934388 3.142696797338998e-07 4.407135067800897e-06 0.0 0.041573970964154945 0.29460373050029665 0.0 0.041573970964154945 0.0 0.15275252316519466 0.13252067157640626 0.04999999999999994 0.0
123.51652631578949 48.048231105263156 11.654901210526317 25.3 1.1000000000000003 3.287368421052632 0.0 1.1000000000000003 0.0 -1.2526315789473683 1.7894736842105263 -4.4105263157894745 1574690000000.0 0.2842231088832657 3.068922042170296e-07 4.199986808970393e-06 0.0 2.220446049250313e-16 0.2549477161108498 0.0 2.220446049250313e-16 0.0 0.10939268258329747 0.23145929923469502 0.055200465693165855 0.0
124.49068421052631 48.048231 11.654915894736842 25.215789473684207 1.1000000000000003 2.5142105263157895 0.0 1.1000000000000003 0.0 -1.4263157894736842 1.5684210526315792 -4.421052631578949 1574690000000.0 0.288417470204415 0.0 4.140871213134224e-06 0.03646422752776635 2.220446049250313e-16 0.19626286855492353 0.0 2.220446049250313e-16 0.0 0.17424153007628265 0.10786263964168001 0.04076824574955161 0.0
125.40937500000001 48.0482321875 11.654929625000001 25.25 1.1 1.9425 0.0625 1.1 0.0 -1.1625 1.44375 -4.4125000000000005 1574690000000.0 0.277668614313898 3.9031237668779207e-07 4.313858481711485e-06 0.05000000000000071 0.0 0.12209115447074775 0.04841229182759271 0.0 0.0 0.30388114452858045 0.1539835624344365 0.03307189138830727 0.0
126.51619999999998 48.0482334 11.654946650000003 25.365000000000002 0.9899999999999997 1.8615 0.06000000000000001 0.9499999999999996 -0.24000000000000005 -0.825 0.5800000000000001 -4.344999999999999 1574690000000.0 0.30036837383452963 4.898979473197623e-07 4.003436024075176e-06 0.0852936105461595 0.04560701700396554 0.06551908119013877 0.04898979485566356 0.0670820393249937 0.1356465996625054 0.3063902739970706 0.28565713714171403 0.049749371855331265 0.0
127.5409 48.0482352 11.6549583 25.840000000000003 1.0659999999999996 2.1870000000000003 0.12000000000000002 0.8099999999999999 -0.6700000000000002 -0.5000000000000001 0.9399999999999998 -4.360000000000001 1574690000000.0 0.29735801653898775 6.000000013273166e-07 3.163858403806096e-06 0.21071307505705467 0.03666060555964671 0.13557654664432192 0.04 0.07000000000000002 0.11000000000000001 0.1414213562373095 0.12806248474865697 0.04898979485566383 0.0
128.53129411764706 48.048237117647055 11.654968176470588 26.61764705882353 1.1811764705882355 2.648823529411765 0.14117647058823532 0.6882352941176471 -0.9470588235294118 -0.29411764705882354 1.3529411764705883 -4.3882352941176475 1574690000000.0 0.26364208463166044 5.823232300951672e-07 2.5491704331335274e-06 0.2549170432943583 0.0595949418443009 0.12578610944265556 0.04921529567847503 0.03221897397089212 0.0848365005991527 0.2208821571237481 0.2032606181549529 0.032218973970892295 0.0
129.41235294117647 48.048238 11.654975882352941 27.5 1.28 3.1258823529411766 0.03529411764705883 0.6529411764705881 -1.1058823529411765 -0.5529411764705883 2.3117647058823527 -4.411764705882354 1574690000000.0 0.26403296166253365 0.0 2.2978852925203015e-06 0.28491484796029 0.02142016641886252 0.16421144273124036 0.04778846120374094 0.04991341984846217 0.02352941176470585 0.2032606181549529 0.18749855824128503 0.03221897397089201 0.0
130.4571 48.0482373 11.654986449999999 28.774999999999995 1.4570000000000003 3.8939999999999997 -0.01 0.7350000000000001 -1.2550000000000001 -0.9599999999999997 2.2950000000000004 -4.3900000000000015 1574690000000.0 0.2966983147913051 7.141428410512476e-07 3.499642839146557e-06 0.3909923272904472 0.0631743618883484 0.2516624723712299 0.030000000000000002 0.04769696007084732 0.049749371855331036 0.23537204591879637 0.19358460682605935 0.05385164807134514 0.0
