Data Rate (kbps),Data Rate (kbps)2,Data Rate (kbps)3,Packet Interval (ms),Packet Interval (ms)2,Packet Interval (ms)3,Packet Length (bytes),Packet Length (bytes)2,Packet Length (bytes)3
,,,20.274,0.04,0.726,104,85,66
,,,0.791,0.045,13.662,74,85,95
,,,19.473,24.146,13.03,78,154,66
,,,3.812,13.091,0.327,74,128,66
,,,16.525,4.962,11.592,104,76,95
,,,1.51,0.058,0.393,79,84,90
,,,0.472,0.033,17.753,76,85,66
,,,0.618,0.033,1.845,79,85,66
,,,17.693,17.215,1.483,130,128,66
,,,9.576,36.263,1.353,83,154,66
,,,10.667,22.993,2.163,78,154,95
,,,20.282,11.646,22.728,104,76,66
,,,20.263,23.879,2.274,78,180,95
,,,20.264,20.678,25.006,104,79,95
,,,17.419,0.063,24.989,909,85,95
,,,2.893,0.035,23.787,130,85,66
,,,21.178,0.034,1.24,78,85,95
,,,20.357,0.033,0.41,104,85,66
,,,20.34,0.033,2.555,104,101,66
,,,20.526,0.033,0.262,78,76,66
,,,20.36,0.054,21.819,130,76,95
,,,6.124,0.033,3.102,74,76,66
,,,14.231,0.034,1.442,74,76,66
,,,0.073,0.036,1.32,78,85,66
,,,9.728,0.032,1.167,88,85,66
,,,10.939,0.032,0.981,104,76,66
,,,20.555,0.033,2.741,104,79,66
,,,20.55,0.03,14.147,78,76,66
,,,20.352,0.031,0.059,130,76,95
,,,20.27,0.037,7.377,78,85,66
,,,20.447,0.034,17.623,75,85,95
,,,0.516,0.536,12.618,104,128,66
,,,0.141,20.276,1.357,75,102,66
,,,1.774,9.615,1.124,75,85,66
,,,0.139,14.063,2.697,75,154,66
,,,0.053,6.768,0.284,75,85,66
,,,18.138,29.512,6.917,104,180,95
,,,20.256,14.443,18.11,78,128,66
,,,1.482,20.813,6.886,76,102,95
,,,18.792,13.821,25.003,130,85,95
,,,20.286,6.499,24.986,104,128,95
,,,18.783,14.719,18.477,87,85,66
,,,1.612,5.616,1.137,78,128,66
,,,41.463,21.159,1.275,76,154,66
,,,51.942,20.89,1.025,180,128,66
,,,13.502,12.67,3.083,76,76,95
,,,21.74,9.761,22.993,102,102,66
,,,14.829,9.287,1.223,76,85,66
,,,6.127,20.435,0.809,128,85,95
,,,27.044,5.057,0.371,76,101,66
,,,21.333,9.619,24.637,102,206,95
,,,21.422,19.13,4.989,102,128,66
,,,20.874,22.1,0.945,76,128,66
,,,5.943,2.112,19.064,76,76,95
,,,0.071,0.75,8.156,76,76,66
,,,14.361,27.113,1.506,128,92,66
,,,27.636,0.072,1.112,102,85,66
,,,20.269,18.779,0.983,76,85,66
,,,20.335,8.911,13.26,102,232,95
,,,17.534,9.065,12.84,76,85,66
,,,2.689,6.208,0.505,102,128,66
,,,20.269,17.461,11.657,102,85,95
,,,20.263,0.235,24.991,102,101,95
,,,20.248,3.933,24.97,76,128,95
,,,20.241,15.146,10.423,102,75,90
,,,4.707,0.07,4.052,79,79,66
,,,12.488,0.732,1.782,84,74,66
,,,3.02,4.372,0.839,102,102,66
,,,20.685,16.632,1.074,102,85,66
,,,14.02,17.581,6.839,74,180,95
,,,6.246,3.286,18.224,102,85,66
,,,13.733,7.093,2.246,74,102,66
,,,6.494,11.033,1.497,76,74,66
,,,20.245,9.282,0.273,102,128,66
,,,16.779,20.285,2.759,79,128,95
,,,1.009,21.121,23.116,76,92,66
,,,0.052,8.018,0.633,79,154,66
,,,2.413,2.543,1.242,128,85,95
,,,20.283,7.752,25.03,76,76,95
,,,20.248,12.619,2.167,102,85,74
,,,20.449,7.908,1.339,76,154,66
,,,20.471,20.293,1.509,102,128,66
,,,21.006,20.316,0.438,128,128,74
,,,27.662,11.323,1.225,76,76,66
,,,24.544,0.066,1.466,102,84,66
,,,25.337,9.058,16.893,102,128,95
,,,20.375,10.9,8.076,102,85,66
,,,2.621,9.46,1.134,74,102,66
,,,17.644,11.002,15.885,102,85,95
,,,2.351,8.096,24.903,74,74,95
,,,27.879,1.326,24.99,102,154,105
,,,15.966,20.687,8.314,76,154,66
,,,42.129,20.419,1.387,154,102,66
,,,10.714,9.568,15.318,76,79,105
,,,20.639,7.964,13.354,76,74,66
,,,20.265,3.581,3.623,102,128,66
,,,20.274,9.741,0.178,76,85,66
,,,20.253,10.519,0.827,128,128,66
,,,1.62,8.923,1.306,76,85,66
,,,18.758,14.44,1.718,102,128,66
,,,20.254,20.39,3.047,76,154,66
,,,20.257,22.953,0.923,102,128,105
,,,20.255,8.965,18.701,76,76,66
,,,20.252,1.249,1.763,128,76,66
,,,0.654,10.086,4.548,76,102,105
,,,19.686,3.653,23.196,102,85,66
,,,20.265,21.185,1.519,76,85,66
,,,20.403,2.386,0.43,102,154,105
,,,20.344,24.699,2.062,76,180,66
,,,20.88,7.772,1.453,76,101,66
,,,0.271,7.432,0.241,128,76,66
,,,20.269,3.97,21.318,102,79,105
,,,20.267,5.594,3.116,76,102,66
,,,20.26,8.57,1.413,102,76,66
,,,21.092,0.056,1.276,102,76,66
,,,19.27,11.856,19.184,76,128,105
,,,0.348,8.158,24.949,76,85,105
,,,0.825,14.519,24.992,102,154,105
,,,20.262,6.553,3.321,102,85,66
,,,20.251,2.12,1.453,76,87,66
,,,20.254,12.957,3.199,102,102,66
,,,20.293,20.28,0.336,102,154,66
,,,19.606,20.274,16.699,76,128,105
,,,0.621,20.262,7.977,102,128,66
,,,20.248,3.903,2.294,102,85,66
,,,20.89,16.361,1.144,102,128,66
,,,20.268,1.925,1.876,76,85,74
,,,20.322,19.019,11.708,102,157,105
,,,8.656,20.288,13.288,79,105,66
,,,9.786,20.271,2.097,84,157,66
,,,2.204,21.107,1.425,102,85,66
,,,20.25,0.166,6.341,102,105,74
,,,13.019,20.056,0.226,74,85,74
,,,7.29,0.363,1.602,102,131,105
,,,13.294,20.906,19.901,74,158,66
,,,6.947,20.329,2.4,76,132,66
,,,20.303,20.265,2.738,102,132,105
,,,20.476,0.841,0.363,102,76,66
,,,0.099,16.172,1.653,79,85,66
,,,0.036,3.242,8.192,76,106,90
,,,0.047,20.782,13.009,79,106,66
,,,20.092,20.364,1.744,102,207,105
,,,20.269,20.276,0.409,102,132,66
,,,20.757,20.272,1.28,76,109,66
,,,20.367,2.489,23.354,102,76,105
,,,20.317,1.512,25.251,128,76,105
,,,2.941,16.7,23.163,46,135,66
,,,17.315,20.511,1.832,76,109,105
,,,20.285,20.762,0.057,102,187,66
,,,20.269,14.423,3.218,76,909,66
,,,20.264,5.842,21.751,102,135,105
,,,16.618,9.455,3.748,74,85,66
,,,3.801,0.063,1.951,128,85,66
,,,7.425,6.588,1.751,74,74,66
,,,12.866,4.161,17.53,76,109,105
,,,7.922,1.034,8.902,87,75,66
,,,12.328,0.083,6.799,102,79,66
,,,20.273,17.102,0.432,76,85,66
,,,20.276,2.033,8.88,102,161,105
,,,20.245,15.943,14.112,128,85,66
,,,20.257,4.337,2.851,76,109,66
,,,20.266,11.246,2.966,102,98,66
,,,20.258,1.281,5.056,76,74,105
,,,20.239,8.13,18.195,102,161,66
,,,17.817,20.408,1.806,76,135,66
,,,2.411,20.271,0.449,128,109,66
,,,20.631,15.119,4.697,76,85,105
,,,20.647,17.727,24.917,102,85,105
,,,20.26,2.426,25.085,102,158,105
,,,20.264,1.816,18.07,76,85,66
,,,17.046,9.468,1.767,76,132,66
,,,3.844,5.275,1.352,128,85,66
,,,20.292,0.064,3.768,76,101,105
,,,20.268,15.14,25.02,102,131,105
,,,20.539,20.271,13.312,102,157,66
,,,20.315,15.097,1.843,102,76,66
,,,16.115,0.068,1.905,76,84,66
,,,4.957,5.69,2.3,102,105,66
,,,5.083,21.057,1.287,83,131,66
,,,15.514,12.113,1.587,76,74,66
,,,20.275,8.174,1.513,102,131,66
,,,21.272,20.268,1.23,102,157,105
,,,20.265,20.263,0.8,102,131,66
,,,13.97,13.572,2.682,76,85,66
,,,0.474,0.059,1.264,76,85,66
,,,5.815,3.656,20.278,102,74,105
,,,20.41,2.985,7.68,102,104,66
,,,20.687,20.281,1.6,76,130,66
,,,23.611,20.257,5.135,102,156,66
,,,20.283,20.281,10.606,102,130,105
,,,13.008,20.482,12.676,76,130,66
,,,8.334,20.297,1.221,102,130,66
,,,23.315,20.292,11.074,102,104,105
,,,20.32,20.537,25.333,76,156,105
,,,20.57,20.777,24.994,102,130,105
,,,16.264,20.347,12.502,79,130,66
,,,4.746,20.277,1.512,128,130,66
,,,6.067,20.359,1.9,84,104,66
,,,14.201,20.25,0.124,76,156,66
,,,4.796,20.27,9.11,74,130,105
,,,19.902,4.954,9.789,74,79,90
,,,5.055,0.063,7.899,102,85,66
,,,20.549,15.358,1.588,102,130,66
,,,20.277,20.364,1.901,102,130,66
,,,15.628,22.028,3.682,79,153,105
,,,0.367,160.501,22.619,76,493,66
,,,0.725,32.042,1.191,79,154,66
,,,3.524,1.481,1.188,102,85,105
,,,20.255,0.052,26.553,102,83,105
,,,21.666,12.499,1.832,76,128,66
,,,21.25,24.312,1.388,102,128,66
,,,20.273,11.753,1.573,128,76,66
,,,20.594,0.051,0.304,76,76,66
,,,21.622,0.043,17.79,102,85,74
,,,20.308,0.039,2.09,76,85,105
,,,20.932,0.047,6.623,102,79,66
,,,6.978,0.045,0.825,74,76,66
,,,13.297,0.045,17.567,128,76,105
,,,6.705,8.35,25.015,74,128,105
,,,13.739,20.27,24.987,76,102,105
,,,20.964,20.332,6.345,102,154,66
,,,20.318,17.552,2.161,102,76,66
,,,20.305,2.792,2.352,76,128,66
,,,22.091,23.926,14.174,128,154,105
,,,20.286,11.667,11.327,76,74,66
,,,21.194,2.738,1.664,102,79,66
,,,20.48,0.064,1.872,102,76,66
,,,20.264,0.041,10.117,102,76,105
,,,20.315,0.038,16.867,102,85,66
,,,7.661,0.038,6.688,76,87,66
,,,12.768,41.817,1.653,102,206,105
,,,22.576,15.266,25.005,76,74,105
,,,21.267,13.062,11.305,102,154,66
,,,20.576,9.959,13.703,128,85,105
,,,20.422,0.07,27.091,76,85,105
,,,4.123,0.328,24.984,76,102,105
,,,16.172,15.642,25.009,102,101,105
,,,20.407,0.066,0.537,76,85,66
,,,20.294,4.606,24.448,102,128,95
,,,20.285,20.637,25.108,128,128,95
,,,20.246,20.269,14.089,76,102,66
,,,5.699,19.508,11.075,76,104,104
,,,14.567,0.382,24.78,102,76,66
,,,20.264,9.34,0.352,76,180,104
,,,20.825,10.507,24.894,102,102,104
,,,20.271,20.258,25.004,128,128,104
,,,20.257,2.448,17.477,76,85,66
,,,6.119,0.059,7.498,76,76,104
,,,0.072,30.394,17.121,76,154,78
,,,14.272,10.414,7.89,102,102,104
,,,15.862,2.045,11.863,87,74,66
,,,4.408,6.926,12.854,76,76,66
,,,21.634,0.057,0.314,102,85,104
,,,21.394,13.375,5.554,128,128,90
,,,20.254,13.559,0.441,76,104,66
,,,3.01,0.43,1.805,76,82,118
,,,17.557,9.212,1.467,102,154,66
,,,20.274,22.421,1.171,102,85,66
,,,20.348,0.067,6.487,76,76,66
,,,20.356,0.034,2.1,128,76,66
,,,10.173,0.034,5.106,79,85,66
,,,10.107,0.033,0.871,76,85,104
,,,2.82,0.033,1.102,84,75,66
,,,5.589,0.034,2.862,74,79,66
,,,14.389,1.499,2.163,102,128,66
,,,8.066,2.277,4.544,74,74,66
,,,12.445,20.627,1.068,102,128,66
,,,20.274,21.108,2.526,76,154,66
,,,20.257,9.446,0.647,128,110,66
,,,19.548,0.42,1.639,79,82,66
,,,0.45,10.735,8.459,76,102,104
,,,0.647,19.032,8.447,102,85,66
,,,0.072,0.059,14.73,79,85,66
,,,27.766,0.045,1.804,76,85,104
,,,21.178,0.043,25.05,102,85,104
,,,7.098,0.039,4.807,909,101,66
,,,13.217,0.043,20.176,128,85,104
,,,20.281,0.043,24.998,76,85,104
,,,20.255,1.184,13.183,102,154,66
,,,21.297,21.949,11.805,102,128,104
,,,20.254,20.315,25.821,76,102,104
,,,20.383,25.143,7.681,128,101,66
,,,2.494,0.075,1.958,74,76,66
,,,9.667,0.267,1.291,74,154,66
,,,8.642,20.276,3.379,76,154,66
,,,20.267,18.081,2.25,102,110,66
,,,20.284,7.472,8.442,102,81,104
,,,20.247,0.661,25.187,76,128,104
,,,20.27,20.257,2.558,128,128,66
,,,20.27,3.597,1.702,76,84,66
,,,22.298,0.062,0.589,102,85,66
,,,20.314,0.039,19.971,102,85,104
,,,20.31,0.036,23.121,76,79,66
,,,20.365,23.807,1.855,128,109,104
,,,20.285,0.392,15.032,102,81,907
,,,8.978,8.78,9.993,76,180,104
,,,11.285,6.235,24.971,76,109,104
,,,20.29,0.405,7.642,102,87,66
,,,20.279,4.49,1.622,76,102,66
,,,20.272,18.766,1.124,128,85,66
,,,20.266,0.06,14.657,102,85,104
,,,8.504,0.044,12.701,76,76,66
,,,14.639,0.043,9.904,76,76,66
,,,20.322,0.041,2.386,102,85,104
,,,21.01,0.035,25.077,102,85,104
,,,20.362,0.035,22.894,102,76,66
,,,20.269,1.214,1.778,102,128,66
,,,5.794,23.917,0.27,76,79,104
,,,2.777,0.06,0.438,83,76,66
,,,11.692,0.038,24.573,76,76,104
,,,20.681,0.044,21.5,102,85,66
,,,20.393,0.043,3.478,128,85,104
,,,20.248,0.069,25.089,76,154,104
,,,20.338,17.95,15.015,102,85,74
,,,4.667,3.311,4.422,76,76,90
,,,0.577,15.137,1.097,76,85,118
,,,15.4,11.048,4.384,76,180,104
,,,20.272,4.446,3.021,102,88,66
,,,20.271,15.835,1.615,128,154,66
,,,20.334,36.594,0.585,76,154,66
,,,20.283,11.545,20.786,102,85,104
,,,5.037,1.696,8.126,76,76,66
,,,18.33,20.072,2.816,102,85,66
,,,20.28,17.927,14.05,76,180,104
,,,20.326,9.026,24.971,128,85,104
,,,20.283,5.788,18.124,76,154,66
,,,9.101,11.046,2.001,74,85,66
,,,0.651,0.066,0.396,79,101,66
,,,10.626,22.234,4.464,102,154,104
,,,1.604,11.252,25.856,84,76,104
,,,7.095,0.55,11.472,74,85,66
,,,11.726,3.335,0.771,102,76,66
,,,20.265,17.197,12.211,76,85,104
,,,20.27,3.1,25.221,128,154,104
,,,20.717,22.532,20.951,102,154,66
,,,20.264,23.609,1.417,76,102,66
,,,3.053,22.174,2.598,79,154,113
,,,0.086,6.372,25.008,76,76,113
,,,0.051,0.828,1.304,79,76,66
,,,17.1,1.241,0.517,102,85,66
,,,20.312,11.831,23.18,76,128,113
,,,20.608,8.985,24.995,128,85,104
,,,20.268,12.455,24.996,102,128,104
,,,20.457,20.327,1.371,76,154,66
,,,20.269,11.168,1.306,102,74,66
,,,20.344,9.124,0.509,76,102,66
,,,14.199,20.305,13.961,74,128,74
,,,6.249,8.849,7.866,128,75,104
,,,3.737,1.809,6.453,74,79,66
,,,10.55,3.6,0.877,88,85,66
,,,6,8.056,17.669,102,128,104
,,,20.47,8.14,5.927,76,74,74
,,,1.925,3.046,0.275,76,85,74
,,,2.781,9.081,19.087,76,128,104
,,,16.018,21.382,24.736,102,154,104
,,,15.337,20.289,5.799,87,102,66
,,,5.556,20.273,1.248,76,128,66
,,,20.413,9.433,1.425,128,85,66
,,,20.297,10.841,1.365,102,128,66
,,,20.28,9.301,0.414,76,85,66
,,,0.859,13.851,10.448,75,154,66
,,,0.766,24.978,1.342,75,128,66
,,,0.434,23.527,2.93,75,85,104
,,,0.396,3.212,25.044,75,154,104
,,,0.54,11.865,24.991,75,76,104
,,,18.358,2.407,21.067,102,84,66
,,,20.426,0.29,1.045,128,85,66
,,,20.438,0.042,1.089,76,101,66
,,,20.423,0.032,0.335,102,85,66
,,,19.647,6.362,1.731,76,74,95
,,,1.772,15.96,4.146,76,85,90
,,,20.431,0.991,1.306,102,180,118
,,,21.695,16.275,19.58,128,102,95
,,,20.548,0.11,1.275,76,88,66
,,,20.353,0.042,0.873,102,75,66
,,,16.215,0.044,22.846,76,75,95
,,,4.543,0.053,25.03,102,75,95
,,,20.272,6.153,11.799,76,75,66
,,,20.282,0.524,3.353,128,75,66
,,,20.273,19.021,1.395,76,102,66
,,,20.713,6.772,8.714,102,74,95
,,,18.413,13.096,15.643,76,87,66
,,,1.914,0.45,1.531,102,154,66
,,,21.833,10.024,7.728,76,79,95
,,,20.366,4.264,25.043,128,85,105
,,,20.299,12.609,10.927,76,154,66
,,,23.66,7.17,1.332,102,85,66
,,,14.581,13.255,5.527,76,128,66
,,,1.944,25.286,15.098,76,128,81
,,,3.866,22.808,0.315,102,154,105
,,,20.354,17.335,8.966,76,76,66
,,,20.297,0.066,1.577,128,76,66
,,,20.277,4.134,1.4,102,85,66
,,,20.374,1.593,14.69,76,102,105
,,,16.2,20.359,11.629,76,85,66
,,,4.505,8.199,1.579,102,180,66
,,,20.277,20.559,10.166,76,128,105
,,,21.386,21.308,26.047,128,102,105
,,,20.308,10.785,21.859,102,76,66
,,,7.198,2.221,2.13,74,79,66
,,,10.005,7.27,0.978,79,128,105
,,,3.137,4.306,1.509,76,76,66
,,,11.103,0.564,1.122,74,76,66
,,,3.185,3.023,22.389,84,85,105
,,,6.097,15.281,1.742,102,154,66
,,,20.274,9.554,2.075,128,85,66
,,,20.268,10.808,21.265,76,128,105
,,,20.33,20.257,22.09,102,128,66
,,,20.365,24.532,1.466,76,154,66
,,,13.361,19.821,1.59,79,85,105
,,,0.6,0.718,25.099,76,102,105
,,,0.482,19.861,1.162,79,85,66
,,,7.954,2.84,1.458,102,154,66
,,,21.05,26.769,1.445,128,154,66
,,,21.057,20.262,0.625,76,102,66
,,,20.275,21.375,20.308,102,128,105
,,,20.341,4.796,6.614,102,88,66
,,,20.452,2.373,0.645,76,101,66
,,,20.308,3.113,18.113,128,85,105
,,,9.118,9.974,24.975,74,128,105
,,,9.36,9.624,15.866,74,85,66
,,,1.784,10.633,1.683,76,128,66
,,,20.301,22.5,1.457,102,128,66
,,,20.264,20.799,1.629,76,154,66
,,,20.849,24.97,1.797,102,85,74
,,,20.28,0.387,2.569,128,76,105
,,,20.373,0.708,25.004,76,102,105
,,,21.112,20.475,10.974,102,154,66
,,,20.286,0.144,1.168,102,85,66
,,,21.111,2.176,2.081,76,85,66
,,,20.292,38.556,1.19,128,85,66
,,,20.266,2.217,0.831,102,101,66
,,,20.281,5.679,8.752,76,180,105
,,,20.279,21.794,16.441,102,128,66
,,,8.504,11.007,0.27,76,85,66
,,,12.341,0.074,9.217,76,76,105
,,,20.368,0.043,19.811,128,76,66
,,,20.274,1.51,1.446,102,77,66
,,,26.019,21.768,1.467,76,77,66
,,,20.288,12.1,1.458,102,85,66
,,,2.541,8.398,0.345,76,181,105
,,,17.741,5.175,25.007,102,74,105
,,,20.348,15.151,1.212,102,103,66
,,,20.27,20.266,1.714,102,129,66
,,,21.998,16.154,22.426,102,75,105
,,,18.095,0.067,24.948,83,88,105
,,,3.167,0.04,10.406,76,79,66
,,,1.705,3.034,2.379,76,85,66
,,,20.415,1.457,2.549,128,129,66
,,,20.753,3.778,9.675,76,74,105
,,,20.265,15.243,17.818,102,85,66
,,,20.246,1.216,2.571,102,77,66
,,,18.111,20.257,4.614,76,186,105
,,,0.064,20.53,25.208,76,108,105
,,,2.059,20.331,10.192,76,134,66
,,,12.363,18.788,0.7,87,85,66
,,,7.869,1.517,9.541,128,160,79
,,,20.382,17.92,4.526,102,85,105
,,,20.353,2.325,15.043,76,82,66
,,,20.285,20.306,3.877,102,186,66
,,,17.466,20.275,2.759,76,134,66
,,,2.759,20.246,3.323,76,108,105
,,,20.266,11.087,21.546,128,74,66
,,,20.265,0.365,0.777,102,83,66
,,,8.791,3.822,2.676,74,76,105
,,,11.526,0.925,25.025,76,84,105
,,,18.459,1.232,24.995,74,85,105
,,,2.237,2.81,5.123,102,160,66
,,,6.345,16.157,1.832,79,85,66
,,,10.393,4.11,0.699,84,82,66
,,,3.498,20.268,17.355,76,186,105
,,,20.259,10.272,9.939,128,74,66
,,,20.869,10.115,1.622,102,160,66
,,,20.339,21.005,1.332,76,82,66
,,,13.615,13.757,12.113,76,79,105
,,,6.783,0.972,24.977,102,85,105
,,,4.578,20.395,4.83,104,85,66
,,,0.712,7.273,1.442,76,209,66
,,,12.196,10.2,18.777,79,131,105
,,,0.071,11.683,2.705,76,101,90
,,,0.048,8.614,9.149,79,105,66
,,,3.041,20.297,0.968,102,131,66
,,,17.986,20.466,0.377,104,131,66
,,,0.434,20.276,2.349,82,105,66
,,,1.81,20.279,9.458,102,183,105
,,,20.239,20.278,15.185,102,105,66
,,,20.555,20.479,8.329,76,131,66
,,,4.63,20.521,1.453,110,131,105
,,,0.422,20.262,25.026,82,105,105
,,,15.259,20.269,24.966,102,183,105
,,,17.692,20.281,15.198,110,131,66
,,,2.577,20.27,1.433,102,105,66
,,,3.647,20.268,3.867,81,131,66
,,,9.741,20.271,1.263,74,139,66
,,,6.878,20.266,3.247,102,165,105
,,,3.114,20.264,19.93,74,139,66
,,,17.375,20.263,2.485,102,113,66
,,,4.52,20.274,2.207,109,139,66
,,,0.391,11.096,0.373,81,85,105
,,,12.547,0.053,13.148,109,76,66
,,,0.47,0.04,1.536,87,76,66
,,,2.307,0.05,10.337,77,85,105
,,,20.252,0.039,0.276,104,76,66
,,,20.25,0.039,17.293,104,79,66
,,,20.25,0.04,7.442,104,85,105
,,,20.227,8.914,5.984,104,139,66
,,,112.739,20.312,2.666,181,165,66
,,,11.661,20.568,2.177,102,139,66
,,,21.559,20.281,0.429,76,113,66
,,,11.713,20.263,13.744,88,139,105
,,,0.079,20.255,24.991,76,139,105
,,,9.297,18.807,24.992,76,76,105
,,,21.306,1.49,24.994,102,165,105
,,,20.251,22.428,11.543,102,138,66
,,,20.294,20.305,13.546,102,138,105
,,,23.043,20.262,24.946,76,138,105
,,,8.257,13.594,24.166,76,909,66
,,,14.222,24.003,0.814,128,74,105
,,,20.32,30.836,25.005,102,260,105
,,,20.441,2.564,18.698,76,76,66
,,,20.26,7.617,6.395,102,78,105
,,,20.823,20.286,25.097,102,156,105
,,,8.653,0.693,6.327,76,74,66
,,,11.719,19.572,19.166,102,130,114
,,,20.283,20.265,8.76,102,130,66
,,,20.276,20.26,16.18,76,130,114
,,,21.129,98.392,10.146,102,85,66
,,,20.49,0.069,8.705,102,85,66
,,,7.294,0.09,6.166,76,337,114
,,,0.357,18.847,16.744,76,103,90
,,,12.658,10.363,8.229,102,74,114
,,,20.4,1.581,15.099,102,85,74
,,,20.298,0.063,9.914,76,85,104
,,,20.307,0.038,1.801,102,85,78
,,,20.267,0.034,11.821,102,87,66
,,,7.606,0.035,6.771,76,85,66
,,,12.687,0.033,4.575,102,76,104
,,,20.33,0.038,2.146,102,85,66
,,,9.028,0.037,2.943,74,101,85
,,,11.243,3.998,12.582,102,92,66
,,,15.834,4.081,7.348,74,129,104
,,,4.483,56.908,6.062,76,74,66
,,,16.385,1.281,8.509,79,258,66
,,,3.878,28.395,6.33,102,128,66
,,,8.515,11.284,4.924,84,102,104
,,,12.033,27.713,2.162,102,154,66
,,,20.272,22.091,14.002,102,128,66
,,,20.266,33.06,9.77,76,76,66
,,,16.909,0.068,0.173,909,76,104
,,,4.47,0.042,5.344,102,85,66
,,,21.164,0.043,7.22,102,76,66
,,,6.02,0.062,6.598,79,76,66
,,,0.069,0.039,6.148,76,85,104
,,,0.621,0.038,5.434,79,75,66
,,,14.931,0.037,2.802,102,79,66
,,,20.671,0.936,5.006,102,154,66
,,,20.27,18.589,4.584,102,128,66
,,,20.356,20.969,4.29,76,154,66
,,,21.126,23.32,3.013,102,128,104
,,,11.774,25.734,1.752,74,128,66
,,,8.888,21.43,2.503,102,154,66
,,,0.505,0.078,1.835,74,75,66
,,,20.126,22.053,18.995,102,102,104
,,,20.256,20.267,6.57,102,128,66
,,,20.29,26.057,18.363,76,180,104
,,,20.317,20.269,11.872,102,102,66
,,,20.608,19.98,0.274,128,79,66
,,,21.462,0.057,12.85,76,85,104
,,,20.293,0.035,17.261,102,85,66
,,,21.765,0.034,0.954,76,92,66
,,,20.314,0.033,6.777,102,85,104
,,,7.201,0.033,25.007,87,85,104
,,,13.18,0.038,25.048,128,85,104
,,,20.391,0.031,2.032,76,85,66
,,,20.286,0.056,0.368,102,128,66
,,,24.365,20.239,16.432,102,128,74
,,,16.647,25.765,6.17,76,154,104
,,,3.836,20.263,23.039,102,128,66
,,,20.291,20.273,1.11,102,128,66
,,,20.282,20.617,0.843,76,128,104
,,,20.675,23.817,0.182,102,128,66
,,,20.281,20.293,24.845,102,154,104
,,,16.333,20.262,3.528,76,128,66
,,,4.459,20.265,9.729,102,128,74
,,,20.386,9.51,0.604,102,101,74
,,,20.346,0.059,3.642,76,85,66
,,,20.296,0.041,7.526,102,76,104
,,,20.636,14.801,6.85,102,102,66
,,,0.147,20.266,4.017,83,128,66
,,,16.346,26.01,3.344,76,180,66
,,,4.105,11.398,11.019,102,84,104
,,,20.319,0.053,12.312,102,85,66
,,,20.62,0.044,1.832,102,85,66
,,,22.135,0.061,0.782,76,79,66
,,,20.463,0.039,9.762,102,85,104
,,,16.425,0.052,13.882,76,85,90
,,,0.071,0.044,11.094,76,76,104
,,,3.763,0.061,25.01,102,76,104
,,,23.986,8.517,13.252,102,102,66
,,,20.54,22.515,1.799,102,154,66
,,,20.431,20.268,1.551,76,128,66
,,,20.329,11.481,8.396,102,74,104
,,,12.687,8.86,17.743,76,128,66
,,,7.838,26.251,1.664,128,154,66
,,,5.172,19.498,1.931,74,85,66
,,,15.704,0.904,3.193,76,128,66
,,,14.3,4.493,0.454,74,74,113
,,,5.971,58.31,0.122,102,232,66
,,,20.246,12.952,22.455,76,102,66
,,,15.942,0.094,2.376,79,79,66
,,,6.841,0.047,0.066,128,85,113
,,,8.699,0.06,1.652,84,76,66
,,,11.567,0.059,23.362,102,76,113
,,,20.256,0.06,2.94,76,85,66
,,,20.264,0.045,2.703,102,85,66
,,,24.804,0.056,1.03,102,85,66
,,,20.27,0.076,18.338,102,101,113
,,,3.958,29.484,7.833,79,154,66
,,,0.53,25.326,2.843,76,128,66
,,,1.071,29.609,1.342,79,180,66
,,,15.622,18.575,12.966,102,85,113
,,,20.286,0.059,25,102,85,113
,,,20.813,0.041,18.894,76,85,66
,,,20.319,1.573,2.975,102,102,66
,,,12.547,10.834,3.11,74,76,113
,,,0.043,0.061,0.17,74,85,66
,,,7.731,0.036,24.98,102,85,113
,,,20.274,0.033,12.806,102,76,66
,,,20.265,0.034,2.584,102,76,66
,,,20.727,0.037,2.796,76,85,66
,,,20.277,2.534,2.513,102,74,66
,,,20.257,32.35,2.402,102,206,66
,,,20.256,15.536,1.812,102,102,66
,,,20.283,12.139,0.119,102,74,113
,,,20.272,13.242,1.803,76,154,66
,,,20.325,21.897,15.445,102,128,66
,,,20.264,0.076,4.086,102,79,66
,,,20.325,0.041,0.71,102,85,66
,,,21.157,0.041,3.175,102,75,113
,,,20.712,27.822,21.897,76,154,66
,,,20.264,20.284,2.964,102,102,66
,,,20.253,20.281,0.196,128,154,113
,,,1.477,20.279,3.172,76,128,66
,,,18.766,27.008,21.818,76,129,113
,,,20.26,20.281,2.921,102,129,66
,,,20.54,4.201,1.942,76,79,66
,,,20.258,0.056,0.752,102,92,66
,,,20.338,0.057,19.35,128,85,113
,,,1.164,0.032,25.001,76,85,113
,,,19.142,0.05,24.978,76,85,113
,,,20.265,0.034,2.182,102,85,66
,,,20.265,0.048,3.728,76,85,66
,,,20.259,0.034,0.816,102,101,80
,,,20.261,22.032,0.877,128,181,66
,,,0.89,0.166,0.667,76,84,66
,,,19.394,0.067,16.75,76,85,113
,,,20.266,0.072,6.979,102,76,66
,,,20.254,0.056,1.739,76,84,66
,,,20.268,0.056,16.29,128,85,113
,,,20.254,0.052,12.15,102,85,66
,,,2.546,0.053,2.109,76,79,66
,,,0.458,0.051,0.564,76,85,66
