Latitude,Longitude,Height (m),Time (s),Data Rate (kbpms),Time (s),Packet Interval (ms),Packet Length (bytes),OSD.flyTime [s]
48.18194,11.613787,10,40.1,0,40.089111,12.338,256,40.1
48.181939,11.613784,10,40.2,73.48,40.200201,0.75,1514,40.2
48.181937,11.613782,10.1,40.3,0,40.28453,0.024,275,40.3
48.181936,11.61378,10.1,40.4,12.112,40.409703,38.112,1514,40.4
48.181934,11.613778,10,40.5,0,40.495346,0.018,1502,40.5
48.181933,11.613776,10.1,40.6,0,40.615655,38.914,1514,40.6
48.181932,11.613773,10.1,40.7,84.584,40.701025,30.376,1514,40.7
48.181931,11.613771,10.1,40.8,0,40.785012,0.189,1422,40.8
48.181929,11.613768,10.1,40.9,0,40.914087,42.543,1514,40.9
48.181928,11.613766,10.1,41,181.344,41.001062,4.694,975,41
48.181927,11.613764,10.1,41.1,0,41.116481,35.578,1514,41.1
48.181926,11.613761,10.1,41.2,90.808,41.199718,30.696,1514,41.2
48.181924,11.61376,10.1,41.3,0,41.288393,0.202,820,41.3
48.181923,11.613757,10.1,41.4,72.672,41.408457,38.339,1514,41.4
48.181922,11.613755,10.1,41.5,145.288,41.50001,0.063,975,41.5
48.181921,11.613753,10.1,41.6,0,41.619514,40.804,1514,41.6
48.181919,11.613752,10.1,41.7,138.008,41.700349,11.195,1514,41.7
48.181919,11.61375,10.1,41.8,0,41.787019,0.102,1427,41.8
48.181918,11.613749,10.1,41.9,0,41.870567,0.134,984,41.9
48.181918,11.613748,10.1,42,0,41.996572,0.963,123,42
48.181918,11.613748,10.1,42.1,0,42.116979,38.793,1514,42.1
48.181917,11.613748,10.1,42.2,76.992,42.200358,11.724,1514,42.2
48.181917,11.613748,10.1,42.3,0,42.316703,52.941,1514,42.3
48.181917,11.613748,10,42.4,0,42.37152,2.181,1078,42.4
48.181916,11.613748,10,42.5,0,42.494564,0.169,1300,42.5
48.181916,11.613748,10,42.6,0,42.581543,0.073,513,42.6
48.181916,11.613748,10,42.7,0,42.716824,50.607,1514,42.7
48.181916,11.613749,9.9,42.8,0,42.791068,2.098,84,42.8
48.181916,11.613749,10,42.9,24.224,42.909552,32.933,1514,42.9
48.181916,11.613749,9.9,43,0,42.994485,0.036,1461,43
48.181916,11.613749,9.9,43.1,0,43.079485,0.039,158,43.1
48.181916,11.613749,9.9,43.2,76.56,43.202002,36.417,1514,43.2
48.181916,11.613749,9.9,43.3,0,43.28684,0.159,1485,43.3
48.181916,11.613749,9.9,43.4,12.112,43.409998,25.199,1514,43.4
48.181916,11.613749,10,43.5,0,43.467821,7.742,629,43.5
48.181916,11.613749,10.2,43.6,0,43.594433,0.785,76,43.6
48.181916,11.613749,10.4,43.7,92.288,43.701977,10.104,1514,43.7
48.181916,11.613749,10.5,43.8,42.12,43.808857,56.837,723,43.8
48.181916,11.613749,10.7,43.9,0,43.896027,0.462,79,43.9
48.181916,11.613749,10.9,44,0.656,43.99575,0.207,1426,44
48.181916,11.613749,11.1,44.1,0,44.087472,0.099,868,44.1
48.181916,11.613749,11.3,44.2,0,44.175087,2.739,1078,44.2
48.181916,11.613749,11.5,44.3,0,44.31807,142.983,1514,44.3
48.181916,11.613749,11.6,44.4,0,44.374454,0.369,550,44.4
48.181916,11.613749,11.8,44.5,0,44.545589,171.135,1514,44.5
48.181916,11.61375,12,44.6,0,44.588794,8.422,84,44.6
48.181916,11.61375,12.2,44.7,0,44.775831,154.637,1078,44.7
48.181916,11.613751,12.4,44.8,0,44.788659,0.183,116,44.8
48.181916,11.613751,12.6,44.9,0,44.863109,14.34,85,44.9
48.181916,11.613751,12.8,45,12.112,45.005816,142.707,1514,45
48.181916,11.613752,13,45.1,0,45.079114,0.028,515,45.1
48.181916,11.613752,13.2,45.2,0,45.234998,155.884,84,45.2
48.181916,11.613753,13.4,45.3,0,45.288451,0.758,1395,45.3
48.181916,11.613753,13.6,45.4,0,45.465159,136.293,1514,45.4
48.181916,11.613753,13.8,45.5,0,45.497147,0.186,1236,45.5
48.181916,11.613754,14,45.6,0,45.548691,4.758,84,45.6
48.181916,11.613754,14.2,45.7,25.96,45.698733,0.07,509,45.7
48.181916,11.613754,14.4,45.8,0,45.78693,2.295,1514,45.8
48.181916,11.613754,14.6,45.9,0,45.886176,99.246,926,45.9
48.181916,11.613755,14.8,46,21.152,45.997406,13.169,1514,46
48.181916,11.613754,15,46.1,0,46.155515,151.482,1514,46.1
48.181916,11.613754,15.1,46.2,31.288,46.203884,17.861,1514,46.2
48.181916,11.613754,15.3,46.3,0,46.246921,0.043,1192,46.3
48.181916,11.613755,15.5,46.4,0,46.392187,0.039,79,46.4
48.181916,11.613755,15.8,46.5,0,46.459275,0.186,1240,46.5
48.181916,11.613755,15.9,46.6,0,46.619415,160.14,620,46.6
48.181916,11.613755,16.1,46.7,33.76,46.704453,16.183,1514,46.7
48.181916,11.613754,16.3,46.8,0,46.845433,140.222,1514,46.8
48.181916,11.613754,16.6,46.9,30.64,46.909502,64.069,1514,46.9
48.181916,11.613754,16.8,47,0,46.938555,0.251,1253,47
48.181916,11.613755,17,47.1,135.96,47.101163,5.221,1514,47.1
48.181916,11.613754,17.2,47.2,0,47.168506,0.033,1030,47.2
48.181916,11.613754,17.4,47.3,147.032,47.305365,136.859,723,47.3
48.181916,11.613754,17.6,47.4,0,47.395036,9.859,768,47.4
48.181916,11.613754,17.7,47.5,0,47.536513,141.477,1514,47.5
48.181916,11.613754,17.9,47.6,0,47.594944,5.719,696,47.6
48.181915,11.613754,18.2,47.7,34.752,47.696466,26.647,506,47.7
48.181915,11.613754,18.4,47.8,0,47.796638,6.583,709,47.8
48.181915,11.613754,18.6,47.9,29.296,47.897976,0.236,975,47.9
48.181915,11.613754,18.8,48,51.68,48.000724,2.406,1514,48
48.181916,11.613754,19,48.1,0,48.082341,24.413,1514,48.1
48.181915,11.613754,19.2,48.2,53.392,48.198863,11.9,875,48.2
48.181916,11.613754,19.4,48.3,4.04,48.30005,3.72,505,48.3
48.181916,11.613754,19.6,48.4,4.712,48.400604,14.171,589,48.4
48.181915,11.613753,19.8,48.5,13.136,48.499416,0.377,1514,48.5
48.181915,11.613753,20,48.6,7.584,48.601367,16.023,864,48.6
48.181915,11.613753,20.2,48.7,4.24,48.703488,34.22,530,48.7
48.181915,11.613753,20.4,48.8,67.088,48.800087,7.64,1514,48.8
48.181915,11.613753,20.6,48.9,4.872,48.903665,27.239,525,48.9
48.181915,11.613753,20.8,49,129.448,49.000236,30.401,1514,49
48.181915,11.613754,21,49.1,118.52,49.104992,16.684,1514,49.1
48.181915,11.613754,21.2,49.2,0,49.192697,15.897,1078,49.2
48.181915,11.613754,21.4,49.3,0,49.33467,79.369,1514,49.3
48.181915,11.613754,21.6,49.4,0.632,49.406633,15.256,79,49.4
48.181915,11.613754,21.8,49.5,0,49.493703,0.221,975,49.5
48.181915,11.613754,22,49.6,8.624,49.609046,64.961,1078,49.6
48.181914,11.613754,22.3,49.7,12.112,49.709319,21.465,1514,49.7
48.181914,11.613754,22.4,49.8,0,49.791026,36.861,1514,49.8
48.181914,11.613754,22.7,49.9,4.496,49.909862,30.599,562,49.9
48.181914,11.613754,22.9,50,82.568,50.001104,3.579,1514,50
48.181914,11.613754,23.1,50.1,0,50.089531,0.067,525,50.1
48.181914,11.613754,23.2,50.2,192.12,50.200198,59.881,1514,50.2
48.181914,11.613754,23.5,50.3,0,50.293342,0.034,137,50.3
48.181914,11.613754,23.7,50.4,0,50.416471,41.033,534,50.4
48.181914,11.613754,23.9,50.5,90.456,50.500177,7.209,1514,50.5
48.181914,11.613754,24.1,50.6,0,50.615165,30.993,777,50.6
48.181913,11.613754,24.3,50.7,12.112,50.709409,39.932,1514,50.7
48.181913,11.613754,24.5,50.8,101.04,50.803899,10.76,1514,50.8
48.181913,11.613754,24.7,50.9,0,50.899801,0.023,124,50.9
48.181913,11.613754,24.9,51,122.52,51.002188,39.599,1514,51
48.181913,11.613754,25.1,51.1,0,51.08964,21.805,1514,51.1
48.181913,11.613754,25.3,51.2,0,51.211247,32.491,1514,51.2
48.181913,11.613754,25.5,51.3,0,51.312817,29.653,1514,51.3
48.181913,11.613754,25.6,51.4,0,51.411682,36.097,1514,51.4
48.181913,11.613754,25.8,51.5,0,51.464533,11.599,1514,51.5
48.181913,11.613754,25.8,51.6,0,51.589581,0.245,1157,51.6
48.181913,11.613755,25.8,51.7,24.224,51.709331,32.813,1514,51.7
48.181913,11.613755,25.9,51.8,33.288,51.80003,0.255,1514,51.8
48.181912,11.613755,25.8,51.9,0,51.886123,0.017,424,51.9
48.181912,11.613755,25.8,52,12.112,52.003158,15.639,1514,52
48.181912,11.613755,25.8,52.6,0,52.275531,16.479,1078,52.6
48.181911,11.613755,25.9,52.7,0,53.005992,730.461,1514,52.7
48.181911,11.613755,25.9,52.8,0,53.005992,730.461,1514,52.8
48.181911,11.613755,25.9,52.9,0,53.005992,730.461,1514,52.9
48.181911,11.613755,25.9,53,12.112,53.005992,730.461,1514,53
48.181911,11.613756,25.9,53.1,58.888,53.10102,9.363,1514,53.1
48.181911,11.613756,25.9,53.2,0,53.191924,0.028,208,53.2
48.181911,11.613756,25.9,53.3,0,53.296861,0.103,1092,53.3
48.181911,11.613756,25.9,53.4,0,53.418158,37.222,1514,53.4
48.181912,11.613757,25.9,53.5,23.208,53.505776,18.138,1514,53.5
48.181913,11.613757,25.9,53.6,0,53.591763,0.622,86,53.6
48.181913,11.613758,25.9,53.7,0.672,53.708645,36.708,84,53.7
48.181914,11.613758,25.9,53.8,0,53.799365,0.2,1511,53.8
48.181915,11.613759,25.9,53.9,0.928,53.897915,15.449,78,53.9
48.181916,11.613759,25.9,54,34.232,54.003218,34.179,1514,54
48.181916,11.61376,25.9,54.1,1.264,54.104709,16.455,79,54.1
48.181917,11.61376,25.9,54.2,2.76,54.200335,3.119,137,54.2
48.181918,11.613761,25.9,54.3,142.12,54.300089,0.223,975,54.3
48.181919,11.613762,25.9,54.4,0,54.381833,0.079,466,54.4
48.18192,11.613762,25.9,54.5,12.112,54.505526,25.96,1514,54.5
48.181921,11.613763,25.9,54.6,1.248,54.603816,15.386,78,54.6
48.181922,11.613763,25.9,54.7,0,54.711913,27.175,1514,54.7
48.181923,11.613764,25.9,54.8,105.048,54.795855,1.078,1514,54.8
48.181925,11.613765,25.9,54.9,0,54.915637,34.038,78,54.9
48.181926,11.613766,25.9,55,12.112,55.008646,42.235,1514,55
48.181927,11.613766,25.9,55.1,0,55.099453,0.066,240,55.1
48.181928,11.613767,25.9,55.2,0.672,55.203497,11.333,84,55.2
48.181929,11.613768,25.9,55.3,0,55.298589,1.549,1156,55.3
48.18193,11.613769,25.9,55.4,0,55.380031,0.14,1065,55.4
48.181931,11.61377,25.9,55.5,33.112,55.504049,40.107,1514,55.5
48.181933,11.613772,25.9,55.6,0,55.59046,0.165,1186,55.6
48.181934,11.613773,25.8,55.7,0.688,55.709331,35.665,86,55.7
48.181935,11.613774,25.8,55.8,0,55.797623,0.023,591,55.8
48.181936,11.613775,25.8,55.9,0,55.885084,0.019,602,55.9
48.181937,11.613777,25.8,56,53.568,56.00453,38.976,1514,56
48.181939,11.613778,25.8,56.1,0,56.09147,0.029,340,56.1
48.18194,11.61378,25.8,56.2,0,56.185569,0.421,1078,56.2
48.181941,11.613781,25.8,56.3,55.224,56.301266,6.772,1514,56.3
48.181942,11.613783,25.8,56.4,0,56.391612,0.019,869,56.4
48.181943,11.613784,25.8,56.5,0,56.511526,27.073,1514,56.5
48.181944,11.613786,25.7,56.6,0,56.599988,0.021,197,56.6
48.181945,11.613787,25.7,56.7,0,56.679563,0.018,741,56.7
48.181946,11.613789,25.7,56.8,73.736,56.800152,0.323,1514,56.8
48.181948,11.613791,25.7,56.9,72.672,56.907569,23.782,1514,56.9
48.181949,11.613793,25.7,57,156.24,57.005447,37.712,1514,57
48.18195,11.613794,25.7,57.1,0.608,57.106347,14.528,76,57.1
48.181951,11.613796,25.7,57.2,0,57.214501,34.646,1514,57.2
48.181952,11.613798,25.7,57.3,113.32,57.304379,14.721,1514,57.3
48.181953,11.6138,25.6,57.4,0,57.391916,0.112,584,57.4
48.181954,11.613802,25.6,57.5,12.112,57.505853,38.224,1514,57.5
48.181955,11.613804,25.6,57.6,0,57.594702,0.031,696,57.6
48.181956,11.613806,25.6,57.7,0,57.699811,0.159,1078,57.7
48.181957,11.613808,25.6,57.8,66.632,57.801961,7.977,1514,57.8
48.181958,11.61381,25.6,57.9,0,57.894111,0.017,537,57.9
48.181959,11.613812,25.6,58,36.336,58.008737,19.976,1514,58
48.18196,11.613814,25.6,58.1,0,58.092456,0.022,1109,58.1
48.181961,11.613816,25.6,58.2,85.8,58.202564,25.786,975,58.2
48.181962,11.613818,25.6,58.3,12.112,58.302178,20.441,1514,58.3
48.181963,11.61382,25.6,58.4,0,58.396328,0.029,76,58.4
48.181965,11.613825,25.6,58.6,12.112,58.601104,21.928,1514,58.6
48.181966,11.613827,25.6,58.7,0,58.698348,19.22,1514,58.7
48.181967,11.613829,25.6,58.8,48.448,58.80004,0.794,1514,58.8
48.181968,11.613831,25.6,58.9,0,58.887773,17.046,1514,58.9
48.181969,11.613834,25.6,59,12.112,59.009018,20.265,1514,59
48.18197,11.613836,25.5,59.1,0.672,59.093068,0.302,1369,59.1
48.181971,11.613838,25.5,59.2,0,59.194069,0.553,79,59.2
48.181972,11.61384,25.5,59.3,30.384,59.298513,1.89,137,59.3
48.181973,11.613843,25.5,59.4,0.728,59.401974,15.76,91,59.4
48.181975,11.613845,25.6,59.5,12.112,59.50733,30.921,1514,59.5
48.181976,11.613847,25.5,59.6,0,59.592436,0.311,1480,59.6
48.181977,11.61385,25.6,59.7,1.248,59.705723,25.9,78,59.7
48.181978,11.613852,25.6,59.8,53.336,59.799202,0.034,177,59.8
48.18198,11.613854,25.6,59.9,0,59.88912,0.017,583,59.9
48.181981,11.613856,25.6,60,0.616,60.009041,30.202,77,60
48.181982,11.613858,25.6,60.1,12.112,60.10373,24.361,1514,60.1
48.181984,11.61386,25.6,60.2,0,60.21751,37.548,77,60.2
48.181985,11.613863,25.6,60.3,12.112,60.303135,22.174,1514,60.3
48.181986,11.613865,25.6,60.4,0,60.385324,0.385,1038,60.4
48.181988,11.613867,25.7,60.5,0,60.51326,26.915,1514,60.5
48.181989,11.613869,25.6,60.6,0,60.594226,0.088,685,60.6
48.181991,11.613871,25.7,60.7,0,60.684667,6.382,509,60.7
48.181992,11.613873,25.7,60.8,86.464,60.800614,16.526,1514,60.8
48.181994,11.613875,25.7,60.9,0,60.897816,0.019,532,60.9
48.181995,11.613877,25.7,61,51.616,60.996355,0.017,1514,61
48.181997,11.613878,25.7,61.1,0,61.076269,0.696,1078,61.1
48.181998,11.61388,25.7,61.2,0,61.179912,13.181,1514,61.2
48.182,11.613882,25.7,61.3,64.88,61.301028,13.95,1514,61.3
48.182002,11.613884,25.7,61.4,205.536,61.402543,17.827,1514,61.4
48.182003,11.613886,25.7,61.5,0,61.48981,16.94,858,61.5
48.182005,11.613887,25.7,61.6,0,61.597225,0.035,1415,61.6
48.182007,11.613889,25.7,61.7,0,61.690385,11.074,506,61.7
48.182009,11.613891,25.7,61.8,88.912,61.804334,11.292,1514,61.8
48.18201,11.613893,25.7,61.9,0.608,61.898403,0.866,520,61.9
48.182012,11.613894,25.7,62,12.112,61.992373,3.383,540,62
48.182016,11.613898,25.8,62.2,0,62.194372,9.832,709,62.2
48.182018,11.6139,25.8,62.3,0.672,62.305391,11.009,84,62.3
48.18202,11.613902,25.8,62.4,0,62.397821,7.027,576,62.4
48.182023,11.613905,25.8,62.6,158.352,62.602845,5.816,1514,62.6
48.182025,11.613907,25.8,62.7,0,62.697051,15.861,506,62.7
48.182027,11.613909,25.8,62.8,0,62.865953,168.902,1514,62.8
48.182029,11.613911,25.8,62.9,0,62.919303,52.948,1257,62.9
48.182031,11.613913,25.8,63,0,63.026485,99.083,1078,63
48.182033,11.613914,25.8,63.1,0,63.093576,0.074,116,63.1
48.182034,11.613916,25.8,63.2,13.376,63.203599,15.441,1078,63.2
48.182036,11.613918,25.7,63.3,4.368,63.305691,22.741,546,63.3
48.182038,11.61392,25.7,63.4,6.056,63.402521,14.607,757,63.4
48.182039,11.613922,25.7,63.5,6.76,63.503153,32.531,845,63.5
48.182041,11.613924,25.7,63.6,5.048,63.598537,0.305,957,63.6
48.182043,11.613925,25.7,63.7,4.384,63.704122,22.399,548,63.7
48.182044,11.613927,25.7,63.8,39.872,63.803304,18.812,1514,63.8
48.182046,11.613929,25.7,63.9,4.984,63.906553,18.971,539,63.9
48.182048,11.613931,25.7,64,3.984,64.00633,28.075,498,64
48.18205,11.613933,25.7,64.1,17.88,64.10097,4.528,1514,64.1
48.182051,11.613935,25.7,64.2,0,64.192487,0.054,979,64.2
48.182053,11.613936,25.7,64.3,12.112,64.305987,17.252,1514,64.3
48.182055,11.613938,25.7,64.4,4.272,64.39793,0.219,137,64.4
48.182056,11.61394,25.7,64.5,5.984,64.495692,0.052,705,64.5
48.182058,11.613942,25.7,64.6,96.328,64.599486,0.027,1078,64.6
48.18206,11.613944,25.7,64.7,12.112,64.700055,0.489,1514,64.7
48.182061,11.613946,25.7,64.8,0,64.816612,46.902,1514,64.8
48.182063,11.613947,25.7,64.9,0,64.89052,0.418,1310,64.9
48.182065,11.613949,25.7,65,0,65.01213,35.259,667,65
48.182066,11.613951,25.7,65.1,57.736,65.101893,4.147,1514,65.1
48.182068,11.613953,25.7,65.2,0,65.192239,0.661,1078,65.2
48.18207,11.613955,25.7,65.3,36.336,65.306014,30.909,1514,65.3
48.182071,11.613957,25.7,65.4,2.32,65.392258,0.235,1062,65.4
48.182074,11.613961,25.7,65.6,84.784,65.600382,26.56,1514,65.6
48.182076,11.613963,25.7,65.7,0,65.687026,0.09,410,65.7
48.182078,11.613965,25.7,65.8,0,65.814665,33.979,1514,65.8
48.182086,11.613975,25.7,66.3,0,66.274443,0.063,1228,66.3
48.182088,11.613977,25.7,66.4,49.12,66.405957,131.514,84,66.4
48.182089,11.613978,25.7,66.5,104.008,66.505958,99.86,1514,66.5
48.182091,11.61398,25.7,66.6,0,66.506191,0.019,1514,66.6
48.182092,11.613982,25.7,66.7,0,66.715949,209.758,1514,66.7
48.182094,11.613984,25.7,66.8,36.336,66.809914,93.886,1514,66.8
48.182096,11.613986,25.7,66.9,24.224,66.900561,5.834,1514,66.9
48.182097,11.613988,25.7,67,24.224,67.002838,10.507,1514,67
48.182099,11.61399,25.7,67.1,0,67.091179,3.217,1514,67.1
48.182101,11.613992,25.7,67.2,12.112,67.199252,0.544,1514,67.2
48.182102,11.613994,25.7,67.3,0,67.287891,1.243,531,67.3
48.182104,11.613996,25.7,67.4,58.208,67.402438,74.598,1514,67.4
48.182105,11.613998,25.7,67.5,1.552,67.500722,22.441,78,67.5
48.182107,11.614,25.7,67.6,22.264,67.599858,0.237,809,67.6
48.182108,11.614003,25.7,67.7,0,67.684356,0.42,1328,67.7
48.18211,11.614005,25.7,67.8,0,67.812832,43.351,1514,67.8
48.182111,11.614007,25.7,67.9,0.68,67.906135,13.294,85,67.9
48.182113,11.614009,25.7,68,0,68.015023,40.145,1514,68
48.182114,11.614011,25.8,68.1,12.096,68.100041,0.492,1512,68.1
48.182116,11.614013,25.8,68.2,0,68.184672,0.294,951,68.2
48.182118,11.614015,25.8,68.3,0,68.275979,9.17,975,68.3
48.182119,11.614017,25.8,68.4,0,68.376139,0.024,975,68.4
48.182121,11.614019,25.7,68.5,0,68.55601,179.871,975,68.5
48.182122,11.614021,25.7,68.6,0,68.637989,81.816,84,68.6
48.182124,11.614023,25.7,68.7,12.112,68.696559,3.335,1514,68.7
48.182126,11.614025,25.7,68.8,10.176,68.796752,3.258,1514,68.8
48.182128,11.614027,25.7,68.9,36.336,68.900401,3.911,1514,68.9
48.182129,11.614029,25.7,69,24.224,68.996457,3.519,1514,69
48.182131,11.614031,25.8,69.1,35.232,69.100657,29.23,1514,69.1
48.182132,11.614034,25.8,69.2,0.728,69.201945,9.346,91,69.2
48.182134,11.614036,25.8,69.3,117,69.301177,5.099,975,69.3
48.182135,11.614038,25.8,69.4,0,69.396303,0.017,79,69.4
48.182137,11.61404,25.8,69.5,0,69.484854,1.632,137,69.5
48.182138,11.614042,25.8,69.6,12.112,69.605183,13.347,1514,69.6
48.18214,11.614045,25.7,69.7,0,69.716828,54.496,1514,69.7
48.182141,11.614047,25.7,69.8,0,69.744402,0.06,1514,69.8
48.182143,11.61405,25.7,69.9,0,69.856699,0.018,1514,69.9
48.182144,11.614052,25.7,70,0,69.856699,0.018,1514,70
48.182145,11.614054,25.7,70.1,0,70.275994,419.295,553,70.1
48.182147,11.614056,25.7,70.2,0,70.275994,419.295,553,70.2
48.182148,11.614058,25.7,70.3,0,70.276317,0.018,603,70.3
48.182149,11.61406,25.7,70.4,7.8,70.403322,14.707,975,70.4
48.18215,11.614063,25.8,70.8,12.112,70.800485,15.304,1514,70.8
48.18215,11.614063,25.8,70.9,15.912,70.903844,13.9,475,70.9
48.18215,11.614063,25.8,71,12.112,71.004011,38.847,1514,71
48.18215,11.614062,25.8,71.1,25.64,71.100351,3.253,1514,71.1
48.18215,11.614062,25.8,71.2,17.904,71.19957,1.068,84,71.2
48.18215,11.614062,25.7,71.3,0,71.29178,5.634,116,71.3
48.18215,11.614062,25.7,71.4,0,71.39588,0.481,1514,71.4
48.18215,11.614062,25.7,71.5,0,71.483382,4.896,987,71.5
48.18215,11.614061,25.7,71.6,32.856,71.602017,26.641,1514,71.6
48.18215,11.614062,25.7,71.7,0,71.696616,0.063,78,71.7
48.18215,11.614061,25.7,71.8,0,71.812009,40.278,1514,71.8
48.18215,11.614062,25.7,71.9,0,71.897829,0.061,1074,71.9
48.18215,11.614061,25.7,72,0,72.018111,39.194,1514,72
48.18215,11.614061,25.7,72.1,44.92,72.102562,33.003,1514,72.1
48.18215,11.614061,25.7,72.2,0,72.19127,0.671,1078,72.2
48.18215,11.614061,25.7,72.3,0,72.314724,42.913,1514,72.3
48.18215,11.614061,25.7,72.4,93.6,72.398541,0.33,975,72.4
48.18215,11.614061,25.7,72.5,0,72.496116,0.017,921,72.5
48.18215,11.614061,25.7,72.6,60.56,72.602606,33.288,1514,72.6
48.18215,11.614061,25.8,72.7,0,72.69931,0.043,125,72.7
48.18215,11.614061,26.2,73,0,72.991832,3.262,1078,73
48.18215,11.614061,25.9,72.8,0,72.79216,10.309,1078,72.8
48.18215,11.614061,26,72.9,65.144,72.895181,28.897,1514,72.9
48.18215,11.614061,26.4,73.1,0,72.991832,3.262,1078,73.1
48.18215,11.614061,26.8,73.3,0,72.991832,3.262,1078,73.3
48.18215,11.614061,27,73.4,0,73.666147,674.315,1514,73.4
48.182149,11.614061,27.1,73.5,0,73.666147,674.315,1514,73.5
48.182149,11.614061,27.3,73.6,0,73.666147,674.315,1514,73.6
48.182149,11.614061,27.5,73.7,0,73.666147,674.315,1514,73.7
48.182149,11.614061,27.7,73.8,0,73.774621,0.024,1514,73.8
48.182149,11.614061,27.9,73.9,0,73.896294,0.018,1514,73.9
48.18215,11.614061,28,74,0,74.016059,119.765,1078,74
48.18215,11.614062,28.2,74.1,0,74.128986,92.867,1514,74.1
48.18215,11.614062,28.4,74.2,0,74.217978,40.818,975,74.2
48.18215,11.614062,28.6,74.3,0,74.294237,1.583,975,74.3
48.18215,11.614062,28.8,74.4,24.224,74.399154,2.235,1120,74.4
48.18215,11.614062,29,74.5,8.624,74.503159,22.24,1078,74.5
48.18215,11.614062,29.2,74.6,30,74.604162,16.144,1514,74.6
48.18215,11.614062,29.4,74.7,0,74.715444,35.876,1514,74.7
48.18215,11.614062,29.6,74.8,0,74.818427,38.479,1514,74.8
48.18215,11.614062,29.8,74.9,21.12,74.900589,3.901,1514,74.9
48.18215,11.614062,30,75,40.656,74.999236,0.342,975,75
48.18215,11.614063,30.4,75.2,0,75.192463,0.192,642,75.2
48.18215,11.614063,30.6,75.3,0.624,75.309222,25.406,78,75.3
48.18215,11.614063,30.8,75.4,72.672,75.39813,9.449,1514,75.4
48.18215,11.614063,31,75.5,0,75.484531,0.495,1514,75.5
48.18215,11.614063,31.2,75.6,41.576,75.609103,43.743,1514,75.6
48.18215,11.614062,31.4,75.7,0,75.746032,94.337,975,75.7
48.18215,11.614062,31.6,75.8,0,75.746298,0.018,82,75.8
48.18215,11.614063,31.8,75.9,0,75.85602,0.071,1514,75.9
48.18215,11.614063,31.9,76,0,75.986036,0.046,1514,76
48.18215,11.614062,32.2,76.1,24.224,76.100893,3.323,1514,76.1
48.18215,11.614062,32.4,76.2,12.112,76.199689,14.733,1514,76.2
48.18215,11.614062,32.6,76.3,21.832,76.300993,11.192,1514,76.3
48.18215,11.614062,32.7,76.4,12.112,76.403025,27.828,1514,76.4
48.18215,11.614062,32.9,76.5,0,76.518556,59.293,1030,76.5
48.18215,11.614062,33.1,76.6,0,76.540952,16.068,1514,76.6
48.18215,11.614062,33.3,76.7,0,76.690214,3.274,514,76.7
48.18215,11.614062,33.6,76.8,0,76.798891,24.877,1514,76.8
48.18215,11.614062,33.7,76.9,7.8,76.903856,19.007,975,76.9
48.18215,11.614062,33.9,77,12.112,77.007744,17.097,1514,77
48.18215,11.614062,34.1,77.1,0,77.099627,3.967,78,77.1
48.18215,11.614062,34.3,77.2,7.8,77.19611,4.863,975,77.2
48.18215,11.614062,34.5,77.3,13.624,77.300792,4.105,1078,77.3
48.18215,11.614062,34.7,77.4,19.072,77.399922,1.895,570,77.4
48.18215,11.614062,35,77.5,0,77.495068,1.786,534,77.5
48.18215,11.614062,35.1,77.6,58.52,77.60094,1.948,1514,77.6
48.18215,11.614062,35.4,77.7,57.008,77.69917,1.792,1514,77.7
48.18215,11.614062,35.5,77.8,15.6,77.807848,24.614,975,77.8
48.18215,11.614062,35.7,77.9,25.888,77.90149,6.231,208,77.9
48.18215,11.614062,36,78,4.128,78.00216,10.716,516,78
48.18215,11.614062,36.2,78.1,28.328,78.10402,27.951,513,78.1
48.18215,11.614062,36.4,78.2,5.664,78.193431,0.455,210,78.2
48.18215,11.614062,36.6,78.3,22.76,78.304156,11.509,1514,78.3
48.18215,11.614062,36.8,78.4,56.72,78.404307,13.227,1514,78.4
48.18215,11.614062,37,78.5,0,78.494464,0.146,611,78.5
48.18215,11.614062,37.2,78.6,6.584,78.60839,17.741,823,78.6
48.18215,11.614062,37.4,78.7,0,78.722172,56.651,611,78.7
48.18215,11.614062,37.6,78.8,0,78.791769,0.062,1514,78.8
48.18215,11.614062,37.8,78.9,31.48,78.901443,82.997,1514,78.9
48.18215,11.614062,38,79,0,78.964227,0.334,1514,79
48.18215,11.614062,38.2,79.1,0,79.064725,8.567,1514,79.1
48.18215,11.614062,38.4,79.2,0,79.196855,0.022,1514,79.2
48.182149,11.614062,38.6,79.3,0,79.316006,119.151,1514,79.3
48.182149,11.614062,38.8,79.4,0,79.391907,9.123,1514,79.4
48.182149,11.614062,39,79.5,0,79.45653,12.244,1514,79.5
48.182149,11.614062,39.2,79.6,0,79.45653,12.244,1514,79.6
48.182149,11.614062,39.4,79.7,0,79.775955,319.425,1439,79.7
48.182149,11.614062,39.6,79.8,0,79.776108,0.026,1514,79.8
