Data Rate (kbps),Data Rate (kbps)2,Data Rate (kbps)3,Packet Interval (ms),Packet Interval (ms)2,Packet Interval (ms)3,Packet Length (bytes),Packet Length (bytes)2,Packet Length (bytes)3
,,,0.849,,,,1514,
,,,0.502,,,,1514,
,,,0.85,,,,1514,
,,,0.495,,,,1514,
,,,5.495,,,,1514,
,,,0.067,,,,224,
,,,0.034,,,,84,
,,,0.157,,,,1078,
,,,6.917,,,,128,
,,,17.792,,,,1514,
,,,0.815,,,,1514,
,,,0.494,,,,1514,
,,,1.391,,,,76,
,,,1.729,,,,1514,
,,,0.548,,,,1514,
,,,0.93,,,,1514,
,,,0.141,,,,722,
,,,0.184,,,,531,
,,,16.763,,,,102,
,,,9.776,,,,1514,
,,,3.266,,,,1514,
,,,0.502,,,,1514,
,,,3.475,,,,1514,
,,,0.488,,,,1514,
,,,0.041,,,,1514,
,,,1.215,,,,74,
,,,0.763,,,,483,
,,,4.424,,,,102,
,,,17.814,,,,74,
,,,2.008,,,,1514,
,,,0.816,,,,1514,
,,,0.541,,,,1514,
,,,0.042,,,,76,
,,,0.794,,,,1514,
,,,0.49,,,,1514,
,,,1.015,,,,1352,
,,,18.1,,,,128,
,,,11.432,,,,1514,
,,,0.843,,,,1514,
,,,0.497,,,,1514,
,,,1.222,,,,1514,
,,,0.157,,,,1514,
,,,0.823,,,,1514,
,,,0.158,,,,489,
,,,1.325,,,,665,
,,,3.975,,,,102,
,,,20.255,,,,76,
,,,3.625,,,,1514,
,,,1.277,,,,1514,
,,,0.489,,,,1514,
,,,0.866,,,,1514,
,,,0.591,,,,1514,
,,,0.602,,,,1192,
,,,12.848,,,,102,
,,,16.064,,,,1078,
,,,4.175,,,,76,
,,,3.054,,,,1514,
,,,3.195,,,,1514,
,,,0.304,,,,1514,
,,,0.328,,,,1514,
,,,0.335,,,,1514,
,,,0.262,,,,1215,
,,,12.777,,,,128,
,,,14.105,,,,1514,
,,,0.258,,,,1514,
,,,0.087,,,,1514,
,,,0.659,,,,1514,
,,,0.779,,,,1514,
,,,0.793,,,,1514,
,,,0.057,,,,722,
,,,0.379,,,,714,
,,,3.367,,,,102,
,,,20.251,,,,76,
,,,3.732,,,,1514,
,,,0.83,,,,1514,
,,,0.494,,,,1514,
,,,0.861,,,,1514,
,,,0.548,,,,1514,
,,,4.063,,,,1514,
,,,0.226,,,,863,
,,,9.683,,,,102,
,,,16.248,,,,1514,
,,,0.813,,,,1514,
,,,0.495,,,,1514,
,,,0.862,,,,1514,
,,,0.74,,,,1514,
,,,1.096,,,,1514,
,,,0.036,,,,551,
,,,0.352,,,,76,
,,,20.291,,,,128,
,,,7.782,,,,1514,
,,,1.182,,,,1514,
,,,0.491,,,,1514,
,,,6.073,,,,1514,
,,,0.3,,,,1514,
,,,0.157,,,,758,
,,,2.193,,,,591,
,,,2.199,,,,102,
,,,6.107,,,,76,
,,,2.051,,,,76,
,,,12.171,,,,76,
,,,2.644,,,,1514,
,,,2.197,,,,1514,
,,,0.235,,,,1514,
,,,6.224,,,,1514,
,,,0.308,,,,1514,
,,,0.297,,,,1379,
,,,0.779,,,,1078,
,,,7.632,,,,102,
,,,13.345,,,,1514,
,,,0.659,,,,1514,
,,,0.331,,,,1514,
,,,0.324,,,,1514,
,,,0.339,,,,1514,
,,,0.808,,,,959,
,,,4.453,,,,76,
,,,20.275,,,,128,
,,,6.686,,,,1514,
,,,9.212,,,,1514,
,,,0.062,,,,1514,
,,,0.027,,,,1514,
,,,0.019,,,,1514,
,,,0.018,,,,1514,
,,,0.016,,,,435,
,,,0.069,,,,543,
,,,4.516,,,,102,
,,,6.886,,,,76,
,,,1.917,,,,82,
,,,11.454,,,,76,
,,,1.406,,,,1514,
,,,0.98,,,,1514,
,,,0.317,,,,1514,
,,,0.744,,,,1514,
,,,0.045,,,,1514,
,,,0.921,,,,800,
,,,15.989,,,,102,
,,,13.318,,,,1514,
,,,6.95,,,,102,
,,,16.07,,,,1514,
,,,0.057,,,,1514,
,,,0.242,,,,1514,
,,,0.024,,,,1514,
,,,0.022,,,,1514,
,,,0.021,,,,243,
,,,4.055,,,,102,
,,,6.029,,,,1514,
,,,1.086,,,,1514,
,,,0.048,,,,1514,
,,,0.346,,,,1514,
,,,0.341,,,,1514,
,,,0.375,,,,788,
,,,4.094,,,,500,
,,,8.125,,,,102,
,,,7.981,,,,76,
,,,2.795,,,,76,
,,,7.235,,,,1514,
,,,1.077,,,,1514,
,,,0.046,,,,1514,
,,,0.227,,,,1514,
,,,0.319,,,,1514,
,,,0.614,,,,811,
,,,0.489,,,,76,
,,,6.978,,,,1078,
,,,13.284,,,,102,
,,,9.371,,,,1514,
,,,9.547,,,,1514,
,,,0.306,,,,1514,
,,,0.331,,,,1514,
,,,0.33,,,,1514,
,,,0.346,,,,1514,
,,,0.027,,,,183,
,,,1.29,,,,128,
,,,20.285,,,,76,
,,,0.709,,,,1514,
,,,1.001,,,,1514,
,,,0.34,,,,1514,
,,,0.327,,,,1514,
,,,0.33,,,,1514,
,,,3.006,,,,1514,
,,,0.16,,,,849,
,,,7.536,,,,511,
,,,7.117,,,,102,
,,,6.652,,,,76,
,,,0.061,,,,76,
,,,1.342,,,,76,
,,,0.221,,,,79,
,,,5.62,,,,1514,
,,,2.985,,,,1514,
,,,0.078,,,,1514,
,,,0.027,,,,1514,
,,,0.018,,,,1514,
,,,0.262,,,,1514,
,,,0.126,,,,852,
,,,3.884,,,,102,
,,,20.293,,,,76,
,,,6.118,,,,1514,
,,,8.775,,,,1514,
,,,0.324,,,,1514,
,,,0.316,,,,1514,
,,,2.169,,,,1514,
,,,0.26,,,,1264,
,,,0.537,,,,1078,
,,,1.753,,,,128,
,,,18.935,,,,1514,
,,,1.573,,,,76,
,,,7.609,,,,1514,
,,,0.308,,,,1514,
,,,0.333,,,,1514,
,,,0.345,,,,1514,
,,,0.136,,,,713,
,,,11.604,,,,102,
,,,5.68,,,,76,
,,,1.567,,,,678,
,,,1.486,,,,76,
,,,5.381,,,,1514,
,,,6.162,,,,102,
,,,1.498,,,,1514,
,,,0.051,,,,1514,
,,,0.028,,,,1514,
,,,0.022,,,,1514,
,,,0.062,,,,621,
,,,17.942,,,,74,
,,,0.687,,,,76,
,,,3.892,,,,1514,
,,,12.556,,,,1514,
,,,0.314,,,,1514,
,,,0.329,,,,1514,
,,,0.029,,,,1514,
,,,0.311,,,,1514,
,,,0.032,,,,96,
,,,2.885,,,,128,
,,,18.978,,,,74,
,,,1.158,,,,1514,
,,,0.093,,,,76,
,,,12.31,,,,1514,
,,,0.746,,,,79,
,,,1.786,,,,1514,
,,,0.32,,,,1514,
,,,0.344,,,,1514,
,,,4.737,,,,102,
,,,1.295,,,,1514,
,,,0.2,,,,642,
,,,3.56,,,,84,
,,,0.058,,,,87,
,,,0.136,,,,525,
,,,7.095,,,,1514,
,,,8.09,,,,102,
,,,1.315,,,,1514,
,,,0.499,,,,1514,
,,,6.029,,,,1514,
,,,0.173,,,,1514,
,,,0.701,,,,1514,
,,,0.033,,,,338,
,,,2.637,,,,1078,
,,,0.052,,,,91,
,,,0.029,,,,114,
,,,8.805,,,,76,
,,,3.377,,,,1514,
,,,0.947,,,,1514,
,,,5.413,,,,1514,
,,,0.062,,,,1514,
,,,3.946,,,,1514,
,,,0.399,,,,1261,
,,,0.035,,,,116,
,,,6.072,,,,128,
,,,17.139,,,,1514,
,,,3.108,,,,76,
,,,2.474,,,,1514,
,,,0.468,,,,1514,
,,,3.516,,,,1514,
,,,4.244,,,,1514,
,,,0.516,,,,823,
,,,0.033,,,,573,
,,,9.007,,,,102,
,,,5.566,,,,79,
,,,0.056,,,,76,
,,,0.354,,,,79,
,,,2.834,,,,79,
,,,11.483,,,,102,
,,,3.326,,,,1514,
,,,0.046,,,,1514,
,,,1.017,,,,1514,
,,,8.084,,,,1514,
,,,0.659,,,,1514,
,,,0.914,,,,1259,
,,,0.073,,,,84,
,,,0.535,,,,1078,
,,,5.595,,,,76,
,,,10.384,,,,1514,
,,,5.147,,,,1514,
,,,0.049,,,,1514,
,,,0.028,,,,1514,
,,,4.647,,,,128,
,,,2.614,,,,1514,
,,,0.637,,,,1514,
,,,0.809,,,,970,
,,,0.071,,,,84,
,,,10.685,,,,1514,
,,,1.075,,,,1514,
,,,0.668,,,,1514,
,,,1.753,,,,1514,
,,,1.957,,,,102,
,,,4.676,,,,1514,
,,,4.184,,,,1514,
,,,0.044,,,,517,
,,,0.202,,,,563,
,,,11.157,,,,76,
,,,5.679,,,,74,
,,,1.66,,,,1514,
,,,1.26,,,,1514,
,,,0.544,,,,1514,
,,,4.249,,,,1514,
,,,0.667,,,,1514,
,,,1.012,,,,1514,
,,,0.031,,,,376,
,,,5.154,,,,102,
,,,15.448,,,,74,
,,,4.918,,,,76,
,,,0.396,,,,1514,
,,,1.173,,,,1514,
,,,0.672,,,,1514,
,,,1.574,,,,1514,
,,,0.452,,,,1514,
,,,0.828,,,,1037,
,,,15.387,,,,128,
,,,18.714,,,,1514,
,,,1.489,,,,1514,
,,,0.033,,,,102,
,,,0.727,,,,1514,
,,,1.178,,,,1514,
,,,0.648,,,,1514,
,,,0.487,,,,888,
,,,1.506,,,,839,
,,,15.899,,,,76,
,,,6.432,,,,1514,
,,,0.672,,,,1514,
,,,0.323,,,,1514,
,,,0.334,,,,1514,
,,,0.374,,,,1514,
,,,1.813,,,,1514,
,,,0.045,,,,1514,
,,,0.018,,,,1014,
,,,6.042,,,,1078,
,,,4.19,,,,102,
,,,20.255,,,,76,
,,,3.184,,,,1514,
,,,0.691,,,,1514,
,,,0.334,,,,1514,
,,,0.325,,,,1514,
,,,0.331,,,,1514,
,,,0.716,,,,1514,
,,,0.335,,,,1514,
,,,0.331,,,,1514,
,,,0.326,,,,1514,
,,,0.472,,,,539,
,,,13.211,,,,128,
,,,18.725,,,,1514,
,,,0.669,,,,1514,
,,,0.334,,,,1514,
,,,0.335,,,,1514,
,,,0.33,,,,1514,
,,,0.099,,,,102,
,,,0.619,,,,1514,
,,,0.344,,,,1514,
,,,0.31,,,,1514,
,,,0.329,,,,1514,
,,,0.829,,,,1514,
,,,0.373,,,,1514,
,,,0.543,,,,1514,
,,,0.092,,,,1514,
,,,1.059,,,,1138,
,,,0.123,,,,614,
,,,15.635,,,,76,
,,,11.11,,,,1514,
,,,0.662,,,,1514,
,,,0.332,,,,1514,
,,,0.346,,,,1514,
,,,0.351,,,,1514,
,,,0.677,,,,1514,
,,,0.334,,,,1514,
,,,0.333,,,,1514,
,,,0.336,,,,1514,
,,,0.685,,,,1514,
,,,0.342,,,,1514,
,,,0.329,,,,1514,
,,,0.159,,,,716,
,,,4.275,,,,102,
,,,20.256,,,,76,
,,,4.108,,,,1078,
,,,0.579,,,,1514,
,,,0.331,,,,1514,
,,,0.428,,,,1514,
,,,0.23,,,,1514,
,,,0.722,,,,1514,
,,,0.477,,,,1514,
,,,0.177,,,,1514,
,,,0.336,,,,1514,
,,,0.676,,,,1514,
,,,0.332,,,,1514,
,,,0.154,,,,731,
,,,11.701,,,,128,
,,,10.633,,,,1514,
,,,0.884,,,,1514,
,,,0.576,,,,1514,
,,,0.081,,,,1514,
,,,0.34,,,,1514,
,,,0.729,,,,1514,
,,,0.169,,,,844,
,,,6.85,,,,102,
,,,2.649,,,,500,
,,,17.975,,,,76,
,,,4.436,,,,1514,
,,,0.072,,,,76,
,,,0.739,,,,1514,
,,,0.337,,,,1514,
,,,0.289,,,,1514,
,,,0.339,,,,1514,
,,,0.778,,,,1514,
,,,0.09,,,,435,
,,,1.425,,,,76,
,,,11.757,,,,102,
,,,15.304,,,,1514,
,,,0.684,,,,1514,
,,,0.333,,,,1514,
,,,0.325,,,,1514,
,,,0.327,,,,1514,
,,,0.624,,,,1317,
,,,3.464,,,,102,
,,,20.373,,,,102,
,,,8.517,,,,1514,
,,,0.696,,,,1514,
,,,0.322,,,,1514,
,,,0.351,,,,1514,
,,,0.308,,,,1514,
,,,0.859,,,,1514,
,,,0.032,,,,160,
,,,9.161,,,,102,
,,,1.454,,,,528,
,,,18.833,,,,76,
,,,0.581,,,,1514,
,,,0.744,,,,1514,
,,,0.346,,,,1514,
,,,0.406,,,,1514,
,,,0.244,,,,1514,
,,,0.629,,,,1462,
,,,0.565,,,,76,
,,,1.688,,,,82,
,,,15.051,,,,102,
,,,10.49,,,,1078,
,,,5.212,,,,1514,
,,,0.677,,,,1514,
,,,0.333,,,,1514,
,,,0.327,,,,1514,
,,,0.332,,,,1514,
,,,0.563,,,,1246,
,,,2.307,,,,102,
,,,20.275,,,,102,
,,,6.575,,,,1514,
,,,0.653,,,,1514,
,,,0.359,,,,1514,
,,,0.306,,,,1514,
,,,0.318,,,,1514,
,,,0.569,,,,1230,
,,,11.469,,,,102,
,,,3.388,,,,606,
,,,16.174,,,,1514,
,,,0.685,,,,1514,
,,,0.341,,,,1514,
,,,0.044,,,,76,
,,,0.276,,,,1514,
,,,0.321,,,,1514,
,,,0.749,,,,1121,
,,,1.36,,,,76,
,,,1.502,,,,76,
,,,16.041,,,,102,
,,,13.551,,,,1514,
,,,0.682,,,,1514,
,,,0.342,,,,1514,
,,,0.314,,,,1514,
,,,0.326,,,,1514,
,,,0.699,,,,1514,
,,,0.035,,,,144,
,,,4.364,,,,102,
,,,20.554,,,,102,
,,,4.012,,,,1514,
,,,1.337,,,,1514,
,,,0.356,,,,1514,
,,,0.432,,,,1514,
,,,0.2,,,,1514,
,,,0.672,,,,1514,
,,,0.039,,,,126,
,,,12.494,,,,526,
,,,0.697,,,,102,
,,,18.533,,,,1514,
,,,0.68,,,,1514,
,,,0.352,,,,1514,
,,,0.343,,,,1514,
,,,0.32,,,,1514,
,,,0.559,,,,1156,
,,,0.194,,,,102,
,,,1.688,,,,76,
,,,0.4,,,,76,
,,,2.7,,,,76,
,,,0.673,,,,79,
,,,1.442,,,,1078,
,,,13.368,,,,76,
,,,10.19,,,,1514,
,,,0.691,,,,1514,
,,,0.337,,,,1514,
,,,0.319,,,,1514,
,,,0.339,,,,1514,
,,,0.272,,,,414,
,,,8.109,,,,128,
,,,20.349,,,,76,
,,,5.362,,,,1514,
,,,0.706,,,,1514,
,,,0.322,,,,1514,
,,,0.341,,,,1514,
,,,0.327,,,,1514,
,,,0.271,,,,343,
,,,12.92,,,,102,
,,,3.912,,,,557,
,,,14.93,,,,1514,
,,,0.684,,,,1514,
,,,0.317,,,,1514,
,,,0.346,,,,1514,
,,,0.31,,,,1514,
,,,0.466,,,,563,
,,,1.021,,,,76,
,,,1.241,,,,102,
,,,0.536,,,,76,
,,,20.129,,,,76,
,,,4.138,,,,1078,
,,,1.617,,,,1514,
,,,2.494,,,,74,
,,,0.964,,,,1514,
,,,0.053,,,,1514,
,,,0.019,,,,1514,
,,,0.017,,,,1514,
,,,0.019,,,,1514,
,,,0.017,,,,278,
,,,11.215,,,,128,
,,,18.601,,,,1514,
,,,0.849,,,,1514,
,,,0.443,,,,1514,
,,,0.072,,,,1514,
,,,0.31,,,,1514,
,,,0.213,,,,102,
,,,2.689,,,,1514,
,,,0.61,,,,74,
,,,0.207,,,,1514,
,,,0.034,,,,1514,
,,,0.024,,,,749,
,,,10.238,,,,525,
,,,6.86,,,,76,
,,,8.378,,,,79,
,,,1.564,,,,1514,
,,,0.686,,,,1514,
,,,0.342,,,,1514,
,,,0.316,,,,1514,
,,,0.33,,,,1514,
,,,6.467,,,,84,
,,,2.256,,,,102,
,,,0.522,,,,1514,
,,,1.215,,,,1514,
,,,0.049,,,,1514,
,,,0.069,,,,1514,
,,,0.026,,,,226,
,,,0.06,,,,114,
,,,18.924,,,,76,
,,,0.911,,,,116,
,,,3.262,,,,1514,
,,,0.656,,,,1514,
,,,0.906,,,,1514,
,,,0.036,,,,1514,
,,,0.06,,,,1514,
,,,1.185,,,,1514,
,,,0.046,,,,1514,
,,,0.918,,,,1514,
,,,0.046,,,,1429,
,,,12.223,,,,128,
,,,16.522,,,,1514,
,,,0.629,,,,1514,
,,,0.346,,,,1514,
,,,0.314,,,,1514,
,,,0.327,,,,1514,
,,,2.709,,,,102,
,,,4.189,,,,1514,
,,,0.348,,,,1514,
,,,0.696,,,,1514,
,,,0.045,,,,1514,
,,,0.03,,,,1475,
,,,6.098,,,,652,
,,,8.842,,,,76,
,,,7.971,,,,88,
,,,1.236,,,,1514,
,,,2.315,,,,1514,
,,,0.033,,,,1514,
,,,0.028,,,,1514,
,,,0.022,,,,1514,
,,,0.249,,,,1514,
,,,0.332,,,,1514,
,,,0.326,,,,1514,
,,,2.614,,,,1514,
,,,0.5,,,,1514,
,,,0.041,,,,530,
,,,0.334,,,,76,
,,,0.653,,,,79,
,,,0.053,,,,76,
,,,0.086,,,,79,
,,,1.231,,,,1078,
,,,0.195,,,,83,
,,,4.307,,,,102,
,,,7.59,,,,79,
,,,3.899,,,,86,
,,,6.347,,,,84,
,,,1.328,,,,1514,
,,,0.682,,,,1514,
,,,0.315,,,,1514,
,,,0.347,,,,1514,
,,,0.059,,,,102,
,,,0.252,,,,1514,
,,,4.136,,,,1514,
,,,0.041,,,,1514,
,,,0.289,,,,1514,
,,,0.026,,,,1514,
,,,0.305,,,,1514,
,,,0.023,,,,845,
,,,12.728,,,,84,
,,,2.534,,,,102,
,,,12.01,,,,1514,
,,,0.465,,,,1514,
,,,0.317,,,,1514,
,,,0.327,,,,1514,
,,,0.326,,,,1514,
,,,0.719,,,,1514,
,,,0.333,,,,1514,
,,,0.332,,,,1514,
,,,0.326,,,,1514,
,,,2.398,,,,1514,
,,,0.676,,,,878,
,,,2.486,,,,102,
,,,9.551,,,,548,
,,,10.714,,,,76,
,,,3.957,,,,1514,
,,,1.772,,,,1514,
,,,0.309,,,,1514,
,,,0.328,,,,1514,
,,,0.325,,,,1514,
,,,9.112,,,,74,
,,,1.545,,,,1514,
,,,0.33,,,,1514,
,,,0.319,,,,1514,
,,,0.337,,,,1514,
,,,0.467,,,,1514,
,,,0.08,,,,1011,
,,,1.491,,,,102,
,,,16.491,,,,74,
,,,1.881,,,,1514,
,,,0.689,,,,1514,
,,,0.338,,,,1514,
,,,0.448,,,,1514,
,,,0.216,,,,1514,
,,,0.168,,,,102,
,,,3.173,,,,1514,
,,,0.052,,,,1514,
,,,0.02,,,,1514,
,,,0.018,,,,790,
,,,0.018,,,,1078,
,,,7.484,,,,75,
,,,0.441,,,,75,
,,,1.672,,,,75,
,,,0.431,,,,75,
,,,0.048,,,,75,
,,,5.099,,,,76,
,,,1.907,,,,102,
,,,11.327,,,,1514,
,,,2.771,,,,1514,
,,,0.33,,,,1514,
,,,0.329,,,,1514,
,,,0.328,,,,1514,
,,,2.807,,,,1514,
,,,0.315,,,,745,
,,,2.667,,,,102,
,,,6.698,,,,746,
,,,14.486,,,,102,
,,,0.992,,,,1514,
,,,1.393,,,,1514,
,,,0.056,,,,1514,
,,,0.139,,,,1514,
,,,0.32,,,,1514,
,,,1.891,,,,1514,
,,,0.432,,,,1217,
,,,15.02,,,,76,
,,,14.037,,,,1514,
,,,6.202,,,,102,
,,,1.808,,,,1514,
,,,0.329,,,,1514,
,,,0.312,,,,1514,
,,,0.031,,,,1514,
,,,0.021,,,,1514,
,,,0.262,,,,1432,
,,,17.493,,,,102,
,,,6.632,,,,1514,
,,,0.741,,,,1514,
,,,0.254,,,,1514,
,,,0.344,,,,1514,
,,,0.316,,,,1514,
,,,0.649,,,,1514,
,,,0.192,,,,912,
,,,11.124,,,,102,
,,,10.25,,,,629,
,,,10.007,,,,102,
,,,0.073,,,,1514,
,,,0.694,,,,1514,
,,,0.338,,,,1514,
,,,0.33,,,,1514,
,,,0.327,,,,1514,
,,,0.738,,,,1120,
,,,5.361,,,,1078,
,,,12.4,,,,76,
,,,12.434,,,,1514,
,,,0.664,,,,1514,
,,,0.343,,,,1514,
,,,0.337,,,,1514,
,,,0.311,,,,1514,
,,,2.142,,,,1514,
,,,0.087,,,,1261,
,,,4.426,,,,102,
,,,20.29,,,,102,
,,,5.326,,,,1514,
,,,0.647,,,,1514,
,,,0.324,,,,1514,
,,,0.335,,,,1514,
,,,0.321,,,,1514,
,,,0.675,,,,1514,
,,,0.227,,,,1065,
,,,12.419,,,,102,
,,,10.384,,,,591,
,,,8.964,,,,1514,
,,,1.05,,,,102,
,,,1.467,,,,1514,
,,,0.045,,,,1514,
,,,0.027,,,,1514,
,,,0.019,,,,1514,
,,,0.238,,,,1514,
,,,0.213,,,,990,
,,,9.23,,,,76,
,,,2.523,,,,76,
,,,6.484,,,,76,
,,,0.362,,,,87,
,,,6.718,,,,91,
,,,2.837,,,,1514,
,,,0.678,,,,1514,
,,,0.337,,,,1514,
,,,0.321,,,,1514,
,,,0.323,,,,1514,
,,,3.546,,,,1514,
,,,0.231,,,,1040,
,,,0.522,,,,1078,
,,,4.385,,,,102,
,,,20.251,,,,102,
,,,3.745,,,,1514,
,,,0.688,,,,1514,
,,,0.329,,,,1514,
,,,0.331,,,,1514,
,,,0.329,,,,1514,
,,,0.634,,,,1362,
,,,14.545,,,,102,
,,,5.585,,,,528,
,,,14.555,,,,1514,
,,,0.93,,,,102,
,,,2.647,,,,1514,
,,,0.049,,,,1514,
,,,0.127,,,,1514,
,,,0.023,,,,1514,
,,,0.741,,,,1514,
,,,0.027,,,,124,
,,,5.947,,,,76,
,,,4.016,,,,82,
,,,7.026,,,,76,
,,,20.254,,,,128,
,,,1.151,,,,1514,
,,,2.407,,,,1514,
,,,2.376,,,,1514,
,,,0.039,,,,1514,
,,,0.027,,,,1514,
,,,0.019,,,,1267,
,,,14.313,,,,102,
,,,3.995,,,,1514,
,,,16.282,,,,76,
,,,1.899,,,,1514,
,,,0.49,,,,1514,
,,,0.55,,,,1514,
,,,0.755,,,,1514,
,,,3.972,,,,1514,
,,,0.054,,,,935,
,,,0.026,,,,515,
,,,9.2,,,,1514,
,,,3.628,,,,102,
,,,10.96,,,,76,
,,,9.674,,,,76,
,,,1.113,,,,1514,
,,,0.049,,,,1514,
,,,0.027,,,,1514,
,,,0.022,,,,1514,
,,,0.39,,,,1514,
,,,0.876,,,,1514,
,,,0.025,,,,359,
,,,0.022,,,,1078,
,,,0.029,,,,76,
,,,3.618,,,,1514,
,,,0.867,,,,1514,
,,,0.581,,,,1514,
,,,2.123,,,,1514,
,,,0.041,,,,1514,
,,,0.45,,,,1514,
,,,0.748,,,,1125,
,,,9.332,,,,128,
,,,19.889,,,,1514,
,,,0.822,,,,1514,
,,,0.231,,,,102,
,,,0.268,,,,1514,
,,,1.034,,,,1514,
,,,0.49,,,,1514,
,,,0.756,,,,1273,
,,,17.77,,,,76,
,,,2.227,,,,511,
,,,8.928,,,,1514,
,,,0.823,,,,1514,
,,,0.798,,,,1514,
,,,1.922,,,,1514,
,,,0.042,,,,1514,
,,,0.446,,,,1514,
,,,1.222,,,,1514,
,,,0.263,,,,1514,
,,,1.361,,,,898,
,,,3.089,,,,102,
,,,8.361,,,,76,
,,,0.318,,,,76,
,,,1.002,,,,76,
,,,0.208,,,,79,
,,,10.381,,,,102,
,,,3.714,,,,1514,
,,,0.826,,,,1514,
,,,0.491,,,,1514,
,,,0.865,,,,1514,
,,,0.493,,,,1514,
,,,5.953,,,,1514,
,,,0.057,,,,1514,
,,,0.029,,,,1514,
,,,0.402,,,,1514,
,,,0.713,,,,1019,
,,,6.709,,,,102,
,,,20.279,,,,102,
,,,3.448,,,,1514,
,,,0.831,,,,1514,
,,,0.492,,,,1514,
,,,3.551,,,,1514,
,,,0.069,,,,1514,
,,,0.028,,,,1514,
,,,0.018,,,,1514,
,,,0.382,,,,1514,
,,,0.933,,,,1514,
,,,0.494,,,,1514,
,,,0.965,,,,1514,
,,,0.498,,,,1514,
,,,0.893,,,,1514,
,,,0.5,,,,1514,
,,,0.958,,,,1514,
,,,0.361,,,,1134,
,,,4.465,,,,591,
,,,1.36,,,,76,
,,,16.279,,,,1514,
,,,2.201,,,,1514,
,,,0.741,,,,1514,
,,,3.324,,,,102,
,,,6.035,,,,76,
,,,6.496,,,,1514,
,,,0.463,,,,1514,
,,,0.219,,,,74,
,,,0.74,,,,1514,
,,,0.407,,,,1514,
,,,0.966,,,,1514,
,,,0.489,,,,1514,
,,,0.863,,,,1514,
,,,0.496,,,,1514,
,,,0.864,,,,1514,
,,,0.495,,,,1514,
,,,0.776,,,,1201,
,,,0.368,,,,1078,
,,,0.03,,,,76,
,,,1.347,,,,102,
,,,7.837,,,,1514,
,,,0.781,,,,1514,
,,,0.486,,,,1514,
,,,0.902,,,,1514,
,,,0.472,,,,1514,
,,,0.879,,,,1514,
,,,0.481,,,,1514,
,,,0.875,,,,1514,
,,,0.856,,,,1514,
,,,2.009,,,,1514,
,,,0.053,,,,1514,
,,,0.965,,,,90,
,,,4.248,,,,102,
,,,11.326,,,,74,
,,,0.474,,,,1514,
,,,0.974,,,,1514,
,,,0.488,,,,1514,
,,,0.857,,,,1514,
,,,0.506,,,,1514,
,,,3.64,,,,1514,
,,,0.376,,,,1250,
,,,1.694,,,,102,
,,,12.854,,,,629,
,,,7.397,,,,102,
,,,4.717,,,,1514,
,,,0.069,,,,1514,
,,,0.826,,,,1514,
,,,3.059,,,,1514,
,,,0.482,,,,1514,
,,,2.951,,,,1514,
,,,0.053,,,,1141,
,,,1.731,,,,79,
,,,6.361,,,,76,
,,,4.913,,,,84,
,,,12.031,,,,1514,
,,,0.827,,,,1514,
,,,0.5,,,,1514,
,,,0.863,,,,1514,
,,,0.497,,,,1514,
,,,0.867,,,,1514,
,,,1,,,,102,
,,,0.105,,,,1007,
,,,0.041,,,,114,
,,,2.578,,,,1078,
,,,13.142,,,,116,
,,,4.392,,,,102,
,,,10.404,,,,1514,
,,,0.848,,,,1514,
,,,0.482,,,,1514,
,,,0.916,,,,1514,
,,,0.443,,,,1514,
,,,0.857,,,,1514,
,,,0.119,,,,376,
,,,6.158,,,,102,
,,,16.066,,,,531,
,,,4.183,,,,102,
,,,1.94,,,,1514,
,,,0.944,,,,1514,
,,,0.471,,,,1514,
,,,0.865,,,,1514,
,,,0.692,,,,1514,
,,,3.613,,,,1514,
,,,0.061,,,,410,
,,,11.66,,,,76,
,,,2.642,,,,79,
,,,0.419,,,,76,
,,,1.028,,,,79,
,,,0.68,,,,79,
,,,7.11,,,,84,
,,,4.223,,,,1514,
,,,0.85,,,,1514,
,,,0.856,,,,1514,
,,,1.857,,,,1514,
,,,0.047,,,,1514,
,,,0.508,,,,1514,
,,,0.174,,,,145,
,,,1.066,,,,102,
,,,12.23,,,,84,
,,,8.068,,,,102,
,,,6.383,,,,1514,
,,,2.186,,,,1514,
,,,0.043,,,,1514,
,,,0.613,,,,1514,
,,,0.688,,,,1514,
,,,0.461,,,,1415,
,,,9.88,,,,102,
,,,9.993,,,,707,
,,,10.246,,,,102,
,,,0.645,,,,1514,
,,,5.141,,,,74,
,,,4.266,,,,1514,
,,,0.058,,,,1514,
,,,0.025,,,,1514,
,,,0.431,,,,1514,
,,,0.83,,,,1514,
,,,0.027,,,,256,
,,,0.322,,,,1078,
,,,8.503,,,,76,
,,,5.517,,,,74,
,,,7.247,,,,1514,
,,,0.833,,,,1514,
,,,0.507,,,,1514,
,,,0.875,,,,1514,
,,,0.537,,,,1514,
,,,0.965,,,,1484,
,,,3.779,,,,102,
,,,20.267,,,,128,
,,,5.203,,,,1514,
,,,1.298,,,,1514,
,,,0.033,,,,1514,
,,,0.707,,,,1514,
,,,0.689,,,,1514,
,,,3.007,,,,1514,
,,,0.234,,,,754,
,,,9.069,,,,76,
,,,17.982,,,,781,
,,,0.869,,,,1514,
,,,0.494,,,,1514,
,,,1.924,,,,1514,
,,,0.049,,,,1514,
,,,0.137,,,,102,
,,,1.664,,,,1514,
,,,0.037,,,,1514,
,,,1.297,,,,1378,
